r,μ,K,e,α,ϵ,η,β,δ,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
1.2748085388842336,1.3803348618347374e8,0.02832779438385454,0.00015195569895724414,2.6385469218940435e-9,4.7068626140049945,0.032509451543943066,7.840024162600157,71.92938322257332,1.3116009143404048e6,714980.8218452467,2.8020066028283946e6,9.045183512047116e6,2.096595231836332
1.2366059557797988,1.3346106666613623e8,0.028231805395276525,0.000266122828551161,3.0949134853839493e-9,3.8935866304457254,0.06409867001399215,11.776946856044233,74.85269248590653,1.1523046495736944e6,820332.1191346806,2.541271134065553e6,7.849376322355187e6,1.6490550436463796
1.3271078715397873,1.3127855727963851e8,0.026447109594311673,0.0038964855683698077,1.4590626156235202e-8,0.9845550154092304,0.0340658841146003,15.015696176880928,59.50140951437477,937301.0231697443,870783.1117850265,2.0245006213343977e6,4.790855710869319e6,2.3904992915589967
1.1926825637034453,1.2140683281705754e8,0.02869080388363265,0.0013349398674798467,8.37175463051898e-9,1.8123910390438802,0.05178199030812983,8.69608274122702,64.86289947808837,1.2067202665577126e6,820678.4914182089,1.9834139559025378e6,6.931574171577046e6,1.6426289479377985
1.2302614558806786,1.1887787477192773e8,0.03093007407799793,0.001886902642253159,1.0337983227762932e-8,1.3234879391567131,0.025533200909057082,14.91308562206529,62.83290502470495,1.3190820901918309e6,993490.6390776404,1.8652743620415286e6,6.666526263351874e6,2.2134457915539123
1.342444440250204,1.3650389458968517e8,0.02538076751286196,0.0005558822277997829,3.2531954522675094e-9,4.1950014638878645,0.029569307373255627,8.209156339618659,71.8148753479377,1.0958385987699374e6,764137.5980265851,2.466781337361552e6,5.381400407858669e6,1.5984469629490423
1.3490730168055611,1.3068329897485377e8,0.030042821148004346,0.002239979347810657,8.174848966589836e-9,1.2911832032014514,0.06354820573227633,19.371836495785974,61.90476530188891,1.1237350649505644e6,916788.301844538,2.1078384406543234e6,7.466954053394167e6,2.4693285898274424
1.1915319643814177,1.3117136453809482e8,0.029333329367437534,0.0010414568660101374,1.134751326795772e-8,1.225252949938108,0.07457772665253716,17.551654945420207,62.371024714526925,1.3677120215456844e6,1.136428025899033e6,1.9543472386292734e6,8.106980008147662e6,2.4940108972347175
1.3874369169553735,1.2507237937251964e8,0.02661785002592847,0.000809334557315459,1.2290621010398602e-8,1.0622664550182743,0.0152890755775317,17.431576694876348,71.24775541403852,841783.1245523139,749721.4944274686,1.933985154955289e6,7.147248742865542e6,1.6216239733051767
1.3167569178688245,1.1864501710176124e8,0.028200920906730886,0.00015791603268624198,1.0727743277897925e-8,1.0402564096353193,0.021217235040300843,18.582671636683045,76.4326753367863,906536.6127851657,764778.393435629,2.7660209082559e6,4.63229931710846e6,1.8473392879064947
1.3192235223396183,1.298035978331391e8,0.02758365870892877,0.00029446211884341954,6.8835470423080344e-9,1.5179341741705252,0.046595300096629134,11.479813726336628,84.3971323115749,1.1979516319293096e6,843709.7846871599,2.2777094714248087e6,7.116222214431034e6,1.9814900468757723
1.1808819832610666,1.2658049828415316e8,0.02649699267204962,0.0004225562630191899,6.632710564850318e-9,2.1621828708591635,0.01910297965101003,9.823528623774443,76.63713309859013,1.2853330914174078e6,952010.3822002243,2.0345948493879915e6,4.370457330363107e6,1.880832325749293
1.3521268687540071,1.2219983155199179e8,0.028743378686058852,0.002630266276087221,1.2999394039012997e-8,1.0737724237580375,0.06352512826517881,11.151989434043822,55.60406454267898,1.2641649028806572e6,762725.5847110805,1.7817780848344583e6,7.500412448266585e6,2.1121567818145714
1.1796502634773351,1.3433982144322482e8,0.027149029510867385,0.0008215144733216725,1.6024453878638192e-8,0.8623040558125873,0.030686577321660666,11.005117343412167,73.97473845182725,1.4032184179767868e6,1.1761897575948655e6,2.240460890656013e6,4.809521526216901e6,2.0644004723520353
1.3588562560150947,1.2796635976148668e8,0.026202119453724207,0.00040475405400014876,1.1522083543429995e-8,1.1063838716177872,0.03361392239746779,11.367113406300257,59.426677338848954,1.233032301829158e6,909515.0580854791,1.8253175242652511e6,8.285513557495138e6,2.015177636676699
1.1885143750577867,1.3664085050024864e8,0.029275970162600376,0.00046756652574237676,1.9422231073436603e-8,0.8373457356968129,0.04242618886089871,10.961131812279953,74.6273662188633,1.2345581690737107e6,855203.8214834317,1.5143459503627843e6,5.321589600574214e6,1.9127884670333117
1.3438821616650651,1.197273847423905e8,0.02754163297275032,0.0010398071157234567,3.1404414283114385e-9,4.164118264630088,0.03765758603199327,10.356894446253039,56.389349856804714,1.1895310914854105e6,954315.8995689296,1.9877935800736398e6,6.2054318603733275e6,2.1558087281393536
1.3618364923971926,1.1997440440797226e8,0.026280587999718844,0.0009900809775672773,5.5718041046607605e-9,2.062055690469093,0.043294614126662564,7.833645390840392,63.94978563277207,1.1943075431701029e6,1.0378366980674576e6,2.1854998535670815e6,6.575325793602672e6,2.154991215895206
1.3158873872507706,1.2502696469323161e8,0.028356092849734428,0.0005898362460412819,6.303174682937187e-9,2.013333124589385,0.02712652972091652,8.756667683806569,63.38539032331107,1.4944750303369502e6,858240.6318089698,2.0684730860037943e6,5.370643965895715e6,2.7372334874096813
1.3361198695272813,1.4140931224997935e8,0.027258219040968357,0.0014817859475888806,7.730849158891777e-9,1.5654171850204515,0.06247694488017934,13.65758405019209,74.08470534906103,990721.1124154055,997803.3459576031,2.0465703033207417e6,6.572981090094842e6,2.05029846926754
1.3418777114050795,1.286766341860707e8,0.026020294926012048,0.002503332440388929,6.924707261784506e-9,1.5871973052394237,0.04457539347754459,14.917704164314587,72.62700926586979,1.2593406326854788e6,805714.5236670517,2.280615429120777e6,4.999778711331016e6,2.0069346416997145
1.4765256947141787,1.293495411939476e8,0.029783878279921936,0.00042266852217742615,1.2177475247153464e-8,0.8898081620162691,0.037499321857328696,11.785388147802308,59.64592901822006,1.4397695235583307e6,866840.1745262059,1.844924438533299e6,5.206414338805213e6,2.1102624011817053
1.4019347267663664,1.3241905384107043e8,0.031654254100470076,0.00021266035344070657,1.1655193855296115e-8,0.8578068551571987,0.050683326502910686,14.035053444114979,63.35246991379174,1.5354510689154943e6,885031.6645179691,1.9545079493600782e6,5.056136749200573e6,2.1654325324171233
1.3740057749221286,1.3264679849074312e8,0.03020525202179797,0.000505449829343423,1.7784890237835345e-8,0.6216165028280893,0.07195311281402299,16.093779824950232,68.37093983456242,1.34452659886936e6,941719.5254329431,1.7922020935432524e6,5.792509548909274e6,2.0656423364477985
1.2033414282494368,1.330451059920037e8,0.027729511808068385,0.0017054385594453911,7.384971249084382e-9,2.1614505494856315,0.04055417512510799,7.153826869258206,73.27860251824335,1.3252164294048708e6,1.0016912867169433e6,2.226407443522697e6,5.723074582483861e6,2.4363033532715166
