r,μ,K,e,α,ϵ,η,β,δ,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
1.0996457611495027,1.1234477862948018e8,0.021349632044908955,0.00012040687015434463,7.281759186526006e-9,2.7037258696862017,0.03746176317736773,10.711113653033204,92.36645681062971,1.2726976823015977e6,1.0347469161650466e6,557434.333681755,1.1479042987989492e6,2.5322223443708363
1.1528176502112004,1.0312683419642068e8,0.021064409445994872,0.0008238628431567014,1.046491944831827e-8,1.869602555477041,0.07501291644732641,14.873240652810752,90.97583606290175,1.365170741275826e6,913954.5466467646,581357.8732290593,1.2990209553653374e6,2.468304451061979
1.1446735554930858,1.0517580966411068e8,0.021552184468796014,0.0003116249405135982,1.4589946783450515e-8,1.3732827853791076,0.051736600740508815,19.14049994314235,91.21352236348994,978813.3005550243,848824.5488251724,739820.6799888365,1.3075845350035145e6,2.2134159996312497
1.1010525086496692,1.1203492155446404e8,0.02293154892986727,0.00017832054984332835,1.4132443511570329e-8,1.556014742374523,0.06552099628622958,18.21498434169907,82.979521703108,1.417710504383957e6,919910.4200870384,577281.8218908828,1.4929536505426376e6,2.3645112438508256
1.1144516103819129,1.0221480186606102e8,0.021973645025572044,8.201281007367424e-5,3.12787501946229e-8,1.1269777576689681,0.038483838954811646,5.692907996164607,68.1696952249437,1.1824970558063558e6,842166.7597001279,628541.3204243742,1.6436602396210649e6,2.524969860775299
1.1063855890196943,1.1009127194113646e8,0.022443963092487723,0.0006406658995030293,3.589040873920382e-8,0.7436800735869541,0.06893254536566247,15.854624248124878,68.03646136544742,1.3485334731835965e6,806860.722000056,536456.3892665392,1.339059454994655e6,2.1265240321101024
1.164603035645889,9.97020310684887e7,0.021871635169430928,0.00023300155004544614,1.9439481132627443e-8,1.6448354111747892,0.02621187378971481,5.772896074976905,66.77436963105437,1.2017603647935062e6,837899.5109991778,530258.7304520374,1.1609279269838962e6,2.560099017979255
1.2048123515442877,1.0633260619369982e8,0.021000187404364636,0.0009076030195400696,9.913987600400845e-9,2.212131638762157,0.06681890518168336,14.126395226996802,64.80969048590318,1.225545939829532e6,939761.9590074574,907099.1180975034,1.3771423135004558e6,1.7715363127914014
1.2355248519043456,1.0560330494455759e8,0.01981984329914594,0.0015584469297509832,8.756216240259589e-9,3.345751222954598,0.03386478364088322,4.450506072423587,67.9165318800158,1.3787809151473222e6,951634.1131404561,509363.8701555015,1.1577586898522326e6,2.6945236264949184
1.0388521153427146,1.1085374873219176e8,0.023406916612388324,0.00032719143201308444,7.823881233531855e-9,3.707644754187405,0.03996154396729977,18.977437422038182,66.63062099189244,1.0913744113549136e6,714004.6802060504,521588.64818200597,1.3812531814279992e6,1.899777079698548
1.2358837869191879,1.1112386323260309e8,0.022265340498127117,0.00199147718671995,8.493182408671633e-9,3.26645750706509,0.013227702921137462,15.805980049803303,63.62996722623394,884206.6659878189,844988.1156650152,511946.66261537623,1.0215875961624633e6,2.007415672419217
1.083497801283249,1.0530247293790121e8,0.021819929918644884,0.00343494214422159,2.264796078831394e-8,1.48220097108861,0.08229600439130544,5.9554217035189305,69.98351006858418,1.1962896458810992e6,709363.0273827624,589639.8256617475,1.425137740525764e6,2.4132525250049914
1.1576358744401276,1.1272876083172756e8,0.02204601943699237,0.00021063224496375345,1.8363468417763162e-8,1.5986311836644018,0.06989779147896616,14.398796478930917,62.921860502119074,1.1170180703226896e6,771589.7318196051,681407.4755693527,1.77388772160557e6,2.455702148387427
1.107327987536042,1.039892163359135e8,0.02343446624138639,0.000914782649902574,1.6785997189210866e-8,2.208670544120474,0.05788065643289577,11.926276302985652,58.96521399993928,1.157645592993873e6,758457.2200149405,513328.32237995265,1.4499643479833838e6,2.0870641098806177
1.134542355020233,1.1390147263943568e8,0.0203416186172354,0.0008715219003344721,1.946705999364618e-8,1.3651626608394978,0.03508748739637842,12.55171769808518,72.85850276884604,1.0660164698314678e6,906302.4094856817,650172.6314664204,1.1114252647857065e6,2.459960805652056
1.1431387111019373,1.1532430196435332e8,0.02036313551412196,0.0009318367528255347,1.8673705897796066e-8,1.0946455186109085,0.028050308995977456,13.015601352585062,72.20779274683021,1.1463140567720158e6,881607.6343434966,624778.9863405655,1.1249240482010855e6,2.358170346625537
