μ,α,ϵ,η,β,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
0.00028032424087995713,0.027343121393083737,0.8393842692077178,2.735396861678288,97.50897555129,1.5145445226950757e6,1.334553298661896e6,4.3081917216191385e6,2.359061932271526e6,0.5898989141581055
0.0003220739081975793,0.022470313883066022,0.8213648901905336,3.4181756140936757,99.84280175575684,1.2042530511310513e6,1.4079450328030507e6,6.262952207810014e6,2.8342717026564223e6,0.46008549830218815
0.00029219808561575594,0.0254760132609807,0.800958031333031,2.8105177333975537,95.80319083553161,1.2265298068830841e6,1.5749878562966222e6,6.90959526415078e6,2.4860825113341203e6,0.4892523114643284
0.0004142625263010852,0.025969786420713542,0.7885215301196037,2.66842804008917,99.17868257873991,1.1841275832752949e6,856009.4805816722,4.549217665609471e6,3.006997968755211e6,0.6377080975800687
0.0003883149349293505,0.025150110429835622,0.7696209980041254,2.866560024505347,97.79301973179766,1.0988580680537126e6,1.4328494592684067e6,4.444882229341574e6,2.868689463011054e6,0.44838546568440457
0.0003755103251781553,0.025716319130678258,0.8024236303273059,3.0320841404086485,97.351879505731,896249.840817323,1.1843846825486352e6,4.42644802831104e6,2.520463229815609e6,0.6741373646957026
0.0003996979305661411,0.027665720735894735,0.7803176536125683,2.9426896993727283,94.18312155196409,953604.8455397876,1.129161121516596e6,4.1952830116071915e6,2.4333024707763125e6,0.6161327823767188
0.00014771868685131256,0.02980205680225823,0.889824973889781,2.437957559715391,99.56887965015338,1.4153248667520485e6,1.3998031474383282e6,4.225430047192873e6,2.4051467287679827e6,0.45532948136341345
0.00021161399633036967,0.02839346479818865,0.859935726348904,2.708817103441424,99.66259825875584,1.4820765704015265e6,1.1017878274619272e6,3.8976768201536043e6,2.362300061782297e6,0.4432906087760503
0.0001833007346471324,0.025339354212095207,0.8867656276407816,3.2160561834246204,97.55922358035893,1.293035817448997e6,1.1424448583490038e6,4.276608608871844e6,2.438132772373335e6,0.5526049247076652
0.00021052942647840298,0.024533923568729323,0.8834395525571381,3.0456422656106983,98.62266189664855,1.323010931041745e6,1.0981182886272126e6,4.231305258730811e6,2.669291046007505e6,0.5430456185401964
0.0007816027624456778,0.02187378544520415,0.7010727357496208,3.9071096462858996,97.75705344406241,1.1034482330267378e6,1.2270105971931578e6,5.491073468846802e6,3.017001069436598e6,0.5816238240243504
0.00021487541811624476,0.025474136320683825,0.8303653107209966,2.999438747948404,99.73578932689145,1.4676594055366167e6,1.3352762484501626e6,4.149490567096895e6,2.12263580847329e6,0.5369617770045154
0.000406066541811026,0.025085579694531193,0.7853876127094664,2.888996511389681,94.60064208126249,1.0387720090965865e6,1.2595429686108255e6,5.435994412596015e6,4.082764226987203e6,0.5695398590986719
0.00022253705275408265,0.022473428304322533,0.8531252455459842,3.836747625567974,98.58300206784907,1.060306051032621e6,1.1850096271126443e6,4.235839861430075e6,2.234145399734411e6,0.4569557022945366
0.0005358036911678536,0.020309125959162882,0.741791019384926,4.595689907298514,99.33332741238057,1.054969100473483e6,1.2520761115081161e6,4.770510197019842e6,2.023059970265791e6,0.568753432204391
0.0001977913345931938,0.02208550084774154,0.8780502172169723,3.7119301902618402,98.51851909148083,1.1091594844157165e6,1.0792969139435769e6,5.074727023467177e6,3.3829166440882343e6,0.4593900410423213
0.0004806426276534776,0.026280171297759943,0.7211512059036497,2.897827691936407,96.7615662698551,1.4147692900463997e6,1.5392486336135636e6,4.676563069311463e6,2.1702965334253674e6,0.5907866710407285
0.00023663413730529235,0.025473143673717797,0.873837252400779,3.0051472154100582,95.59246049718661,1.3243055289363307e6,1.3239709449970457e6,5.757021298499636e6,2.8265130346071185e6,0.47194141518774263
0.0002635894694907656,0.021896120071349754,0.8373547602582115,3.534207209209867,98.3758533263625,1.3975651312977986e6,1.3503981729287277e6,5.544251510531794e6,3.2399467652871837e6,0.4672655435498689
0.00025018576146143133,0.022388968170545462,0.8431061209911219,3.477840159033911,96.21009518293477,1.4281990904010385e6,1.3221549996806006e6,6.119232356397281e6,2.9546079875363167e6,0.5021572213499619
0.00030962429672436105,0.026699147837983758,0.8022614720259202,2.669113821141737,97.89517335371721,1.2428206831286151e6,1.3078985620338689e6,4.0827891997680943e6,2.6393444318531267e6,0.5591147342598072
0.00024922206099597656,0.0302464179979063,0.8277002329249092,2.397588535083172,95.22282907176735,1.5831352875398959e6,1.2177139578910219e6,4.276178179588746e6,2.593943973997331e6,0.5599834317734423
0.00031757971848709796,0.02671694731276482,0.8033036653584001,2.876889230401112,98.07681226074126,1.5786074344885068e6,1.1128436980194678e6,3.4275336075627804e6,2.8303052484571533e6,0.6200032600564753
0.00028684570511627,0.029910629360685045,0.8120412754157069,2.379369809294608,90.81793273721429,1.2094873238952768e6,1.5851992496837853e6,6.558915638052478e6,2.934491032272835e6,0.5007205147703219
0.00029845598782573943,0.027610918571511992,0.8076152360474392,2.514904577928716,96.99910225122137,1.2779490739590824e6,1.7530049632532601e6,6.550545282581419e6,2.622681427531254e6,0.5431266498345354
0.00020214421815723427,0.02609107527303253,0.8491603437008486,2.601192922442228,98.90490405270752,1.5561432163856411e6,1.2629377255001967e6,6.020397132191712e6,2.6453253817669144e6,0.49685580457974127
0.000289067281639819,0.02485118738067512,0.8524786952113914,3.125189251353013,94.6875307395994,1.6405023865002824e6,1.198219281134177e6,5.629911269858703e6,2.711860914789081e6,0.5331588596175916
0.00033684914654303683,0.024469317517227526,0.776971415161977,3.068275925041389,95.05323809560178,1.7227261604287208e6,1.2380751522212517e6,4.786117762430752e6,3.0362997776277987e6,0.5133413360237793
0.00031009566525936634,0.025865920865382176,0.7921333970897079,2.8551288858128703,97.07360319199546,1.199688200447117e6,1.6496772226734303e6,5.292850693023084e6,2.682698991493421e6,0.556176452778159
0.0003875229636054064,0.025936536604655235,0.7842460024420917,2.8243330481636506,98.03519671598976,1.3602325820724382e6,1.222028451866466e6,4.216225281678038e6,2.9213579443706525e6,0.4861752167830877
0.00034107318017710826,0.029350766932531254,0.7940186277827621,2.640228814211347,95.13869161041009,1.2431161526458513e6,1.1506953434915661e6,3.469941081322017e6,2.5499480898298495e6,0.5528201833587489
0.0006023733205781946,0.029140908518550484,0.728550483832809,2.554415308687146,95.17496832720134,1.180480169283353e6,1.3038943772626347e6,3.9956069316519964e6,2.5886894478957965e6,0.6760392123417233
0.0005550822872348331,0.030055223011709372,0.7526479050675642,2.510209429358769,97.63780310044419,1.1396657531711308e6,1.3574063270692518e6,4.0085513035463877e6,2.4594539743442116e6,0.6987702485213254
0.00043319680630426744,0.024199899488949572,0.7422873577543769,3.1805515757642024,98.2226092618576,1.9310857543437253e6,1.6942131673998865e6,4.946669056317304e6,2.919819804439781e6,0.6049180357700604
0.00035792767121811664,0.028703754287774445,0.8478456953393071,2.6204393770709418,94.24728028630645,936146.2908863998,1.301765443531892e6,5.589025366082066e6,2.9767922054196517e6,0.6008950010531557
0.00047824289781730366,0.01949757580267091,0.7342986191607043,4.5796205362554065,99.58491091922363,1.1173866896174294e6,1.4506649721476561e6,3.7636301411325964e6,2.849643395156718e6,0.5732427995049713
0.0004896258736445707,0.024008990259026506,0.7409857941530312,3.099701550732588,98.46572106743727,1.3681883102177507e6,1.7038038473416385e6,5.234957521132185e6,2.693670087185868e6,0.6228747832722842
0.000428316580131388,0.024901170026300105,0.7293856280848697,3.023752112815583,97.95817490168675,1.3143414630955919e6,1.83367770710241e6,5.236427446908917e6,2.5934813513076575e6,0.5948584138327633
0.0002100934492136325,0.023509760955938375,0.8509540191213592,3.340558432806394,98.27613616957278,1.6275233323740978e6,1.105247344357634e6,4.638527657158531e6,2.85593745754278e6,0.5152364648408594
0.00016813752918430944,0.023573036911356343,0.8470862355032621,3.2139713768814957,98.25931370480109,1.845831896184649e6,1.257923249313667e6,4.642523454521265e6,2.766899991144232e6,0.5191841302650408
0.0003057704444335384,0.025062877206769276,0.7974245253856304,2.9602392061567513,99.97923294377007,1.360298067893073e6,1.807192936724219e6,4.93086324426288e6,2.379078752189015e6,0.43662757273444663
0.0002584820365975394,0.02808349417881126,0.7994121158871679,2.425569000694311,99.97432569599866,1.447898062277809e6,1.2845116476413812e6,4.104015160605677e6,2.557053780774247e6,0.700802514380976
0.000482371757986196,0.02575788000926006,0.724371783015634,2.7541031175500517,99.75428567196185,1.14782631269317e6,1.2248481784514945e6,4.835283657867008e6,2.309829215524051e6,0.7026966810800185
0.0004979779269975189,0.024583275824521897,0.7237795879366398,2.9691764528668583,96.94146631237416,1.2879684296664624e6,1.3122832948510442e6,5.076768656803338e6,3.7081593186610606e6,0.551894906324382
0.0001506605066667301,0.026934901651529536,0.8787473496310241,2.8414493433251717,92.53619671218881,1.4311380606082822e6,1.4633780653139276e6,3.6436601758721992e6,2.7351684684188627e6,0.42476076278399494
0.00016826569890331564,0.02633833024074551,0.8774605627807588,3.042340594246792,92.70302003296482,1.3467671008791905e6,1.5373125930448305e6,3.5589012506092275e6,2.6083339403476985e6,0.44648464386568293
0.00022378207772842464,0.026437704128579893,0.859984594913152,2.7313519061093023,98.03224424267142,1.0058967859275214e6,1.2464852049460416e6,4.210185003112664e6,2.7029178462894405e6,0.47982250454556524
0.0002466387146686314,0.023989229799747623,0.8242009018018234,3.0846957977684424,97.80477896846588,1.6956295080889286e6,1.3030067311672885e6,5.58880919865664e6,2.852255703552539e6,0.5074985680997282
0.0003859633314781078,0.029702477503692357,0.813684071906101,2.322006721999945,98.66593085282678,1.367832019236287e6,1.2296919324784968e6,4.584589634960552e6,2.3992020051159845e6,0.5430580962475287
0.0002006389837187391,0.023772745588786844,0.8688455807102206,3.307050656364664,97.85832903804175,1.196618220500664e6,1.1264686389330048e6,5.987483500262764e6,2.3176230856456077e6,0.4920801359624432
0.00020429601167626428,0.024503243070274166,0.8719761062904989,2.922249994616412,98.93762948249353,1.2607502635926341e6,1.1923679583916538e6,6.014724730010515e6,2.9768097672296376e6,0.44756934982453844
0.0002655046423838577,0.0326695072914396,0.8167438866822939,2.3459596331606787,92.19537148193912,1.564327299602537e6,1.5909163950799562e6,3.4560741511221575e6,2.614553372881667e6,0.5347979080452306
0.0006394403071265391,0.02451157915550297,0.7107140214449104,3.0077543527391892,98.84829587451046,1.0626258881047848e6,1.1464969353604051e6,5.937829945271007e6,2.789697240000433e6,0.7082405567184529
0.00046176426319079737,0.02312459175676046,0.7553529928932216,3.786295368207661,93.96423516972098,1.2517174097560837e6,1.2245066493353986e6,4.192538766162747e6,3.1050383548552007e6,0.47329570591676806
0.00015615233278084873,0.02317414795978618,0.8643532616263365,3.1489343887456767,99.68022343588443,1.560471638404857e6,1.423933389277399e6,5.57330271734954e6,2.4950145917230016e6,0.5840675816409022
0.00019563969155295035,0.02707619936254721,0.843304150482982,2.677888651746429,91.20677639990825,1.2828678277167706e6,1.3764277279955447e6,4.0699231934675653e6,3.271032223617942e6,0.6303207947844711
0.0002151191742443739,0.03136816163597378,0.8900058714126333,2.6111807293192655,83.81077964995771,1.2100768901911313e6,1.2407447653165194e6,5.009180520205386e6,3.2663277883670665e6,0.610187545141115
0.0002947805819074429,0.022053189383001933,0.773974136473662,3.70115150560056,99.96102316198215,1.3250905760726223e6,1.6459695724345406e6,5.187913314432513e6,2.24760881065776e6,0.4766637366078182
0.00037259594578113893,0.0289420392830656,0.8137426851305101,2.4318764112392612,99.99189289726282,1.1408422938390123e6,1.0721589195919512e6,5.610446301253794e6,3.0329290752733075e6,0.5298154965092258
0.0009626722912523276,0.028052852777358174,0.7141015179864892,2.6325175766584206,99.9949078455437,1.014294558542351e6,964714.2644263657,5.247958755041622e6,2.5586217362881973e6,0.6440114564959077
0.0007925882628432903,0.030101481048905428,0.7372031363911083,2.067452627618739,99.99839804444416,1.0864870104487897e6,1.139268191831905e6,4.688188878307939e6,2.697574003475518e6,0.6094686853907622
0.0010235946371009853,0.03397419554190911,0.7245513118226016,1.8925236864370047,99.99906432393963,1.3234581515416307e6,1.1701802640861725e6,5.054622597021244e6,2.781407581076621e6,0.6323263879570176
0.00076836590298941,0.036193625654075356,0.6912117981674446,1.9271242802904966,99.99916601771379,1.2110334354146651e6,1.2580313420339057e6,4.669025472692473e6,2.192224952688112e6,0.7153751875342662
0.0002410442476175269,0.023288294296744425,0.803137844563243,3.1152636561346396,98.9050224707089,1.9007850378740614e6,1.584462288255409e6,4.077710713802853e6,3.424187428253763e6,0.463611171932003
0.00020218801273093678,0.024257863709578383,0.8446873705302939,3.1975049875816093,98.20604939300053,1.4585461625107366e6,1.8322377831763e6,4.182160065189713e6,3.3800642586639184e6,0.5726628913651454
0.0002046712488079633,0.02639319445297996,0.8661569223172318,2.4678526911876157,99.6037535011904,1.4286144447295722e6,1.0755576289419867e6,5.783022123027017e6,2.4052958598995954e6,0.48015607537487814
0.0003154820816923496,0.025804708021550028,0.8374817723294197,2.63499051222382,99.73373475548951,1.4854021831474875e6,1.1027113341149278e6,5.357037530337113e6,2.4477859489475815e6,0.5487683218610491
0.00032659775529236335,0.026212244431828655,0.8328664505958441,2.6158444572364226,99.73567489660162,1.5440168505174175e6,1.0874909079973302e6,5.304949250903208e6,2.4423050798009783e6,0.5593814279222137
0.0002824766014781592,0.022338469344908317,0.831963826074853,3.156909214904288,97.93028181110259,856542.1529781763,1.2070550473584146e6,5.622885113893943e6,4.201569194451153e6,0.5460905315903603
0.00040322179389297316,0.023404408859364574,0.8191922187616145,3.021189745625315,98.6699294222812,1.0090960453369215e6,1.105710835234765e6,5.488350372239021e6,3.9254117316259383e6,0.4708624426230802
0.00029262191931827777,0.028903704851376423,0.8338049652980148,2.3721587735964933,99.21806073310566,1.2445616472389963e6,1.2903357803499615e6,5.271840459404961e6,4.02359064544299e6,0.5943186063890882
0.000325335651819924,0.022643113496088874,0.7666570563975748,3.7739924811535834,99.93096399352548,1.0807103484311737e6,1.5982090608952842e6,3.664171549394301e6,2.459427647083314e6,0.5952855829688569
0.0007173101121334594,0.02617973647532368,0.7066886313379924,2.633382164192537,99.97165609694184,1.2329611910265705e6,1.3746534499029182e6,4.840843852211813e6,2.54948629025877e6,0.5539430958240017
0.0004863954033938477,0.02497143557944477,0.711372529903927,2.9238320757461174,99.96633944069232,1.676313895785394e6,1.4084137516846e6,4.881085735811892e6,2.1671522554398607e6,0.7693407238241262
