r,μ,K,e,α,ϵ,η,β,δ,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
1.0524119783686001,1.336388007454649e8,0.03723937607365944,0.0003327355457705401,6.526091208052844e-9,1.9002957849899835,0.04298369666670976,11.054538357714492,55.20512850960638,1.2457920304997948e6,946239.0164511948,5.150257023436715e6,7.689052133066576e6,2.69691947882432
1.113719047120567,1.2671150965467407e8,0.035409367197645925,0.0003222470907127932,3.2188808631986306e-9,3.695799489643444,0.04224309675642189,13.703550896678593,56.58533490723865,1.1968365875759297e6,1.0373229441179861e6,4.536886375168866e6,8.369671967186118e6,2.4936573457096647
1.1740364889365664,1.2499140240184397e8,0.034146536631373285,0.0032310823638533118,1.3541100542907049e-8,0.7608498783916375,0.03729140878117025,11.672359562521075,66.1881231882849,1.0136686259595245e6,977962.7102922511,8.791238892860483e6,8.805311478223179e6,2.341753404082302
1.1144017974716909,1.1923466913675806e8,0.03304464619068821,0.0037870678099513186,3.1461603672001976e-8,0.45299141032258106,0.03492142079505823,4.219182984921886,65.94739897685832,1.1378747825957371e6,1.0197136556748132e6,8.815492020859387e6,6.975324336886022e6,3.0317870496773116
1.0447218062363506,1.1551223849454477e8,0.035040062915979366,0.0016021076493646566,1.042861539633092e-8,0.9352467626191481,0.07328932610032489,10.760454590450264,58.025258980720665,1.3100273769841501e6,1.0780853111282298e6,7.7580630622137375e6,9.130470361890102e6,2.9907312109082804
1.0780100460411206,1.2405096027176286e8,0.03176549455735108,0.0004698014015934852,1.5460735711670538e-8,0.702024039418684,0.09410318867818622,12.606787410764666,52.15227301843887,1.1986748323117238e6,1.1164506889973797e6,7.0359229559588805e6,7.794668107948317e6,2.8297200431339555
1.0809180406093972,1.2200678541956204e8,0.03191045624807473,0.0006147228660879756,1.547718640919799e-8,0.6932183694206185,0.09284920823897448,12.699874880673429,53.613896721880195,1.218191313120808e6,1.088794381536081e6,7.023281804258198e6,8.099311299924561e6,2.884256240576112
1.0711424109774899,1.3164515018194167e8,0.03769971056284752,0.001151369947017794,1.4149694177217506e-8,1.0775710132181497,0.015905759287061585,2.867885034003643,62.8508844095175,1.5213828290160713e6,878120.5677761042,4.331031772619009e6,8.979520901182968e6,2.449322649234121
1.0503952729963526,1.227262182439175e8,0.03228434731700192,0.0003818982994567497,1.2178853816365107e-8,0.8786986798725696,0.07835577760568468,14.501983134364092,47.58844236589269,1.1746536266698418e6,1.2967816780665866e6,7.326539396513612e6,8.401519521996995e6,2.5019704681649233
1.1118937674257827,1.2011318107639675e8,0.03452769937117358,0.0013664787326857597,7.208104358462372e-9,1.4456174239108583,0.038167244944615375,9.044693442863313,57.159986904199336,1.5162654054776188e6,1.3004035446881074e6,6.372708499696551e6,8.902539097109312e6,2.7286265474006877
1.1986958945608979,1.3048391629691267e8,0.03491123463423321,0.0006904664718641246,6.322444654792213e-9,2.062122534630152,0.05050461311084542,8.861541924693118,58.34039523937081,1.0048501853624763e6,716364.9755979263,4.982695583472367e6,7.652509570545594e6,2.292842294251479
