r,μ,K,e,α,ϵ,η,β,δ,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
0.8687167768016928,6.0387641725478925e7,0.01647255637503492,0.0003560783187405166,1.8835483302834384e-9,1.2536917296322772,0.03088208971274836,6.056915274770432,49.14171512061386,1.4852079429273119e6,1.2029213866128242e6,2.1101591605362403e6,4.63202665677516e6,2.1121075964975264
0.9141796183566986,6.265233652531996e7,0.014904891612441785,0.0007127745923813852,3.1873594018901195e-9,0.5958590878618135,0.046501536724952205,4.9693062792029075,61.17546620543635,1.3246007714660922e6,1.090418307875466e6,2.188079298488901e6,5.620392821550398e6,1.9892737672127188
0.8974444888496813,5.993270328594162e7,0.01477075043801979,0.0006074850210636908,5.5572832469792736e-9,0.3372104418447207,0.019850846827767107,7.1718447143031865,68.55744876513654,1.1543172531143662e6,871512.8411046809,2.3980771407515015e6,5.136223625489122e6,1.9121994641985909
0.8819708395743825,6.445162622021439e7,0.01519953232640757,0.0005077335206376697,7.507137051976901e-9,0.334358730254019,0.058730399699884604,4.237140833476217,61.804339738934665,1.1502249244420994e6,982259.2287026765,1.9216317880612693e6,4.0152621433216403e6,1.6588758336733858
0.8862475492923068,6.383044564217236e7,0.014212514186330906,0.0001994724641118358,5.246745228872063e-9,0.5525640908101591,0.05218458229353778,3.848270849459063,56.876132556362705,1.1011194450437373e6,1.055472091129177e6,2.3495701428955207e6,3.4872844429103797e6,1.528514891327243
0.8742927484280236,6.46853595740884e7,0.014728533729031662,0.00029937472533287166,4.293926907558797e-9,0.6676274980040485,0.028114870721344085,2.876028863930621,57.62768737479121,1.1581156381732048e6,1.0485930774946415e6,2.2810939525309065e6,3.8849788832375174e6,1.6248566457838098
0.8279519694437328,6.891197748415543e7,0.016793227904983117,0.0003308321479500741,3.652325665384895e-9,0.5663780939520777,0.04548033420376377,9.468236705959573,68.44293299493242,979762.2785461475,1.0015626470388673e6,2.1809118872547243e6,4.574912144949272e6,2.039271988694971
0.8292837963790153,6.810517073565848e7,0.01670070332974707,0.0004903853348489724,4.081564244422118e-9,0.5667052796472942,0.04535849528552133,8.892246592178978,67.87802293466929,1.0484613714793426e6,1.0366828261911431e6,2.1438350934688877e6,4.5665423235456925e6,1.9804713034597388
0.8083525548529171,6.611946689121669e7,0.01603863128255507,0.0006577928812075554,3.653491726818543e-9,0.6042686319620743,0.0673553303715571,6.490241631199648,72.83633060280684,1.27902732549616e6,973448.7110906378,2.1981622039049296e6,5.102572518637638e6,2.0367438472320942
0.9147034703003244,6.051043973214239e7,0.014403066560575748,0.00047432270240601194,5.535157838178706e-9,0.39331404993498215,0.02898373247428661,7.608126357021679,52.67372074574091,1.1939540891227422e6,898200.3213027681,2.16241839573671e6,5.184459860266538e6,2.045926432064664
0.8864770656286558,6.744566103071295e7,0.01712336276896991,0.0012503240349037656,2.4447800719099873e-9,0.6579805076965597,0.06092248453649445,12.848221901184505,64.09286128724352,1.2238053499849003e6,1.154263465144347e6,1.858277183191708e6,4.890769145058936e6,2.066300423859302
0.889226997051356,6.4466085933005616e7,0.016110080631934736,0.00035864852801947947,4.982585788776753e-9,0.5875112899007643,0.017950310111234158,2.3571702141467035,52.514629289986495,1.4916322331792398e6,1.0642577054720642e6,2.504521467619639e6,5.242132533311046e6,1.8850138806997505
0.8832160856039417,6.643951534603587e7,0.015100359170563224,0.0001701779577426776,2.6587802568238305e-9,0.87760266241915,0.021121326222944013,3.5246664194300714,55.30265639292527,1.5195168500996246e6,1.0792429585287492e6,2.1411634475602503e6,5.964232369406143e6,1.9167907736366225
0.8561600961545799,6.957010197727105e7,0.01655466552434857,0.0006312535450954629,3.958997369098169e-9,0.5957298043886738,0.040234327409328065,7.055507733083014,58.095344105434926,1.0331676644623637e6,1.1043393379113646e6,2.2571171822099024e6,5.332340743460557e6,1.6648633315629404
0.9461056223395454,6.871622526412013e7,0.015335412431860528,0.00014530688469652244,6.1839453501844175e-9,0.36253317737485063,0.04418932729752054,5.899903404422443,57.504177322762835,1.3894696614704414e6,740298.2156923467,2.0215853044673132e6,4.576440478859849e6,1.9160094185090621
0.848477541674962,7.102614861374508e7,0.01646556711197981,0.0001653491766119415,4.716763449516954e-9,0.5757127384364942,0.04671958579766932,6.370281299256846,52.9679457162172,927954.9915865714,1.0834273824252025e6,2.2187491234913142e6,5.0379904605573295e6,1.8391721062008028
0.8464889718304517,6.2259144821428254e7,0.015332909841158756,0.00034244877350738756,2.410542405423719e-9,0.8134233354282323,0.02912808250445455,3.6087756985714416,65.94787143372137,1.5768243469274708e6,1.1033476163371806e6,2.1098484430290787e6,5.065742848134577e6,2.0226664664156444
0.8956828228005377,6.617260224889421e7,0.01674574677498725,0.0009617998931742878,1.6146817324327993e-9,1.5415461723806925,0.06074065332784255,4.83103183741601,61.50990359158487,1.0441588983529608e6,1.0813885908934574e6,2.1993963119222997e6,4.183015110327735e6,2.0453120775520506
