μ,α,ϵ,η,β,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
0.00036529526334866933,0.022161390248793236,0.6096702603046831,3.4438621448808613,98.26223134165143,1.5424326936034737e6,1.8275617829774246e6,8.232769200288383e6,7.150447047031678e6,0.5012506619127725
0.0005664588379414815,0.021710414224403993,0.5783132407165329,3.771298015177641,96.89577373294478,1.8299117514655488e6,1.168470988200485e6,7.397547978978783e6,7.119807637129563e6,0.47039012317932394
0.0004889188160301706,0.026816365833308636,0.6164360194418751,2.8861043045085664,98.98556847289238,1.0888832835213933e6,1.6598568797094757e6,6.261759475546644e6,7.151768114359603e6,0.5675617441526928
0.0004563413573652744,0.021339841170394794,0.5808241103767212,3.5907715457728266,98.38712354371401,1.7506775193819006e6,1.2119213196944809e6,7.640107232758931e6,8.053649638202018e6,0.45072668801027305
0.0003812853626081536,0.020800938165273456,0.6380666445804503,4.007634551531625,99.44916737865069,1.6894580224249181e6,1.1469238389045948e6,8.006731258297168e6,6.817991222737841e6,0.5086625466238669
0.000302038765869712,0.021945621260607194,0.6543288279838866,3.410209875404243,99.87418462439204,1.6890269388667585e6,1.7016382766793747e6,7.163223019261834e6,8.0183496555893235e6,0.5076453249356396
0.00053959763260901,0.02473352599543028,0.5986056615873158,3.3358105511021305,97.7185761901201,1.3444324532375936e6,1.3446754737136252e6,5.381849143548636e6,6.798722006988634e6,0.5047717749055144
0.0006524709930991119,0.02507936701327125,0.5641249006593981,2.9799062252739503,97.19229540891097,1.280170837604272e6,1.4132702507279743e6,7.0310460793413585e6,6.29360910140641e6,0.44811923694516637
0.0005438452216677683,0.023949626491985627,0.576730235748639,3.456683103915782,91.43045519615815,1.445045946909781e6,1.7735827296841429e6,7.432756120801012e6,6.35559957990742e6,0.4862375539989815
0.0011592302423339604,0.02237029518728594,0.49863628212678884,3.107931860271648,99.11154756743497,1.2923323276687404e6,1.4024669343817635e6,7.15304506789352e6,8.923800617785865e6,0.7258020218455963
0.0011597780582078671,0.020912463902609084,0.5176172974532485,3.933037842281541,97.81629697969977,1.2242261006551702e6,1.2145903956018267e6,7.049359643634484e6,9.514278124150896e6,0.6953171701670255
0.00048335730759810477,0.02300080057673535,0.5878426189754372,3.307299353228327,96.54716497874858,1.6179239005603753e6,1.3953388033255818e6,9.123272211673673e6,5.928953908091291e6,0.4322377313344292
0.00035361461672517633,0.021396171847061038,0.5983515740633282,3.815143720172345,93.24849350182141,1.7968154208371313e6,2.0031076531771133e6,8.50316536633826e6,9.00900588518138e6,0.5053721724676071
0.0004562503800914946,0.023778116472465454,0.622236002124156,2.944660494608165,99.6116452630158,1.6683405819010853e6,1.3705625776525908e6,7.4834954569840655e6,9.635170683259489e6,0.5672500596532752
0.0003754817183157365,0.024999772711918233,0.6279115294505531,2.9435098158516517,99.60934716061314,1.4830556351759103e6,1.3060009921463882e6,4.871609076849175e6,7.3568060233781e6,0.4160531582067756
0.0004737484596841975,0.02682962050759534,0.6399504715560903,2.916152955551817,99.60852382889814,1.2588002733223916e6,1.1197557069612572e6,6.4373620588516835e6,6.357682805309861e6,0.44015822010106603
0.00026657196773076445,0.028648607111773926,0.7015515958169757,2.6562692070127856,99.59063390075156,1.1758791778234623e6,1.3112057474680615e6,7.798742798048981e6,6.452812665208722e6,0.40438862840329265
0.00027032240742354464,0.028030001397425557,0.6832068999018245,2.5009433245959296,99.63376609358376,1.2008737192476313e6,1.3619594244662505e6,7.241315044747513e6,6.735104421876472e6,0.4425454771987184
0.0002774335740801663,0.0257769980465882,0.6900788256892965,2.903516053269141,98.59778413750223,1.0400465819493785e6,1.3312373941849282e6,6.865393245766824e6,6.88979757082962e6,0.432705880982099
0.0006573926884484267,0.018886965464576928,0.559266315565869,4.9743635895733584,97.0380893087325,1.8614681477459304e6,1.1956649777568798e6,6.236961045199427e6,8.289271507628775e6,0.5160417505325028
0.0005715458490497035,0.02125610347771255,0.5542195796373819,3.574965317155363,97.48896939531436,1.2915999626791277e6,1.5624569513548578e6,7.404760949627205e6,7.471930536075377e6,0.5590871498931627
0.0006443461922911228,0.021553477905857658,0.5722761781541964,3.7769468915260584,99.76912910141613,1.6675429054689584e6,1.1573450458643015e6,6.126142973095215e6,7.592985656798242e6,0.6803572411145021
0.0004698662560486352,0.020509548018841764,0.5713634514972951,3.9172072458774108,93.94817800741814,1.3378468398871692e6,1.7975713404623168e6,7.866331824967155e6,8.89642818049246e6,0.4480942459385446
0.00044710724902266265,0.021645002525794436,0.6065816956592303,3.7198046893092096,99.88858071324988,2.0161881317569413e6,1.3137555663949177e6,5.867377909082723e6,7.179543674696889e6,0.6624886470894795
0.00031535367956472203,0.0209684153065309,0.6029709375097044,3.629344743402875,99.62783054077528,2.3326777097966573e6,1.4946113410514537e6,5.644559507524297e6,9.064645253074463e6,0.6108997891217738
0.00045012570839456735,0.020685023398468193,0.5874846927744978,3.6135662658684393,98.8775228971944,2.1177993048236286e6,1.5993612723486489e6,6.512498496434755e6,8.770613250889022e6,0.6716864611469654
0.0005834399965909831,0.0213138671214928,0.5678539750900677,3.399496448445765,97.30088421894396,1.3509645659674648e6,1.6685200686748368e6,6.852855466024388e6,8.849217170073476e6,0.5349452446875131
0.0010824563732303883,0.02654445002067499,0.5147060027394091,2.503655237242202,99.7061581755125,1.4251062871233025e6,1.8255431096020686e6,7.153704511313023e6,8.000126999394552e6,0.6147281170650539
0.0004103084050157876,0.02587084479045447,0.6333189176093128,2.9311171356283467,97.95285681153258,1.4409168707015598e6,1.3222069300039802e6,5.877929878871312e6,8.744429046839444e6,0.5899962702196624
0.00043979536768044077,0.025369143411061345,0.6357466269512303,2.9287074564369413,98.02209042468193,1.42998102779374e6,1.353918538982088e6,5.824767830496313e6,8.584627918094667e6,0.5712291697262935
0.0003029003808615762,0.024302806950190867,0.6526345910993702,3.0106966470624883,98.26211768774844,1.6810191789081087e6,1.269342803022353e6,5.050666562684399e6,8.439256289482892e6,0.5445255207266205
0.0003646878306823089,0.024451948817965814,0.6468927295655041,3.347775655090389,97.17400769098356,1.604597483848451e6,1.076373033673799e6,5.92987233574105e6,9.019002807571964e6,0.5726450752010812
0.0008553454360891643,0.022015656575393013,0.5200348748910465,3.7845775787018865,97.57204652567965,1.3064813254544246e6,1.745065877223002e6,8.164096983693252e6,7.122189895810262e6,0.48847416969284957
0.00042065319335435407,0.024985854772281105,0.6122633206276809,3.108357819327746,95.14667164313921,1.781476289965346e6,1.5934923935875637e6,6.3316764363875445e6,7.137046732928442e6,0.4354900982682549
0.00042065319335435407,0.024985854772281105,0.6122633206276809,3.108357819327746,95.14667164313921,1.781476289965346e6,1.5934923935875637e6,6.3316764363875445e6,7.137046732928442e6,0.4354900982682549
0.00037905869227737945,0.024345235265637474,0.6025750915854936,3.2957795481688557,93.12207243992349,1.6263001567015885e6,1.7619774718465146e6,5.65302354766235e6,5.9016849866267275e6,0.4506338029002059
0.00044129754032106307,0.02508679329281284,0.5949714167303564,3.239035921531392,92.41553197864623,1.5509911046756129e6,1.6513005943773156e6,6.424667148009091e6,5.589107083173437e6,0.4554761264225387
0.00037963990166425853,0.019443933531929657,0.6325445804802751,4.115404977252603,99.52491371215058,1.4810073558717216e6,1.2959609389257e6,7.411415313453957e6,8.123662991559445e6,0.5283021029590915
0.00038959686193414946,0.019895788176489803,0.6206929938270591,4.406560476136126,99.526425145778,1.34484575707716e6,1.2124208283259931e6,6.530639846670658e6,8.198378256960883e6,0.4903647522831532
0.00030532237896585513,0.021208344516786184,0.6022611869195025,3.818436380732259,99.47041911458078,2.089301528053441e6,2.0588831838547427e6,6.597735400066066e6,7.195780078308483e6,0.48226651364072975
0.0006033991014695196,0.02095729699416137,0.5379696518839466,4.208751722830615,96.288820883337,1.7082916622692773e6,1.7964329358255342e6,6.599009634633084e6,6.660204443510142e6,0.6025003640276656
0.0006598632846678783,0.02118681657220185,0.5246154764114405,4.0650768522548235,96.38792280528854,1.8587338397574304e6,1.8242359610135085e6,6.680960572533991e6,5.607378403444869e6,0.5564151974125362
0.0005622458453242509,0.022258823866440115,0.5941991933685208,3.6086085786455944,99.24111931772264,1.486963582555836e6,1.2914175430428504e6,6.303932101455016e6,8.035219189176447e6,0.47578931117759354
0.000511479130295826,0.021066264042633363,0.5857919143586477,3.6625631393116462,99.06278004743646,1.6231022555188648e6,1.3926935173272677e6,7.587983077639827e6,8.181954667752212e6,0.5235206906169745
0.0004965552000733845,0.025637620466625134,0.5941372149835111,3.055630213555199,94.37228128416355,1.3413060348210093e6,1.7414969107051312e6,6.157791852212072e6,6.429874230260287e6,0.5324309230700321
0.0004788900684150735,0.022949017967669363,0.5918374700376692,3.0686156442111097,99.31504219182736,1.7476144544902057e6,1.3859851726104824e6,6.879865486750162e6,7.93028275060135e6,0.5531505068995716
0.0005670750000455959,0.024520505836104694,0.5779875791635278,3.187485307234283,95.2458354161745,1.4177175167625542e6,1.5917521273741217e6,5.756233420225571e6,8.373743768005809e6,0.5821028319770662
0.0007899202068147275,0.02495030044877315,0.5363915037688909,2.7756639103540994,97.54942473692384,1.7646501901058257e6,1.5759774086630247e6,6.930985847155071e6,7.415081361686495e6,0.6183922476475721
0.001087090436121141,0.024794697735847786,0.5207108408856101,3.069736537800022,99.44219446013169,1.6889678783176693e6,1.2254801109226975e6,5.461818101276438e6,7.200811561442385e6,0.6820774313600289
0.0005196492146837654,0.022679482707409045,0.588800060866846,3.278110178709391,99.89330436876003,1.8408970765441752e6,1.7113814792148785e6,6.534710062422012e6,6.550315568414206e6,0.5401405266470101
0.000424569260528962,0.022530415473317224,0.5887017522318321,2.9892850759672984,99.68738524893597,1.6740047370754296e6,1.7805465392858754e6,7.347955806390572e6,7.569399515952588e6,0.5778753679166223
0.0006675713923714573,0.025157446969003856,0.5848604764745275,3.002411437925471,98.31534330927346,1.3974366373585241e6,1.3880463749759058e6,5.88832050663953e6,6.335802621541842e6,0.5207668677899002
0.0002543402541218984,0.01960689593394999,0.6312796774459752,3.9809142396141097,97.47943846658838,1.9036687787998142e6,1.7146738851275332e6,8.499381418594014e6,8.61310417062134e6,0.4794432902774413
0.0003519368176260061,0.01850805701899083,0.6106225876797898,4.419482342001466,99.25960528304806,2.065849654259824e6,1.9245125250807202e6,8.949893800569138e6,8.1832229808265045e6,0.5912680773700899
0.0005065041004355486,0.022903325770695298,0.5825493869346473,3.3454037950807156,94.88361161359582,1.7724099999212963e6,1.747474835189409e6,8.450925897031367e6,7.517173640048152e6,0.4517365877957818
0.000507083445736852,0.019910537200426234,0.579382628102259,3.9784289198423224,96.92982438367778,1.5771714109253895e6,1.5136050794400005e6,7.977296193357735e6,7.548326114868721e6,0.48403491837975654
0.00028828989303849407,0.020880627201930436,0.6316305284409102,3.596274222682095,96.8786953311535,1.517314059415122e6,1.3040736225920576e6,8.316132927441272e6,7.938678571768582e6,0.37334396484993515
0.00027526046285530757,0.021956303754958433,0.6528059348290809,2.9665205695432895,99.01662763765488,1.5741334100441383e6,1.4462775155702005e6,8.109323097145226e6,9.406437589908445e6,0.5082393065508604
0.0004998607126338796,0.020992688003734796,0.5682729301134515,4.172906453295788,99.99382137475483,1.9431399010547514e6,1.8876121593384994e6,4.973034996139182e6,5.934152947489641e6,0.5140288468341638
0.00033222860056351673,0.019999685988826028,0.5751009895550252,4.069188248709883,99.99789495176083,2.057287677495244e6,1.768792695305066e6,6.070483108846354e6,4.9642613063695505e6,0.5747900100918034
0.00033078590423229527,0.02317500411442797,0.6032409867343104,3.11613222724872,99.9980468585599,1.8621760828184697e6,1.6939904526140355e6,6.467222696860279e6,7.231441990222318e6,0.4264665802575783
0.0004060266089887718,0.02171323251559988,0.6452640935468835,3.5759683963954827,95.73951693099772,1.6189330176557282e6,1.3242115911151874e6,7.468850870081391e6,8.626414497278605e6,0.5200453232461141
