r,μ,K,e,α,ϵ,η,β,δ,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
1.2347881043604771,0.00029660971503333883,1.0289564415142164e8,9.730900983133504e-9,0.9883333377093539,0.5056028265998265,15.335737751794044,96.45244382808282,0.02238630347344001,1.4394684234283064e6,1.2349706934913662e6,773589.1656564823,1.5222113994483785e6,0.44076813924022135
1.3266172793075452,0.00022767700538194003,1.1087145585432328e8,9.980639675783596e-9,0.9953034380737827,0.4594873515520676,19.755798597034033,76.9494128822324,0.02149078479661819,1.5741173700871079e6,1.3434901611926397e6,736306.9972696998,1.631385706666601e6,0.5532790767554776
1.3549385844143065,0.0002289629723665992,1.1759574949547464e8,9.386604509585979e-9,0.9508656811543639,0.4637088872829726,13.10865777438918,89.28764903540583,0.022721174845803126,1.4700719569255398e6,1.0762736294907494e6,694272.7969381205,1.2962464571687097e6,0.4129343134936359
1.342838024254799,0.0002427606744249834,1.1118595404719082e8,9.569953924488036e-9,0.956610172025323,0.4534178765966121,19.071202895120063,94.27973790870692,0.0231304904661719,1.3169824327846267e6,1.1155921382364095e6,736484.4188811663,1.4010164989376892e6,0.41105620402117105
1.3326824711211034,0.0002294204211791617,1.0941599969623971e8,9.815558379327097e-9,0.9744362504344559,0.4826277295393151,17.744808548142878,87.03444146176712,0.023533416250694942,1.204591782028042e6,1.0186181840646886e6,781020.5952282952,1.3097577051740547e6,0.43055405955417975
1.312400612934459,0.00038884063728129864,1.1249765906465425e8,9.987127942135885e-9,0.9896461343310378,0.437692316551287,18.2463554450735,91.37766165384869,0.020784811547504153,1.3370759062018152e6,1.1529754054600836e6,812746.88640544,1.811278537615644e6,0.4908572926383624
1.3054913113590996,0.0003744177304841605,1.1182127662525009e8,9.987178856865922e-9,0.9904841363617163,0.43017821691596136,18.247867635337027,91.64292845933542,0.020473837861924037,1.3929145853835416e6,1.1349988490976063e6,792919.8472430891,1.8259011780294033e6,0.4965306579606816
1.338590407867807,0.00039465698591389556,1.0396011152740622e8,9.53614953770847e-9,0.9913262323851048,0.4217891574878163,17.713343878111118,67.84388486140593,0.023723162479482657,1.9377184562692647e6,1.5596474988323874e6,807954.3751917102,1.6933019443179977e6,0.6614583245880128
1.2060788459756433,0.0004841020157636571,1.1101078704768519e8,9.95597281106394e-9,0.9862848818720537,0.44084296855464444,19.17262240033364,94.0127155003526,0.020890623689895894,1.4666212987253522e6,998214.3469191444,723282.9153710504,1.4642337830181664e6,0.6239346503630159
1.3972680894830085,0.00028061266815298456,1.0576496763529444e8,9.44181326347942e-9,0.957539471355029,0.37675163993296434,16.11509453108651,68.80034047753276,0.023332181032697852,1.9683073853635723e6,1.3653003209910044e6,515791.8064334544,1.4960112608589479e6,0.6681667930292398
