r,μ,K,e,α,ϵ,η,β,δ,N0_rep1,N0_rep2,V0_rep1,V0_rep2,σ
0.8528227302745788,0.00037183838432056554,6.322724249411933e7,3.931067343364605e-9,0.7772189118291694,0.21735328890305172,2.6803877343020974,64.47183464132758,0.015274356258736804,1.0968513929566927e6,1.1765601521483636e6,2.4819546861627735e6,4.087466327929733e6,0.3368549170222435
0.9113189171342297,0.0008159214469836292,6.507533181181434e7,3.046808992672936e-9,0.8200580903966079,0.06646648829185159,2.7798378266450743,62.23817173907777,0.01591838196977885,1.2708263260729522e6,1.198578814913631e6,2.6582605877306485e6,3.9692537631194326e6,0.3617023323338349
0.8985062480495065,0.0005824461197709799,6.4617088643130146e7,2.943356626724734e-9,0.9723114222896656,0.11535566525638032,2.6769357851171267,56.003341278312824,0.015035708099167374,1.5022456061208919e6,1.431841773540216e6,2.057295296193648e6,4.730152804308143e6,0.3126868241883769
0.8966279590159323,0.0006314290057797186,6.469638058398423e7,3.0176375203105265e-9,0.975080797343038,0.10661708835983728,2.4978357792617487,56.22641650541076,0.015068692334316054,1.5398040496557471e6,1.4488969104617322e6,2.0608898596525167e6,4.772890018089711e6,0.3096129133270437
0.9197560593388671,0.0005952899503031346,6.266926680752223e7,3.958047143564427e-9,0.8199350314762013,0.11667210175117242,2.3837267223720646,54.01484121359995,0.01524532773154007,1.451092542763468e6,1.1957372951439165e6,1.7056086166465033e6,3.9026427335752966e6,0.40195303255759385
0.8982625166036469,0.0006109164282968577,6.392381153493399e7,3.786005127746127e-9,0.702735654409423,0.12279858837837539,3.044723846038574,58.618287000137045,0.015424549394112563,1.549161042992122e6,1.0650833787279981e6,1.8905873750663775e6,4.5962215933671035e6,0.33896905855236326
0.8717002681740962,0.0004768984681137488,6.412818928985798e7,2.3364907050404237e-9,0.9973120628883452,0.16646899594278858,3.1693691523911904,67.21735819143709,0.015798650297229086,1.2307841451628287e6,1.4564759225081513e6,2.496041041233845e6,4.1542986125798966e6,0.36050232154095596
0.8289062626574455,0.0005037787551298356,6.661842398873957e7,2.8777993503072913e-9,0.9796298601917524,0.17482006286182827,2.9632399345949776,68.46310450717434,0.015355378376434895,1.2989936187868793e6,1.5022572381711383e6,2.75734768647666e6,4.5071606719308905e6,0.32329966055889037
0.8415841578995015,0.0004357150383803737,6.6018706165111095e7,2.8178743281008834e-9,0.9897025456198096,0.19316011346758355,2.8015224491675665,69.818244449936,0.015347123431288074,1.3171526776594417e6,1.346664212484258e6,2.7867473902734723e6,4.285563510252614e6,0.28455997963513957
0.8371360694280617,0.0004491501875270848,6.566766291070933e7,3.218202693350835e-9,0.8029533905177993,0.21269383102490302,3.3154187566126994,71.02979110640048,0.017111072676486382,1.2549320532178143e6,1.1927270991061549e6,2.206696894102966e6,4.375952599666188e6,0.3804488416044834
0.897354224234321,0.0005777271523587212,6.286244872230703e7,2.6287784783723215e-9,0.9626720409277736,0.15349165754398514,2.627206800377846,76.80041537050651,0.015087613504489972,1.2893823850375542e6,1.0599012495233978e6,2.157527677865129e6,4.0675490165961147e6,0.37279058280488075
0.9034442245257457,0.0008832035585657257,5.9653532407534026e7,2.211800971929853e-9,0.9244307506681765,0.07813008488747138,3.392344555848738,75.13236123076884,0.015348474908742058,1.143625977360343e6,1.1625916141082142e6,2.044341161845478e6,4.0105825223590406e6,0.4043114296116195
0.8757932062393076,0.0006257202610297659,6.057255686139614e7,2.883498882859873e-9,0.8407253234951606,0.0852455185890598,2.6564846856509985,82.42428516099304,0.015798150412319068,1.1347384111804487e6,1.0317190643089431e6,2.6070237713579964e6,4.89045711205867e6,0.3328919020143625
