Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
3.516813916351597e6,0.0003797867107292771,0.7989970671242406,-17.927548847906607,4.347659511657454,272.85120654247396,0,933030.4407608535,725716.4847270503,799462.5837688776,1.3213360760455695e6
3.302799912877025e6,0.00031543503159521964,0.8282370586899751,-18.02195614428086,4.746148577993124,260.44682855478504,0,1.0144829772991247e6,808562.2231820296,663130.6798475323,1.353097619705895e6
1.6307579119329478e6,0.00032491941517154196,0.9596191497841523,-17.571801079715435,3.5182318368382623,302.6039829721482,0,721340.2504094967,606610.9260333395,617314.0942629379,1.1392182262432391e6
2.600682056889013e6,0.000192667656699314,0.9283538344669374,-17.66515990841703,4.048829985044675,210.56671326012642,0,1.0370218813574421e6,840831.7201789531,584555.799450602,1.4097634440332488e6
2.160764790009524e6,0.0004722306688900482,0.8746219144178728,-17.773636317617992,3.7614885067603008,305.1227891817026,0,765344.2463093076,697200.0378325394,638707.5940229141,1.261637792503206e6
1.7806511078704726e6,0.00045264970626261866,0.8645519185092765,-17.764256441004413,3.7667260680883485,318.18620757061154,0,799184.9187385999,612518.561653972,640862.01807463,1.1671166950543239e6
1.9375594868668537e6,0.00035583297896079854,0.9059695385278632,-17.838531092724736,3.8058439366706294,313.0619972022655,0,943794.6392257249,706297.9267008365,525410.8304191171,1.2062199525959706e6
1.9879987890947934e6,0.00036160155546554067,0.9021757495197913,-17.88751843782834,4.307348481594715,302.5205946117207,0,849462.8999534685,632086.2796475843,561725.699369668,1.3533804884727793e6
2.2554927968287985e6,0.0003496929407378132,0.9088674794615722,-17.541692940273634,3.599348557099904,217.22843936382304,0,873680.0895249245,771376.0866755283,718891.6975630829,1.1675063914032662e6
2.189025117074403e6,0.00029686866210410477,0.8999651657452754,-17.55420703237415,3.4404915202924142,253.76373442165715,0,1.1130868583254153e6,711306.6222647661,564132.7423191185,1.35480391295841e6
2.2659771828773217e6,0.0002916236365338646,0.9441150235554413,-17.582665976435663,3.3950707199251338,245.1236459586272,0,990280.0124471039,757351.1566083316,573726.8140026847,1.390003968975944e6
1.7886044383721414e6,0.00037064284043654346,0.9100844174656476,-17.637946137530594,4.178272625244651,227.15289592909744,0,918003.0179363121,724387.3431232594,564520.5265393037,1.0644421834049877e6
2.393614206690531e6,0.0002268161293290658,0.9525472349610462,-17.6012435341314,3.8593057634807546,204.78364179816538,0,1.117074108681056e6,848055.5023668288,534156.2410886171,1.1793015732225934e6
2.208597192408738e6,0.0003799285488903242,0.8711507779008134,-17.909895214457066,4.184264483015195,264.47058625870835,0,887834.4707193701,680675.1427382035,821906.6496716858,1.6415082976759535e6
2.469195654603453e6,0.0003879250954944016,0.8687408659230698,-17.741106944800094,4.441476002766083,211.87405631047278,0,850605.3534616801,705175.4425631238,576750.6370175139,1.2136201660151528e6
2.568276832426181e6,0.00037164038648249836,0.8497377619762804,-17.807469909785592,4.368889461674327,235.34367480300202,0,924548.5517787518,800985.9664965761,636119.0866375283,1.0711493384704487e6
1.9466731972161261e6,0.0003345472809507797,0.9537483368606727,-17.83035068707997,4.155673581160091,263.0737905058594,0,884790.4706003588,731794.876874018,754149.8481274628,1.3592544899347844e6
3.078235767894807e6,0.0003683481714175984,0.8299174263583491,-17.638913277399258,3.641443669134763,281.9383580502471,0,840118.3100745985,594749.8895984715,654514.4151835162,1.4318523740753848e6
3.4819167954362e6,0.0004067725211515793,0.8004288764025037,-17.645585359666875,4.19074164381606,259.31591631259056,0,729012.1228940616,755399.5832732706,634617.8108185425,1.114303900467378e6
