Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
5.235416540956195e6,0.00017949668066888095,0.875324811733796,-16.99950058434697,2.6452815900719484,157.48148628383464,0,1.1687499646112178e6,1.0961580452729415e6,3.297044720135147e6,5.868612229157183e6
5.236270029053417e6,0.00012013122972077393,0.9780077848286133,-16.956180938194517,1.8197568994661901,216.0081744829925,0,1.0405687614008541e6,929480.2851697458,5.117006801574293e6,3.624977978439998e6
4.010098747581072e6,8.78699970593183e-5,0.9650015361446257,-16.94925426066232,2.0562996486739564,192.2784122337441,0,1.1581380503695277e6,992833.664467224,3.3378421158217806e6,5.347085552838798e6
4.218340884953049e6,0.00037388002775200587,0.9969051952543682,-17.089719496806108,2.130490823435313,199.5964543808789,0,1.0173762854238565e6,971253.5357053076,5.745644680338582e6,4.763521185887208e6
1.352038144314806e7,0.00017605956781510047,0.9146514902162486,-17.222609786653393,2.4972691969114114,184.7215624067323,0,1.1442194217892701e6,932899.1925451234,4.532541803914592e6,5.399577781593471e6
2.6666117085278505e6,0.0001224361980086134,0.9337670486657029,-17.278387137884756,2.553487709737505,193.07141980989638,0,933340.6871040813,1.0888462946859018e6,6.013114752147574e6,5.8307148796664765e6
2.9567571074608736e7,0.00011483138974846642,0.8607911601178716,-17.15628042619422,2.277336957991824,176.93336192220167,0,1.1153172132997932e6,1.0019226826246453e6,5.5308408326016655e6,4.4733142964260895e6
1.278843752823152e7,0.0005684051387975728,0.6775257085984197,-17.22265572505243,2.6630984345792275,163.5226509629095,0,1.1673594706396358e6,1.156937429221542e6,4.225331381892147e6,6.00072971924379e6
1.278843752823152e7,0.0005684051387975728,0.6775257085984197,-17.22265572505243,2.6630984345792275,163.5226509629095,0,1.1673594706396358e6,1.156937429221542e6,4.225331381892147e6,6.00072971924379e6
1.186828307827799e7,0.00014489182240160633,0.9131004429734095,-17.04133445824695,2.2957038357067794,183.34771110533765,0,1.1794479360928563e6,966648.5338584499,4.340369438230105e6,4.383493650972953e6
9.28109454675132e6,0.0001295841244773684,0.9099728504216882,-17.02670536939256,2.3293839501763447,177.35206253508147,0,1.1772500553218606e6,986732.5829230108,4.239267659591686e6,4.097731369315689e6
4.666874253962465e6,0.0005261859013777193,0.7995587303806779,-16.959734625058918,2.0856330218824413,198.70946816473975,0,1.0802520446790177e6,835471.7011757649,5.110921504064668e6,5.070318339339895e6
3.925514336323907e6,0.0004879418749723644,0.8735738470617428,-17.087199761374237,2.02325604476266,198.05195939433895,0,1.0413461743188319e6,997000.6369164198,4.8262044022461325e6,5.68535344589149e6
9.878177829709914e6,9.620211571963719e-5,0.9670573959129635,-17.024560900452133,2.2038355750870724,187.81506064141684,0,1.0659126365306822e6,1.0474241696361742e6,4.482300265837867e6,3.8989801628665593e6
7.042653492345728e6,0.00010462846154301378,0.975597160752383,-17.016735489591447,2.1898507570843373,180.7336666015001,0,1.1618118693949871e6,1.0194214620196493e6,3.9307529144592234e6,4.403942450064673e6
4.606628669244229e6,0.0002149481931702919,0.9602180974678718,-16.958196175879756,2.006285567679738,232.16828241822566,0,956142.2799157321,804417.5016005764,4.755367486286016e6,4.620331356523074e6
5.426641841250668e6,0.0001303554477899022,0.9283705322944226,-17.03557990591176,1.9005342713740208,222.41764519957977,0,960020.1487900165,885381.2772334805,5.513002525339382e6,4.723456074685638e6
7.626849731001491e6,0.00011555406756055781,0.9822533199669924,-17.09357228908351,2.3423104766423815,174.25541943251952,0,1.1273649601298708e6,873042.0978013532,4.495716879083407e6,5.475541995437464e6
4.528823242601492e6,0.00011391917329074635,0.9106743475232328,-17.202182415659028,2.3282349876426176,190.78018528540895,0,1.030629108756176e6,1.0184657394344015e6,4.260022972514246e6,5.331492604234323e6
4.107217094662258e6,0.00023554915825296305,0.9541413048952502,-17.16363263526116,2.4503927332501045,196.212137039022,0,1.0560635344082522e6,932799.643311539,4.918443887925233e6,5.179769059060842e6
1.0410263810579602e7,0.0004849527096679901,0.7295350721428768,-17.064403117021385,1.9237755808434385,243.67004097448066,0,895535.8678417464,834784.4666780438,4.108266608690647e6,4.826948580954444e6
1.2364556669564964e7,0.0005048220748216694,0.749237432130007,-17.028756985118385,2.2300896787139974,227.11776422979602,0,916229.3205589805,867392.5922426796,4.178077798172939e6,4.649503231907731e6
1.2364556669564964e7,0.0005048220748216694,0.749237432130007,-17.028756985118385,2.2300896787139974,227.11776422979602,0,916229.3205589805,867392.5922426796,4.178077798172939e6,4.649503231907731e6
