Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
1.7266294468395793e8,0.09646820502158412,0.3683939363752405,-19.341392463598076,0.25343703236818726,101.97064838227888,0,820812.7361206529,1.0088293936931842e6,2.0152133640199902e6,2.2245661752554933e6
4.5746025136262757e8,0.0023071053911629014,0.7312362443230646,-19.379537033986225,0.27005088275503275,84.43786337009229,0,909286.0563657031,810589.8211710122,1.8314873463466344e6,2.2742823871352477e6
4.565955631739268e8,0.00911256347720744,0.618427405762404,-19.269199355041913,0.2697773417565715,87.0055262419674,0,982967.1354662305,798506.7495573299,1.9839655956240806e6,2.4417863610908845e6
7.537798098481286e8,0.00614526642282373,0.4236177018363779,-19.186185832145938,0.2532173446592863,70.23148774817041,0,881175.7178884658,1.2805278008200321e6,1.8975362988192784e6,2.2088917993828068e6
7.822325128215815e8,0.01195686103711364,0.4873408942126215,-19.18593588398712,0.26913392352268123,77.51195105479823,0,1.063526860127145e6,785695.9152828208,2.1299413957664026e6,2.518931149111324e6
6.85967338792508e8,0.01480044348908573,0.5181967565422887,-19.242894116691335,0.2674328541722463,82.06787104510803,0,993811.3750199247,839118.9462950672,2.092703282155382e6,2.4042289468970066e6
6.85967338792508e8,0.01480044348908573,0.5181967565422887,-19.242894116691335,0.2674328541722463,82.06787104510803,0,993811.3750199247,839118.9462950672,2.092703282155382e6,2.4042289468970066e6
5.539639979672002e8,0.002182367539464982,0.6232979333918938,-19.407885043314465,0.26996531978072796,82.81001810575759,0,915966.1866853195,792247.1946196291,2.132499647805008e6,3.0301179567225617e6
4.094663583953177e8,0.01838822726528427,0.3752885256640818,-19.4646372099761,0.26193692610642266,105.5049583609228,0,749926.8931784669,789645.8428114251,1.6159510643763226e6,2.319520853003124e6
2.445864244164626e8,0.010068091254586197,0.5152979281625003,-19.4044442805901,0.2604080090931634,101.29202579391944,0,771761.5744365396,902658.31516049,1.7119810749484473e6,2.438894891395267e6
1.0697546728917299e8,0.014654501932023497,0.6150384591670606,-19.434526240794437,0.2567426754203723,97.6453961933843,0,733248.823660899,922332.4413798051,1.7139305685009118e6,2.475294335808292e6
1.0697546728917299e8,0.014654501932023497,0.6150384591670606,-19.434526240794437,0.2567426754203723,97.6453961933843,0,733248.823660899,922332.4413798051,1.7139305685009118e6,2.475294335808292e6
2.3312331919961432e8,0.0019959032895870746,0.47183401904318634,-19.83135572694394,0.2600285496568989,128.77337032730554,0,717189.853274164,819431.487047065,1.922855608395507e6,2.5804518953638067e6
9.378925871691786e7,0.0760077039247994,0.4695745432711817,-19.094784628172782,0.2512205978544978,96.90193697025715,0,676118.544966823,821636.5948387494,1.6805471975120297e6,2.5088129078413565e6
2.372992154453741e8,0.0030084971704477308,0.7729145020567137,-19.331247444764838,0.251614239022217,96.52659806589483,0,703368.9959678302,833562.4630749975,1.8924284808573145e6,2.550708339659733e6
1.1144949246844666e8,0.004497143641990145,0.4446556998600746,-19.42358859543836,0.2687144121838948,97.3314724870433,0,926240.2595413165,905175.8127750403,1.6553381568417097e6,1.9390698278552515e6
4.385075229674377e8,0.016569421146376686,0.2946159130352427,-19.749979572220916,0.25846557076982923,117.58902937075132,0,725853.7404851667,823837.4254387929,1.8780068883724676e6,2.892714279275809e6
1.2385351639615409e8,0.011330605446820952,0.6020558296433618,-19.394095848436358,0.25521985652335855,93.99774172680442,0,861871.8387633382,914678.6666535687,2.0352761964802004e6,3.2072321574705495e6
6.6961458642616645e7,0.030385232388366247,0.6359943453397807,-19.3533846088337,0.2681451605075198,102.6648113557033,0,915273.0154122321,796339.9785308593,1.729861119201514e6,2.200925815120857e6
5.458615393014005e7,0.022750468914393765,0.7775089957099598,-19.33230094625913,0.27431297843175295,102.11167911455536,0,935715.8269622123,783794.88039805,1.6573020711713466e6,2.341302605236617e6
5.458615393014005e7,0.022750468914393765,0.7775089957099598,-19.33230094625913,0.27431297843175295,102.11167911455536,0,935715.8269622123,783794.88039805,1.6573020711713466e6,2.341302605236617e6
7.464924531051406e7,0.032136757709735626,0.7718630108937665,-19.356130563866994,0.2859966976385938,99.22243349465009,0,924528.8305822386,737886.7078954778,1.7398628968723717e6,2.514969133543103e6
7.464924531051406e7,0.032136757709735626,0.7718630108937665,-19.356130563866994,0.2859966976385938,99.22243349465009,0,924528.8305822386,737886.7078954778,1.7398628968723717e6,2.514969133543103e6
7.285336275946496e7,0.0346847482906602,0.6459379116780091,-19.311834046142984,0.2718111736445411,87.95693929109606,0,910550.6786717727,676362.6592695154,1.7638922165031778e6,2.7013301181581314e6
7.285336275946496e7,0.0346847482906602,0.6459379116780091,-19.311834046142984,0.2718111736445411,87.95693929109606,0,910550.6786717727,676362.6592695154,1.7638922165031778e6,2.7013301181581314e6
1.383043720891646e8,0.028779213816192972,0.5313669792874702,-19.30064931000524,0.2746791700086186,94.18411610854068,0,892381.2310761479,750578.9672763847,1.770196133763554e6,2.857640460819525e6
1.383043720891646e8,0.028779213816192972,0.5313669792874702,-19.30064931000524,0.2746791700086186,94.18411610854068,0,892381.2310761479,750578.9672763847,1.770196133763554e6,2.857640460819525e6
2.857401294991649e8,0.0730989230371893,0.30575585882122536,-19.268599619365524,0.2824426622437308,91.27864541757226,0,848812.2057951221,686204.4123182037,1.5839268348412411e6,2.7473974766280768e6
2.7000203861554444e8,0.05736383028445423,0.20367673207181652,-19.283923937843262,0.2804511843935663,94.30308172846685,0,842174.3079860987,692307.1761595902,1.538324836568348e6,2.8623592234335192e6
3.822057975364338e8,0.036526353517350355,0.27888359162185133,-19.31493769226612,0.2806570654121758,93.4668023372385,0,854922.6396096259,727693.8204536843,1.5952799222129516e6,2.7648679971491266e6
3.822057975364338e8,0.036526353517350355,0.27888359162185133,-19.31493769226612,0.2806570654121758,93.4668023372385,0,854922.6396096259,727693.8204536843,1.5952799222129516e6,2.7648679971491266e6
3.06981069401487e8,0.02621565144206212,0.4034193095208809,-19.4100609563775,0.2748795838776829,100.08075212429975,0,810511.1725588317,708811.5181377709,1.6083088714530352e6,2.7862451790602766e6
3.06981069401487e8,0.02621565144206212,0.4034193095208809,-19.4100609563775,0.2748795838776829,100.08075212429975,0,810511.1725588317,708811.5181377709,1.6083088714530352e6,2.7862451790602766e6
4.3400773127523994e8,0.02817283123748071,0.3248794808236462,-19.334514683667045,0.26563264944749865,102.49038769786299,0,802405.8262530759,713836.4235156898,1.7205498401062363e6,2.7282680600861697e6
8.886853405804324e7,0.023833828300068104,0.5881255172537346,-19.556202485253348,0.27086927550760176,90.37444987119832,0,1.0255407793311098e6,1.1511565270807906e6,1.523897264937585e6,3.0007809403274865e6
3.7797786557582706e8,0.0017339728602373474,0.5576917665068526,-20.003770663908075,0.3422348459766368,107.04409531826781,0,1.251888251217804e6,744661.7039248598,1.176786166383103e6,2.8445909480684944e6
7.542748757877588e8,0.0002025727766290259,0.9282338606160424,-19.81549805122302,0.26815490936294994,120.42760241298734,0,1.2619905766628422e6,855639.6058132538,1.4851870053769574e6,2.6769346922764694e6
6.934228675928257e8,0.000162884295702478,0.8624447981354335,-19.5531917654493,0.27527573434101754,111.54145093908592,0,1.17003191493668e6,863727.2494927138,1.5272364193309385e6,2.455511021011564e6
1.2925038529153954e7,7.283286947584761e-5,0.4621617865626916,-19.376634150974837,0.25249193680042764,77.76059723298732,0,845367.433111149,841564.5280367709,1.4351851722945564e6,2.588264596448863e6
1.8146511895516302e7,0.00042404477160357855,0.24120821709042412,-19.381587010901534,0.25310976439698846,82.36838592800872,0,863820.4247749068,842886.6289379109,1.6687597749552806e6,2.7571216528186887e6
2.4635003961182618e8,0.0014898744340757055,0.20910239985277698,-19.376106480827346,0.2561354673753986,95.99250100623384,0,927080.5723177501,853029.5659629691,1.9543756638721912e6,2.413620112982774e6
1.7068792747558188e8,0.003346686668534215,0.043387664256244025,-19.449073266385057,0.254360272798776,100.4449494261574,0,785487.2444063367,830376.6153953385,1.636756574711566e6,2.1778708559967764e6
3.0560429836965746e8,0.005391227756722187,0.06913297129968073,-19.553928791924687,0.26021987064992896,106.04506006368494,0,1.0695083680113698e6,695933.7225173487,1.7633906264810716e6,2.6471464931552247e6
9.14561446581172e7,0.0003805263930673042,0.4726175106759248,-19.72948530849161,0.25128607161277705,108.11901531186918,0,898496.2746926437,1.1710019957577009e6,1.606091173530454e6,2.277449815602993e6
