Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
1.7170109787304766e7,0.0010597356690313694,0.010883175612864386,-17.200539389527556,5.94372058459465,124.21851341182837,0,978410.0512210906,999322.0240151584,5.603223332478842e6,3.768062814064838e6
3.496419644020503e7,0.0006838270776059425,0.010431300153171534,-17.02930370328402,5.731937441555438,96.57916415797126,0,1.2078672221018837e6,1.360509520610427e6,4.998255785303441e6,4.200088280312492e6
2.2094666496067792e8,0.0007692904285013858,0.010050372526283347,-17.011607264788307,5.918715948709552,84.44234443359392,0,1.3460557560758204e6,1.3675763726321058e6,5.061061724923873e6,3.6728218822256066e6
2.7845747060732216e8,0.0007786943922149372,0.0023719762051126964,-17.18012655245958,7.304572490638705,95.22686686561113,0,1.0925532733404515e6,1.3174867736724925e6,4.614848277153421e6,4.568135084419136e6
4.156768259773529e7,0.0008653469345627636,0.011211476412661193,-17.000049620590893,6.489793093221229,86.84577216014299,0,1.38907832052535e6,1.2077436897544519e6,4.46806701329558e6,3.439838363067089e6
5.591694781076889e7,0.0006736387704114284,0.006786655748818213,-17.018799702698466,5.718414140938015,93.32915558846362,0,1.1525850507780774e6,1.5676869315149286e6,4.968312031043676e6,3.0038390236244355e6
1.709650170301588e7,0.0008387631670361139,0.0016127755029984657,-17.133554495620434,7.711469673103168,77.58362897937438,0,1.4975167412245036e6,1.3583863299327746e6,5.33255618649487e6,3.784724521114934e6
4.449494118376676e7,0.000636013853339233,0.03440033480231033,-17.16257648451709,7.214358470083736,92.50230262266457,0,1.1670076821259256e6,1.1819980718817995e6,5.059984991950475e6,4.540538729145192e6
6.7312211370631e7,0.0010917990952308953,0.0018659914257875287,-16.98275389751487,6.228692890943079,94.28647351850793,0,1.1055851114608962e6,1.251821793694162e6,4.574213852200429e6,3.4802604566345564e6
3.1404049984939512e7,0.00064979779226339,0.020694568764869543,-17.07778788099982,6.03738810642496,75.80734660673228,0,1.479790991070907e6,1.523109299524619e6,5.480874916517828e6,4.274218386084884e6
5.476250233737922e7,0.0008666230772140168,0.005153080286427331,-17.14138209588986,6.669800269854395,91.46814139081663,0,1.1624419341575284e6,1.2384145386487832e6,4.7578922335156435e6,3.958001804722664e6
4.391838840937508e8,0.0007094074681475965,0.00833764312046285,-17.2037836452594,6.897910187374906,84.0059993938783,0,1.2955577823162004e6,1.2482499654179718e6,5.318505917054109e6,4.593752646425143e6
7.934906665224694e6,0.001097395546855397,0.00405687974725141,-17.001081090493585,5.51489913594947,110.00340078327837,0,1.0786965342744852e6,1.1061934823623595e6,4.703407865369273e6,3.506494162180524e6
3.8481905910470617e8,0.0005899184703714933,0.020094381947140343,-17.1515602169971,6.369856162229414,79.35025839840294,0,1.3915924829793824e6,1.4444081463767383e6,5.6042346510373745e6,4.399581271593637e6
4.933910625582724e7,0.0008211614453530537,0.012249444473411714,-17.318998374207048,7.412384067605819,110.11392551461537,0,1.0022645183476838e6,1.086023044234809e6,5.683168970210804e6,3.966082439782594e6
9.886062092592181e7,0.0010828618639287127,0.007961635466776529,-16.86816877027701,4.8463191561982395,94.60727105412992,0,1.2702594721997874e6,1.2849526295074793e6,5.3350413830354335e6,4.820121011351827e6
2.6691252563086343e8,0.0009298456008606915,0.004989574806335047,-17.066915697678056,5.8079451749567985,98.86439932116426,0,1.123758788890408e6,1.2144347778028646e6,5.452428918635483e6,3.868474460140546e6
1.2766235167018484e7,0.0007094668659942848,0.011647348281598732,-17.131760546690668,6.400458501910812,84.40011167502679,0,1.3565926158342774e6,1.397175200191082e6,4.5810886847631205e6,4.201147019691456e6
1.6991435534579955e7,0.0007343859784214642,0.013608540235327482,-17.09530803794003,6.4677673513761675,85.21159082915413,0,1.2858230678101103e6,1.3714819374467847e6,4.429200214803835e6,3.948082336432642e6
2.1418043940197137e8,0.0008173967937633497,0.0038034448150042603,-17.04835284696759,4.883105106692284,103.27384784109508,0,1.1509406839308972e6,1.1459650125362314e6,4.968348654038981e6,4.464716057347707e6
5.103972804964374e6,0.0010443690995132406,0.021030771004416002,-16.99638319129041,6.079356521669478,107.55083946476809,0,996408.5046843898,1.207434686591263e6,4.6690443148112325e6,3.716898867358009e6
3.539260300449173e7,0.0008551483839098201,0.001633625006112125,-17.198627147185434,7.262015665876808,110.85124311076612,0,1.065705155960995e6,1.0432826449925033e6,4.569740653563997e6,4.197053924021823e6
4.2894044778134674e7,0.0008386348386142559,0.01487996514759476,-16.960263188303617,5.262581371072177,101.7633658862903,0,1.2116872855426953e6,1.1604123685690104e6,5.515150671125902e6,3.9859112709884276e6
2.0583272749076617e8,0.000712105748624368,0.006140421824040263,-17.093558790101703,6.432563819519533,93.92870077635737,0,1.1983216079880288e6,1.2701692947048312e6,3.9943212901849826e6,3.7022006988058374e6
7.995101176392708e8,0.0007154497255476457,0.022947031916761455,-17.1369307598683,6.446173395406701,88.08311109383196,0,1.2954945347609306e6,1.3457858994055744e6,5.8487548052699985e6,4.065247147643242e6
4.441020372149632e6,0.000845130793997599,0.004568726271431963,-16.905765131458224,5.467866001985768,88.34837227327486,0,1.3352755453999948e6,1.4093072509094109e6,3.787360060989909e6,3.7272934082980542e6
5.647665737163793e8,0.0008064812195636811,0.006676266173909988,-17.30419249617308,8.040056132338636,94.05772301128094,0,1.1319638156060153e6,1.2031093852661345e6,6.833909851249622e6,4.658811895813419e6
4.103977196067519e6,0.0009415242644194139,0.004155473545322448,-17.225210355209157,7.43682775193252,98.34288970428068,0,1.0279345895983112e6,1.1014515490076405e6,4.700163163786134e6,4.194446626594864e6
4.335174414018108e8,0.0005766620752235385,0.017111948268820922,-17.03376822161029,5.065581831742672,82.10401541039461,0,1.3613114386958773e6,1.429735317911155e6,5.542434863019066e6,4.120730270860503e6
6.0465357925271995e7,0.000782721342589846,0.013444323778831065,-17.088935575743854,4.989303447995585,102.62362084395063,0,1.1204095468087865e6,1.1613107971449373e6,4.521851661662299e6,4.607285208482453e6
1.709511635115767e8,0.0008763768885436141,0.004233555523002822,-17.05325714417394,5.629001341647233,109.32582671039341,0,1.2829275287497789e6,1.2222394424074914e6,5.201983906899216e6,4.452507064279167e6
2.6950319291214263e8,0.0008536788598355857,0.00186646723807773,-17.16289053606971,5.20082583853387,100.46712701441307,0,1.132606209216857e6,1.3241605665244937e6,5.581710953481159e6,4.381054949907376e6
3.788690807692782e8,0.0010104773754016998,0.00730721246918261,-17.104060987697892,6.048289562397096,100.75063241450805,0,1.0544225102242352e6,998005.4880590991,6.195926869315097e6,4.289258938304091e6
