Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
7.213114297892191e6,0.003583982679464036,0.08503474545706959,-19.160522062990722,0.897196561737111,62.89910159990228,0,594489.9830345759,704563.4425226268,5.702489149485343e6,7.316545452378459e6
7.55560755958267e7,0.0009345530814363931,0.027342019979321307,-18.897637500373936,0.8476639640858062,52.3481223646059,0,1.056708428520492e6,710923.6836845211,3.025359406411321e6,6.033602848638994e6
5.438586970613167e7,0.0017400726795905612,0.026832020271373474,-19.113283743591616,0.9116210606462474,57.7890571186267,0,750136.5365985389,837598.603120082,4.00213172372356e6,5.779602019367359e6
6.26970959075639e7,0.0006911028408842825,0.1184824449252956,-19.157987161317614,1.07838437535841,47.31086136183837,0,753005.9602907844,636946.829820567,5.50110182930325e6,6.334293794150773e6
4.084320672882243e7,0.000737263912375338,0.128382932459201,-19.183177317378302,1.0766937147451805,49.066646347447126,0,751174.7086662896,647613.1289804896,5.574967010946839e6,6.127504624442172e6
2.001356470860774e7,0.0018554145005087105,0.06533927575195814,-18.89615737980906,0.918064522998413,51.70969128561479,0,539090.6964133861,787929.0884706777,4.481631649631193e6,5.552718650748361e6
1.3545370504178187e7,0.001100358780744843,0.0332664897683469,-18.925683364867762,0.867487641923327,48.29533486331078,0,551109.8586590504,799437.7774049535,4.371175573237231e6,5.438548772761237e6
2.21267908971298e8,0.0016551432481287773,0.04284573874637875,-18.935651721858818,0.9136031861580486,59.06146551541004,0,588351.2166581211,827469.2758342947,4.496976545180055e6,5.3537142389227385e6
4.169430942860498e7,0.0013035808819306049,0.06224159637102393,-19.38508598232548,1.1419670255326877,49.844839061636506,0,563218.299714858,701334.6990120569,5.454783441834497e6,6.781587827354062e6
7.164471463474841e7,0.0008868746977676961,0.11077298515234696,-19.39529044338883,1.2022381105073654,47.581892134458144,0,571350.1700016545,716711.8746241455,5.31368402838205e6,7.074310282539043e6
1.0381885243785453e8,0.0011669494304955205,0.07111838604792292,-19.334489176099737,1.0744383090831437,53.38663528375925,0,767881.2702011523,611273.5138830906,6.545008068910367e6,6.916095028348569e6
9.290812489683837e7,0.0021745460000200563,0.011306102760578727,-19.345775405738948,1.0726401378681596,62.181467524147436,0,730058.2583030849,883121.3733904642,4.573312336892707e6,6.465873769253114e6
1.6885776315602878e8,0.0008359193180227058,0.02617619937418741,-19.22118497738507,0.9596770455809654,55.33087920242026,0,873250.6654129884,663004.2391688146,5.093501959375193e6,5.553911015711627e6
1.0803168568188187e8,0.0013779151851017791,0.0429897175815598,-19.065597952661076,0.9327060573626611,49.219265714489374,0,944441.7850164268,850762.0752983761,4.244500248827636e6,7.880784739124214e6
2.760588055725608e8,0.0002519788930691912,0.1248280841136509,-19.11309286926301,0.9482207537040075,47.649782263043974,0,809240.7923630953,784839.7159154812,4.499523894526379e6,5.839886803718135e6
3.2205830365603805e7,0.00031128669958331676,0.23773827180424598,-19.199449049574195,0.959223298049879,57.13840146986836,0,987033.0618475622,780804.6442549035,3.9711313946214216e6,6.304262665768018e6
3.2205830365603805e7,0.00031128669958331676,0.23773827180424598,-19.199449049574195,0.959223298049879,57.13840146986836,0,987033.0618475622,780804.6442549035,3.9711313946214216e6,6.304262665768018e6
5.525596905640558e7,0.0004212625923610121,0.16215409517002252,-19.116883483201065,0.914857522621644,56.35741578468537,0,890148.2189243948,789700.4314990483,4.214862349406606e6,5.874622533240856e6
1.8280476888561058e8,0.0009992315994417221,0.04619689161055676,-19.129184799059793,0.9915147087229079,55.006408633297255,0,666002.3482086848,733780.6563638665,4.66634601107276e6,6.915123493942582e6
1.591012835231901e7,0.0017769706883478836,0.05148248058700366,-19.200467524357308,1.0380426872927713,46.375042418928814,0,824077.866809094,773935.778123735,4.513465009772783e6,6.5037697781684e6
9.22373104945796e7,0.0011426090306921807,0.03467089366076885,-19.213367110802707,1.0587015430237132,40.67699480289656,0,748481.2051311984,822937.309528637,6.20125658027061e6,6.777084278558322e6
1.2497264882645836e8,0.001786937156636607,0.017518709044108752,-19.324454265741757,1.1006383076072295,50.24986941388301,0,739017.972109733,714849.666035674,4.907134967831981e6,7.712571127615254e6
3.2430693224657796e7,0.0007146446973939187,0.14494115310870864,-19.337434415170232,1.0945115853681573,48.97298130383281,0,782998.7872861072,755130.1054311892,4.514089084088245e6,7.428947382634797e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.438630137884561e7,0.000891042002580851,0.17720475088911575,-19.38166523886092,1.0549066139637477,49.13237519356161,0,777335.2853071855,721760.5304187967,4.478372708189001e6,7.108368572885149e6
2.3383423962508723e7,0.0009057556085066405,0.15563466213254495,-19.382732379075293,1.0617278078850823,49.927000448489494,0,806480.002761056,743389.2282421635,4.446135375902304e6,7.179717830768388e6
7.103578226595254e7,0.0005006019357059662,0.08430659882322017,-19.252259060371642,1.0942761898772009,43.8507868544821,0,727272.7034617572,749876.1152011995,4.7497185391298365e6,6.081644467822398e6
4.476919485364949e7,0.0016590180864590807,0.006046089680191199,-19.156411837595385,0.9757997960775059,58.51062679003769,0,866419.0567515339,836401.2460292566,4.835931260808954e6,6.156618261616583e6
1.1801827013495818e7,0.0019851233910061594,0.019977306441579457,-19.015510684495613,0.9627377897429635,47.997910946397965,0,709588.3256421853,638938.9433330216,4.797944918225388e6,6.465210961981809e6
