Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
3.569743059702572e8,0.0002275372535436326,0.0006825442079999423,-23.653855989447496,0.2500660730008815,311.36155916446836,0,1.7864982338383908e6,1.2639696919765756e6,5.420087858689678e6,6.852499016542191e6
1.9644432639694986e8,1.709282386951271e-5,0.028875266631678647,-23.105609494729226,0.2500103505033385,202.15217679915546,0,1.1316296100565088e6,1.3882366804860272e6,5.514381868506282e6,4.784609381896185e6
5.895250843917314e7,0.14023816001421507,0.21926414918633402,-22.900957245608275,0.25219648044904,181.82507285592794,0,1.6611765129276456e6,1.0610830965713738e6,6.097698171363313e6,7.579453578983664e6
1.3965702945007363e8,3.757708283273724e-5,0.6706634350479099,-22.68510270207675,0.26177964581274904,145.4377223096982,0,1.1647613593920714e6,1.1435663575889696e6,4.770807335831531e6,4.982159414381676e6
2.6412331966733918e7,0.05638290480119672,0.05439089769694037,-22.88016852781101,0.29536182050206444,151.7849929232101,0,1.3708448607212165e6,1.2818040918045496e6,5.622189236635656e6,6.505453729824894e6
7.825045243908004e7,0.04706621310906625,0.01240354542271568,-22.935440959805813,0.27482999278571413,158.71139984358044,0,1.537814188312503e6,1.1668487204317139e6,5.652948036415641e6,7.022683252304191e6
7.740940936447192e8,0.0001343577914929777,0.19699123094986504,-22.94001487294002,0.26025324926024507,155.48858781642133,0,1.138231727937198e6,1.1774042489066455e6,5.80938787932078e6,6.113115893139313e6
8.646071640511759e6,0.00013025631385992412,0.2841947534653489,-23.2642031929228,0.2568633942767285,244.15625123851294,0,1.6373396286084054e6,1.211239406033555e6,5.687555967798788e6,4.971863487206923e6
1.1626794443899142e7,3.475058006492303e-5,0.7254876128227957,-23.213860387673314,0.2565291522622553,217.3621664419264,0,1.253560171406676e6,1.0740598269026899e6,5.133003653971957e6,4.581342138354766e6
3.744476546295535e8,4.9056313941753635e-5,0.4026631583663495,-23.021747850684573,0.3027772131359848,146.45411852596874,0,1.11957044510559e6,1.1620498083642884e6,6.037361818151553e6,6.754076964193486e6
2.1568084830165103e8,0.00014810777667633303,0.5089546499293428,-22.7510938351943,0.2956309337857186,127.42330100166778,0,1.2455550680977916e6,1.2715420817266293e6,5.632042685530769e6,6.572845715381015e6
2.2983249034257583e7,0.001684260041787145,0.1469353013406857,-23.14009755614047,0.25675661773324965,223.3779122162193,0,1.2767521488530035e6,1.0720479673306383e6,4.844759814612946e6,5.376085569596064e6
2.3987918441606894e7,0.0014415837799122994,0.08729159048121622,-23.572988390494253,0.32272336022631554,245.82237695664435,0,1.1858941761003237e6,1.1900428001021636e6,6.413845319581878e6,6.768290204214557e6
7.048018649672325e7,0.0004997291753813743,0.5034364459460546,-22.91004565048505,0.25541184730514277,168.65722686668013,0,1.3876886857382788e6,1.0465063685195897e6,5.52617598801394e6,5.38610217035577e6
1.2094886430949932e8,0.0029797811634135482,0.17669497571506465,-22.584133350995753,0.37147812965675847,96.33478476446945,0,1.4343261763332891e6,1.2726888332714438e6,5.353254693441936e6,5.079117978498323e6
6.908109036481737e7,0.008504310330657627,0.14676608568877222,-22.639866319953036,0.2544890949235833,135.38561688164967,0,1.227595854523289e6,1.2502270263291895e6,4.728425082840375e6,5.194589725638723e6
1.746308369038462e8,0.00018117318106118996,0.38962275516404127,-23.10155277946604,0.29492115883899667,168.9542565966233,0,1.2822807380624856e6,1.1852633747608769e6,5.93598692048783e6,5.7093746634564e6
