Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
1.742802655274184e6,0.0005006448621713109,0.8640843195296682,-17.321537992350663,3.4797034471797295,205.4449580682766,0,937322.3957563995,668406.0295709942,691498.2035885026,1.270684724165728e6
2.188934498380531e6,0.00022074529434384384,0.9852022071135577,-17.76296463554923,3.6407571787746367,295.8046696969152,0,886169.4830075048,772309.3788007521,602058.6187281504,1.1434234885432934e6
1.9930888589328034e6,0.000524910379208989,0.8187967770833431,-17.59419504215819,3.643485685856877,228.45618866984077,0,904144.7798510528,767223.86304521,750350.2422472937,1.5745998397934856e6
1.4245253199163717e6,0.0006558291364797416,0.9116383580036194,-17.483124149781165,3.4993630203363484,223.9269714031709,0,975954.6268858535,629762.6510170166,540121.4842580201,1.2466647628467288e6
1.5817229297861091e6,0.0005235708891093065,0.8846493267334011,-17.59983002256383,3.0386446972925247,311.05601981510335,0,977449.8590305669,653886.7604925092,535799.1872142832,1.3670137702466832e6
1.8263695449077715e6,0.0005156750178303105,0.8806134929872941,-17.403816376737367,2.8199490105873606,371.06447206479646,0,660680.901976133,604675.6665199251,949884.9063404228,899678.9487897481
1.9960809211783574e6,0.0004041012817402508,0.9351138183709882,-17.863958535213964,4.219465120749977,280.33369564228286,0,987177.1799663585,630959.601557578,510187.2445953489,1.7586433871943357e6
1.7719970207224307e6,0.00042814189465183064,0.9169555139881531,-17.937791938050623,4.82180164811425,264.63897609315666,0,920432.0904414922,707141.831206846,502939.1051724698,1.3717291091276659e6
1.8199605775518003e6,0.00035654022461456997,0.9267283017514777,-17.82383304863324,3.9579294336728466,304.2905366536783,0,901710.9645157728,628082.2970139068,509856.1760856907,1.2969174255821928e6
2.185902818855808e6,0.00024817105933301484,0.9765151040911784,-17.946830914482327,4.7877189263623325,265.55179063202047,0,902022.0530643812,698615.9162745888,544159.632031698,1.4623702201285977e6
1.331287015266803e6,0.0005606970261700751,0.9912281447361679,-17.448778899385665,3.1510969984452193,245.22003498810056,0,933551.9389992594,665740.9778020256,622696.2205300238,1.198118769937449e6
1.5317527714880328e6,0.000378805055475287,0.9825050639808758,-17.487334227463386,3.1755926236845964,252.46766903345744,0,964335.3848652702,709386.9127272506,884179.0871229282,1.1311914127953378e6
3.646997451111303e6,0.0002732604731508475,0.8309520569938095,-17.620371067042996,3.6952107652661916,261.4093649119007,0,955797.5476764077,651680.1682910934,503450.04943546065,1.2302780253277007e6
2.808445401884463e6,0.0003285091645015389,0.8435953951260199,-17.667544625925856,3.959402537703419,227.75078266835772,0,948356.9156416014,740001.2235568177,520000.5426922474,1.6407058344532556e6
2.611824121909015e6,0.0003593993693087348,0.8465822782936223,-17.694488956348195,4.2639331450944615,219.05040087129092,0,894084.0603605526,653080.2468233743,532342.7896307899,1.406522318829065e6
2.6280114281112747e6,0.00025815571405917733,0.9165614564138977,-17.712108028625543,3.99240938555848,248.53073177910213,0,982709.9968955414,702455.8329573185,530688.3178137612,1.578390475450504e6
2.524199216914285e6,0.00022942165500127145,0.9433604259809629,-17.706496075286054,3.8994620902440364,233.1525145935273,0,1.0208075891974543e6,753165.5506974797,540471.2339920306,1.5327363918851265e6
1.8670482469971075e6,0.00048693616948290567,0.8469778431143145,-17.839421904497037,4.18291010302226,308.148705591936,0,772918.1095334541,644235.7841211851,775746.8488654965,976566.6828726521
2.3898688764820835e6,0.0003310405290361979,0.8942569139873762,-17.740106704303535,4.334278467677501,239.85939862878382,0,872733.6982084038,856189.4396009776,559811.7471661936,1.0016170444324717e6
2.0387776960053337e6,0.0003367771974768014,0.9546231804175361,-17.73860400853294,3.7592418852094136,292.98247715094703,0,798087.4806478359,690130.620205592,713919.1249311545,1.2430667059285666e6
2.4485548816030375e6,0.0002910365735843626,0.9340099978404264,-17.809548956383956,4.539323040208667,250.9826534126834,0,853934.8608006071,656595.7019736916,567941.7149259866,1.132666541905989e6
1.9455017650572297e6,0.000281290154811103,0.9655068897097308,-17.60805145665732,3.853074222663935,243.24306466561728,0,780481.1491785087,687449.5821625483,655344.8222796334,1.0735894433701038e6
2.3083991912639732e6,0.00027640698796872125,0.9317719815213519,-18.02338850949201,4.380913907606235,286.4506676386956,0,966415.2027244524,709907.7477038744,718462.7649549964,1.8017112847975432e6
1.9937613200643281e6,0.00038972123221475496,0.9097755320555971,-17.666366660942725,3.831423063037917,225.08405776485438,0,1.0564757867977843e6,707379.5098494994,626829.9100220621,1.7399034134139107e6
2.4350515312856184e6,0.00020391346835499304,0.946676236540497,-17.787993271671546,4.220997139846092,261.50369163212434,0,869772.9343868815,734171.0157804113,720030.74553974,1.2556366278278437e6
2.4881345198556385e6,0.00023958196823112431,0.9122269182617776,-17.812354254805168,4.201142711502738,263.78557083879264,0,909094.8610463019,671057.534077105,606458.775010789,1.516873472446097e6
2.7266509627353307e6,0.0003046927035470863,0.8839414747676542,-17.746527153582075,4.083847472261489,263.53361212924625,0,816712.6402494323,684424.9176101475,797026.683233625,1.2269065108795855e6
2.485549507683226e6,0.0003343229383178072,0.8892184251675314,-17.65259733355345,3.93811577823712,256.10249168436553,0,816925.8752717334,644824.6472794473,805718.8951022141,1.2509248303668178e6
2.7758882076101927e6,0.0003282839043570103,0.8501622167589995,-17.577452174630054,3.5469464039986662,222.73288606711927,0,1.0536864885807508e6,788204.9349494764,577291.7011909608,1.4813795134766323e6
2.4522841845740485e6,0.0003174438019276725,0.890958314460365,-17.604574806638208,3.7374409752275355,235.7830593439628,0,937903.1297828539,690923.6999802914,569646.3903176171,1.1769622182332089e6
2.0923178439636873e6,0.0003079059317048707,0.8958562180877865,-17.916603691094522,4.441930180974334,273.24575468279403,0,955357.5831089682,705764.2209801342,671545.5350977668,1.3842389763738504e6
2.4118090868505784e6,0.00026631622320976155,0.9133375174081518,-17.627215980582164,3.9976490694400875,249.59537695128554,0,858079.1351686494,601335.961283739,531565.9886980004,1.2761071594401344e6
1.890099657986726e6,0.000467538198424038,0.8613474679738335,-17.648974878919244,3.844841249088437,228.40579037338387,0,1.0708720159126108e6,799283.0264973526,653860.3387319501,1.24503849909278e6
2.3231929851768594e6,0.00042525291178526034,0.857559191955392,-17.618540510246607,4.059388986264201,203.74274975315035,0,997544.8556969322,904159.4897549219,695069.3353709179,1.1678066448915713e6
1.9890937944696653e6,0.000423966031308713,0.8637219584624376,-17.5190414058618,3.566812475394915,230.0609579175266,0,890933.4255354973,707934.2469536138,717325.4450359028,1.0057283605831163e6
2.2584505243463307e6,0.0003914839307855786,0.8755135180178034,-17.52653843926478,3.8165118173100923,218.04458320303394,0,880209.3210970578,793746.2606465409,655915.604813305,891341.6129427862
3.7183407780760597e6,0.00018088170732379397,0.8995361399426131,-17.656837105538994,3.897221226746578,230.55007846206246,0,995251.1725809629,869410.06386847,673250.677810339,867238.5581056129
4.576773421757153e6,0.0002507061612075016,0.8297711290261197,-17.663137377314087,3.917794924158672,242.7144408440607,0,948110.7570700371,711441.749256915,636381.0258950045,1.089185881321543e6
