Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
2.542012428829534e8,0.000746571006346357,0.027950830325544684,-17.14166130200612,6.389662849541995,118.81056529770069,0,901396.0385543164,1.0999010292117954e6,5.555470783400567e6,4.0967904394866223e6
6.414865722926315e7,0.0009264223326268886,0.00570959578679084,-17.066566191183806,6.041096311130612,95.16913607563485,0,1.1326495863452558e6,1.194260669404255e6,6.073334001266214e6,3.865898271822833e6
3.542416580596279e7,0.0008641319620579411,0.0052209867095660625,-17.086303159062446,6.572144523198848,86.988944421547,0,1.1236469480270925e6,1.1472623906865837e6,6.071694915590222e6,4.111626984112427e6
5.1223336574096374e7,0.0007624104927595618,0.003529432050785992,-17.030599694351118,6.868826458621668,82.6468484669827,0,1.3304100699573113e6,1.3820307155830348e6,4.347719743943073e6,4.0315429669525414e6
1.403004097458531e8,0.0007874811652533324,0.003098118864987234,-17.07389038586767,6.1663290016577825,88.44879952577179,0,1.5365290125220604e6,1.3169617960707946e6,5.147365612932816e6,4.322639814058704e6
2.4984206588071145e7,0.0009889324719701345,0.015117502696221445,-17.04129826203411,6.390748001135157,90.53694888345572,0,994139.3810321175,1.4196704929370508e6,6.577484787024253e6,3.8292923941017175e6
1.2969021735698776e8,0.0008634700495003183,0.010374754155224148,-17.083816116316314,5.7069027234786995,104.1663418481359,0,1.3677541626826802e6,1.1942789599556741e6,4.658868862389309e6,4.060357449736325e6
1.735035277592084e7,0.001017430374756138,0.016137896547162668,-17.087026123263914,6.069573738453758,102.21658029794463,0,1.0274859764103094e6,1.1244679278519384e6,3.8849849617746933e6,4.137508740143482e6
6.578090821008451e8,0.001333269163892499,0.002827264516225183,-17.034395021864093,5.189526433472623,115.26748643204111,0,922005.4742325976,1.0751279402495315e6,5.463599644733567e6,3.826386451132751e6
1.1834471576277085e7,0.0005399302846601903,0.0162516645709057,-17.088548765544342,6.021292694630571,69.71256577751655,0,1.875315219886552e6,1.6728362975314488e6,6.086596914244498e6,4.709242233003701e6
4.2773642574364007e8,0.0006148020520910328,0.009401938663330502,-17.266396376735806,9.339391568285485,79.33538117035464,0,1.2943631210697796e6,1.283799212095486e6,4.454819713369922e6,3.848079097377236e6
9.537418324328734e8,0.0008441533254047986,0.010547479903559026,-17.033866035108073,5.110235344199625,85.39669344727648,0,1.2792326528568855e6,1.3134939246443803e6,6.032222109098677e6,4.8619942386862e6
4.60402386036874e8,0.0008912645410518036,0.005970973425319407,-17.174994985179264,6.150265743022997,99.21536919302874,0,1.1152407634702818e6,1.146633002017889e6,4.350158967275772e6,4.1768357199855344e6
1.36328851555863e8,0.0009357381949643005,0.005335758382585629,-17.132859561212488,6.323444265988868,99.90847541754464,0,1.099143235006549e6,1.1850940252926396e6,5.403930131167148e6,4.157468937446384e6
1.521976768664845e8,0.0008939879412112163,0.02401050216124777,-17.180048554569183,7.0077805819638765,94.29768216890113,0,1.079258212241997e6,1.082010833689758e6,5.441522214061559e6,4.623786953173485e6
4.7159055221213035e7,0.0011351959584659417,0.003565331974355987,-17.126178417873184,5.510249154460359,111.31301330455122,0,1.0009770295633405e6,1.022072638379195e6,5.019009087105783e6,4.763810501794485e6
1.5088751520907575e8,0.0007230343771991439,0.020348275444504925,-17.07889076244132,7.04444246202365,83.16778168509411,0,1.2673618362728953e6,1.3855487343101688e6,5.020403158998562e6,2.9901443215542543e6
1.8259796482988734e7,0.0007989897147972642,0.02420247250283982,-17.105768379337505,5.812307095223162,104.38293889332397,0,1.1653589722569347e6,1.1259822473789481e6,4.850227119423987e6,5.024573850979905e6
1.3392179191136657e8,0.0012213961437759836,0.002097968726281293,-17.14861405112375,7.114390729256846,98.06785502941393,0,1.2825457086840826e6,1.218446262035001e6,5.796916701320976e6,4.3793300950797405e6
1.8673692012759888e8,0.000752234911948277,0.008926152490819232,-17.18473004605186,6.543173782832668,92.26664921340739,0,1.0205421338486271e6,1.2069931442077924e6,6.310743943518155e6,5.713696648446606e6
9.590291281737308e7,0.0007588177475778547,0.013953500379920393,-17.11629536785638,6.789351969917402,97.28448894505472,0,1.057646392214467e6,1.1035438784624203e6,6.132106381478004e6,5.127031132707096e6
4.751968410445931e7,0.000692932740978618,0.007404065664703541,-17.06815350670354,5.89625054212686,81.9888903010704,0,1.2482973937516278e6,1.3432171965138102e6,4.21143214600396e6,4.510469180276673e6
1.0679778041747688e8,0.000857491773506989,0.011186922667218012,-17.003081425358218,4.445647877972417,91.81311471389134,0,1.145302665550562e6,1.4533820907909004e6,5.967898851090871e6,3.3039712685744176e6
8.920660600833643e6,0.0009471880889763431,0.009548906088264975,-17.21828501709366,5.6873648572446065,100.24031311009496,0,999064.7086487841,1.250464703090204e6,7.375281415195482e6,4.306617654057082e6
5.2667666864794865e6,0.0008758075415690085,0.0060642047139097205,-17.04147397719693,6.4505035779329924,105.41636931022002,0,1.0967786119981045e6,1.4660757365514867e6,7.136537181835839e6,4.0671024826801517e6
8.011794299300526e6,0.0008220526268742925,0.003465956123455178,-17.21404870449895,6.093657637777923,93.2923645518902,0,1.2116599244434554e6,1.1636074506906038e6,6.414488222301252e6,3.556292559318158e6
2.589557344261781e8,0.0009823914883671082,0.006768799249551116,-16.8066424933886,4.9381101513648336,83.92024354190505,0,1.333214318547987e6,1.497452251009299e6,3.8909627628847566e6,4.438158885182257e6
2.5679267339796317e8,0.0009462810028666348,0.01015952834517807,-17.161133825536066,5.95963903367751,115.83072138873159,0,901999.5938540855,1.07247167044712e6,5.395589545218244e6,5.296161977885966e6
1.9337672869096365e7,0.0010667888343066597,0.0007861118314706277,-17.07502123000865,5.907017874924527,92.46396569036695,0,1.1333828363948506e6,1.1178802100699968e6,5.4865287997116605e6,4.783515774571641e6
4.2398625402284026e8,0.000694977836562253,0.014624717228570654,-17.112018328501204,5.859449259342541,83.47760282723361,0,1.3762427378870542e6,1.508030185990781e6,4.467520300819518e6,3.7724593131536935e6
7.29875400006846e7,0.0008086642308623442,0.016214658369897255,-16.865663869447445,5.395168094920967,80.34563656508213,0,1.2677282737290862e6,1.3297642876124037e6,4.802920201344161e6,4.397937218876399e6
9.283154184001563e7,0.0008098730264067939,0.006547872221101964,-17.116470258425082,5.761878641254106,84.78528688061348,0,1.551587844679617e6,1.3914263291972426e6,5.073954652587237e6,4.072056299983638e6
1.3511571038488143e6,0.0009518272591624524,0.007252761389111612,-17.037288028586268,6.408753791188239,85.75654152554088,0,1.201155020221482e6,1.2259800377561534e6,4.660012685125804e6,4.132825648830278e6
9.893606924910454e6,0.0009257892986484906,0.005118142652559438,-17.06312333266658,5.333462275950048,97.42806899530537,0,1.1785675604095394e6,1.344034090478986e6,4.616573577650722e6,4.198458691735781e6
1.4486237189993003e8,0.0008869550574496759,0.0019160335605027418,-16.922749176284366,5.575412097586297,89.88227930670911,0,1.3449825725832367e6,1.2950056285950637e6,5.341228510775204e6,3.7732101279285355e6
1.2369230116342175e8,0.0009295394930401233,0.00505964137022675,-17.027389099248385,5.745359629326632,80.29795090655587,0,1.456168056406506e6,1.557686918438022e6,4.305235572710997e6,4.193264207851631e6
1.995446059547108e8,0.0006722373228271465,0.010436887429925927,-17.247321451270857,6.914075438780902,97.32106481534575,0,1.0193251670492144e6,1.2283231202466073e6,7.086175063019655e6,3.669406933291668e6
3.2876377590452414e7,0.0007034877452147272,0.0016404003763553188,-16.995689338454042,5.293775324271749,90.0544204420586,0,1.50279177393055e6,1.2628892186444728e6,3.4864875254649003e6,4.667847138148177e6
3.728418487436793e8,0.0006575394261592322,0.0072990964885237646,-17.180934428080405,8.195604992775742,76.31542274538018,0,1.4098802792047597e6,1.5364710937629302e6,4.924546155566593e6,3.246442229313094e6
3.0366847339482483e7,0.0009787672486763132,0.009246854570252403,-17.01457087160756,5.12757448144463,109.98867589361267,0,1.0539610090136812e6,1.1516703754158414e6,5.164331550453609e6,4.682207853826894e6
7.639593032434167e7,0.001289090620859018,0.007894063094791369,-16.930325175688772,5.494142020258778,119.32363466793343,0,957157.3082902001,1.0262271104636982e6,4.684078759984966e6,3.4090164561310853e6
1.8759214821460444e7,0.0010051949473185034,0.007870790983195156,-16.949366801805986,5.121726038710369,117.88501743589818,0,969533.7876741693,1.0322643621076352e6,4.275916294390796e6,3.633615752502936e6
2.02083800982886e7,0.0010320036342226792,0.012603698833264058,-16.882482292049417,4.954599824056689,108.01755693938077,0,1.1716786219122873e6,1.114394624134758e6,3.9615764840218574e6,3.8373605670918054e6
2.3661887394743085e8,0.0008387071782252065,0.006400867613606682,-17.151190839165665,5.927761328011016,94.88165411558879,0,1.1886186423210865e6,1.1336670044421395e6,6.325140111864994e6,4.720131338007763e6
7.205857274561264e7,0.0009360313035491893,0.004635837898421335,-17.077085984322487,5.903343127952121,99.623479497232,0,1.112703074861149e6,1.1756875248903213e6,4.534886083171143e6,4.858732091638088e6
8.360366246938319e8,0.0006784486821588849,0.014947732981098433,-17.004642702245018,6.258859385818558,74.00112253426619,0,1.505584501130139e6,1.3800960164123743e6,5.377175960541574e6,4.67863899939541e6
1.8738728806120628e6,0.000774390322991003,0.012236398901159747,-16.989641457892922,6.478862638045615,84.8022215693404,0,1.1107326878332784e6,1.3418284738383386e6,4.259876834418076e6,3.2773510096906703e6
2.1541336059474263e7,0.0004673743922950699,0.0350389024725952,-17.09553395888063,5.6897521112923926,95.86584774225409,0,1.2877283724595108e6,1.2509416397850052e6,5.350931214466912e6,3.822415570099699e6
