Kr,μ,ϵ,ϕ,η,β,Rper,N0_rep1,N0_rep2,V0_rep1,V0_rep2
1.7186597499480315e6,0.039094134071041196,0.9949437642997526,-17.146125897456493,1.3709751236689653,166.14805370966914,0,1.4924235697736586e6,1.0038642998917431e6,2.6201682858539405e6,4.667739019672124e6
1.846856847415097e6,0.03093373308452079,0.9949326160479844,-17.08301450975064,1.3738679411308656,163.99883530502342,0,1.5118318499176037e6,994703.324456905,2.5733725204113256e6,4.565584986824101e6
1.9993241549404515e6,0.036440984547406685,0.994096307579119,-17.03842671014595,1.3360267282165816,166.97501762025615,0,1.5141439995537624e6,1.0171076831664213e6,2.5580266527489126e6,4.613005436102558e6
1.532418689944249e6,0.08379036769838152,0.6873866663225084,-17.34670291627029,1.5192772237023238,168.6925602677335,0,1.3127049346172456e6,1.4026789107904746e6,2.840660284003814e6,7.637943362413416e6
1.532418689944249e6,0.08379036769838152,0.6873866663225084,-17.34670291627029,1.5192772237023238,168.6925602677335,0,1.3127049346172456e6,1.4026789107904746e6,2.840660284003814e6,7.637943362413416e6
7.536710711372594e6,0.003649103771882101,0.556249874760167,-16.971158553475096,1.192553524296667,152.85680860964115,0,1.829199601581915e6,1.2929154254669135e6,3.604427323050339e6,5.0449279446192905e6
6.030201490854115e6,0.004824863271092609,0.5269591575255622,-16.886275083224085,0.822194828906726,145.39115444042554,0,1.8112243994127775e6,1.3045792082568952e6,3.6222507416051305e6,4.879099570769657e6
5.471018129719246e6,0.03690610470629466,0.3378658325532058,-16.62430935259738,0.5802213361832602,264.2770187732395,0,1.1201666680373498e6,1.0894098356798212e6,2.260071596493284e6,7.971887327712742e6
8.990408717575604e6,0.0783118334688168,0.1723343638043533,-16.926333865987147,1.1707088824345027,203.36187831902933,0,1.191147253219394e6,1.2236329871140975e6,2.1902313274124083e6,7.208122377092004e6
8.956163954531241e6,0.06865217908609479,0.21101111953519486,-16.421653045547842,0.564657863592364,225.23949325882842,0,1.4532303523359306e6,1.4231294865971808e6,2.108234262295517e6,7.5380030253748065e6
1.9848431010668123e8,0.001721084368286924,0.4517233295575339,-16.370753336653237,0.30016641071660605,310.8293237592082,0,1.3893256613864554e6,1.2973645293190978e6,2.805107433159535e6,8.344558890433794e6
9.405473643193843e6,0.031343721608974334,0.3158933509828974,-16.25493097464809,0.4034814520433284,232.75876504281993,0,1.3559006269725154e6,1.1380315784887536e6,2.95833294408757e6,4.375540205981876e6
7.43238870355702e8,0.02212966329820296,0.24321956109048928,-16.879635749652884,0.628611611483131,204.31573364467687,0,1.3572522053458162e6,1.130097991447716e6,3.20445155787191e6,7.451675458642708e6
2.7530769095397615e6,0.012248299159974595,0.6071890461841376,-16.148703107722586,0.40061264502088717,236.37910800796914,0,1.354536331176641e6,1.3518900197395706e6,2.644393697010944e6,4.0908709849795867e6
4.1096982752393866e6,0.0018889675253804061,0.7315376020531131,-16.88527744438379,0.7844268049053527,186.11828093773065,0,1.5406738930094996e6,1.2470321302744616e6,2.9027064942598627e6,8.457513482488116e6
2.3055057754641736e8,0.08775295125185018,0.19357378800232777,-16.438685977527072,0.4701487707140328,242.3777404001693,0,1.345935619947323e6,1.2275080281224048e6,2.911136816853059e6,4.103644358299891e6
3.570704228996638e7,0.017621007596444273,0.2295907547327899,-16.694133867353955,0.623264813611436,211.76461342701631,0,1.2729676053194553e6,1.1357560587043774e6,2.411592530220377e6,7.266304287710201e6
4.1021345369492635e7,0.019792506512938214,0.2449411002229049,-16.57450112384995,0.4205650967104517,244.45505359648755,0,1.4868436470651263e6,1.117751565634633e6,2.660321457346717e6,6.03232287713535e6
2.246638164679703e8,0.04314825668148588,0.25900934182180413,-16.251218326571536,0.33691678797006674,318.0788269414785,0,1.2088548750069826e6,1.3412364005549804e6,3.0980357057259153e6,6.026866289571932e6
2.8711963268465362e6,0.004948005818809152,0.792583822931599,-17.037426915369252,1.0139486104683675,175.56339081748635,0,1.6353325059049327e6,1.203791334915528e6,2.426974247028567e6,6.076881224336265e6
2.55535804778461e6,0.0051813373681559504,0.7955076066001833,-17.206041750020688,1.4639180198935227,138.48441045178626,0,1.5773712006514904e6,1.1593375323579533e6,2.605364908476279e6,5.53019416218818e6
1.534611818003532e6,0.016565089590178377,0.7828298484412602,-17.07658340057037,1.2503537595918894,197.7058480524659,0,1.2755072535375599e6,1.1253355427550066e6,2.7855269765467816e6,6.8894365191346295e6
4.783556629655366e6,0.01869257339781278,0.42689503593126155,-16.78113760904937,0.6549644227320033,260.03327860184254,0,956854.015276815,876105.2184315706,2.710224012666823e6,5.874356634807021e6
5.262030468756974e6,0.0702408711193628,0.21306489309128357,-16.5901723436832,0.6895431557762,257.60572224587816,0,1.1930824078669334e6,1.239616791985311e6,2.8715949049642305e6,5.952342771643151e6
2.0536540927493855e7,0.012414488562007933,0.28200746432123086,-17.267791498905588,1.5012598402585362,132.48763421733014,0,1.3420149541321541e6,1.4148668640533905e6,3.0725453331857664e6,6.884649570827046e6
1.760888398059982e8,0.041183454709834685,0.19979050919776264,-17.071948736493603,0.888266331189251,221.6325534349982,0,1.434523386359692e6,1.0674790401421906e6,2.541470716983174e6,7.693597598922383e6
