TIME;REPLICATE_1;REPLICATE_2
0;1437222.222;1248148.148
0.994444444;2902734.977;3826656.394
2;14763097.07;13644067.8
2.991666667;98259238.42;84772087.79
4.000694444;75522558.54;75138016.37
5.003472222;95671045.12;97445269.37
6;93299067.2;100047591.9
7.003472222;135327431.9;154725870.9
8.002083333;121910517.8;132071982.7
9;141620061.3;142955078.5
10.00972222;123200433;143054302.7
10.99791667;160021648.9;144894461.5
12.00972222;93265917.6;123835206
13.00416667;146644194.8;175078651.7
