a,b
0.00044695283675082024,0.017601793202970263
0.00044695283675082024,0.017601793202970263
0.0005058068348825682,0.01559224236635044
0.0005058068348825682,0.01559224236635044
0.0005058068348825682,0.01559224236635044
0.0005058068348825682,0.01559224236635044
0.0006681413060231206,0.016609771818949997
0.0008154746277596021,0.006884133850465105
0.0008683330467355667,0.006138053783309709
0.0007864832413582486,0.007200533748495485
0.0008057298039248936,0.008136245026655192
0.000788480452347953,0.010512404884708339
0.000788480452347953,0.010512404884708339
0.0006872512462231922,0.00990482925941197
0.0006036279696491697,0.011125637348131967
0.0006265528019166445,0.0110426512188808
0.0006265528019166445,0.0110426512188808
0.0006265528019166445,0.0110426512188808
0.0006265528019166445,0.0110426512188808
0.0007113060092360607,0.010877708576605229
0.0006651957439710299,0.009931362269691948
0.0007171890626019237,0.011678739566176138
0.0007379136315817087,0.009593702314744414
0.0007379136315817087,0.009593702314744414
0.0007379136315817087,0.009593702314744414
0.0007400712253402258,0.008902080054011342
0.0007400712253402258,0.008902080054011342
0.0007832067732985527,0.007755759188512421
0.0008334896925885354,0.006775921511226123
0.00085365941528799,0.009424757451794746
0.0007720476988816348,0.009215897279543311
0.0006829835512301493,0.010624982866054733
0.0007742035103132365,0.010579423324269107
0.0007742035103132365,0.010579423324269107
0.0006595688219320358,0.011142564439501108
0.0006595688219320358,0.011142564439501108
0.0006595688219320358,0.011142564439501108
0.0007158453031758481,0.00979773369361029
0.0007158453031758481,0.00979773369361029
0.0007153098986077943,0.010509454830812358
0.0007153098986077943,0.010509454830812358
0.0007230774452214613,0.010237644857150292
0.0007897830665119845,0.012613696669536415
0.0007871917104226913,0.0096983770814543
0.0007871917104226913,0.0096983770814543
0.0007904225914026783,0.008835750613666492
0.000720636806856874,0.009012819496208696
0.0007809362163996808,0.009834417052034711
0.0006504050228749082,0.01302255277951222
0.0006504050228749082,0.01302255277951222
0.000606796564089095,0.015169138197793117
0.0006018244704308254,0.01055216405272325
0.0007402619639747309,0.007841411258489552
0.0007094881019739836,0.012155975170404036
0.0006818083181455589,0.010257811014258022
0.0006067205853340157,0.012043485314338609
0.000639033497719229,0.012834774719340886
0.0005008343121459084,0.01698384244591097
0.0004761549816387411,0.018524787882892736
0.0003369038335077959,0.020745697515385894
0.0003369038335077959,0.020745697515385894
0.00039097534358688567,0.022066649224702018
0.00039097534358688567,0.022066649224702018
0.0008441662441833185,0.006886810895078555
0.0008602376563617584,0.006388818530494675
0.0008988002902937574,0.006650493230068957
0.0008520405472047383,0.006348330423089009
0.000735118479196106,0.00924309185507472
0.0007736270741092031,0.008569280192030949
0.0007736270741092031,0.008569280192030949
0.0007736270741092031,0.008569280192030949
0.0007546379455162,0.00798287387587174
0.0007357118526162234,0.010971418429030079
0.0008061866041803932,0.008052918220616092
0.0008374941522967715,0.008939446699749554
0.0007632592343489485,0.008302863820323466
0.0004339110056972373,0.013351823257011095
0.0005707895259167125,0.01699644577156274
0.000489448939585978,0.014548385014600505
0.000489448939585978,0.014548385014600505
0.000489448939585978,0.014548385014600505
0.0006930402716364194,0.011822315465197991
0.0006930402716364194,0.011822315465197991
0.0006930402716364194,0.011822315465197991
0.0006930402716364194,0.011822315465197991
0.0006930402716364194,0.011822315465197991
0.0006437270935373782,0.011350212527438912
0.0006437270935373782,0.011350212527438912
0.0005924194956869664,0.013514233980553536
0.000667822852478738,0.012235605769488032
0.000667822852478738,0.012235605769488032
0.0007696692251817456,0.010488089067183853
0.0007296499242723203,0.007706171756418319
0.0008556340850184509,0.008238233018474837
0.000622896704338569,0.012110389163957673
0.0007815251529502748,0.00818288056491924
0.0007547205735911579,0.009317328167833065
0.0007017589127378223,0.00863047089954306
0.0007017589127378223,0.00863047089954306
0.0006992343887037411,0.010580230716303039
0.0007853041786542982,0.007372486119702972
0.0007759017272565312,0.009195658577978631
0.0008077051135055279,0.00971470267527528
0.0008109929425338327,0.009159392668722448
0.0007956425327508633,0.007281209553796646
0.0006923334401384544,0.010255600313578967
0.0006923334401384544,0.010255600313578967
0.0006923334401384544,0.010255600313578967
0.000538965970944897,0.014117951194433324
0.000538965970944897,0.014117951194433324
0.0005251262456958995,0.013953930441323485
0.0006569594144450374,0.011225469386023621
0.0006569594144450374,0.011225469386023621
0.0006603150278202979,0.012397337519520713
0.0006603150278202979,0.012397337519520713
0.0006293149155464132,0.010859307647116586
0.0006543462103605374,0.010222715661167501
0.000669599209577029,0.008909080352870623
0.0008048714121647684,0.009853132017073798
0.0008048714121647684,0.009853132017073798
0.0008241092915967945,0.009951116375930158
0.0007187984306049909,0.008422119161148149
0.0007187984306049909,0.008422119161148149
0.0007187984306049909,0.008422119161148149
0.0008424984846985655,0.009700580950087852
0.0006156428429278407,0.00939776341788832
0.0006156428429278407,0.00939776341788832
0.0007565699100102217,0.011975119156051806
0.0007142003633096387,0.01042935594068946
0.0007586427943574959,0.008095931523581755
0.0007586427943574959,0.008095931523581755
0.0007356199342623906,0.010212180829430158
0.0007356199342623906,0.010212180829430158
0.0007543077094922605,0.008893449236830614
0.0007831852282264885,0.007866109318452788
0.0007900690201637531,0.00853999882455701
0.0007584536551148225,0.008627186179921455
0.0007403371872688055,0.00988977335184306
0.0007403371872688055,0.00988977335184306
0.0006797164574291084,0.013531426874486491
0.0006797164574291084,0.013531426874486491
0.0006797164574291084,0.013531426874486491
0.0007000330563614574,0.010262115785822668
0.000773373934589572,0.007821801568681515
0.0008360517628645723,0.005952034175052496
0.0007320567610459521,0.009744112730369925
0.0006933773819704959,0.009969192205782131
0.000681503724632653,0.01021045212769966
0.000681503724632653,0.01021045212769966
0.000681503724632653,0.01021045212769966
0.0007280112115809516,0.011577316089971243
0.0007280112115809516,0.011577316089971243
0.0006329612310564583,0.012751394200562833
0.0005719520283718698,0.015262658619747058
0.0006903138154384536,0.011580310856747206
0.0006903138154384536,0.011580310856747206
0.0003754571277892314,0.018050943466181784
0.00029195005248307737,0.01942104406863745
0.0003391193527415603,0.020316586446020923
0.0003391193527415603,0.020316586446020923
0.0003555940207668911,0.01720028233386292
0.00048100856433385834,0.013497950439696087
0.0005454242650830909,0.01627763997467702
0.0007526500275454292,0.006646084300525078
0.0008110300166458232,0.0072277432215154735
0.0007545498954803264,0.011127669351097408
0.0007545498954803264,0.011127669351097408
0.0007991344255009477,0.008182891704111349
0.0007190037901873513,0.008035181864812252
0.0006917648048873202,0.008503741028840611
0.0006917648048873202,0.008503741028840611
0.0008006680041508982,0.009273809134301106
0.0007750212243941736,0.009248284877445475
0.0007449116431075756,0.00837192327158646
0.0007449116431075756,0.00837192327158646
0.000701110489577468,0.011705417801229606
0.000701110489577468,0.011705417801229606
0.000701110489577468,0.011705417801229606
0.0005431943197479812,0.01653137321491936
0.0005592458212439329,0.01585509219417126
0.00045187711703758974,0.01565173273198738
0.0005749566272137737,0.016745939738733007
0.0005749566272137737,0.016745939738733007
0.0005749566272137737,0.016745939738733007
0.0004825398927934642,0.016027027500873908
0.0004651918417637889,0.018863445023748177
0.0004651918417637889,0.018863445023748177
0.0004651918417637889,0.018863445023748177
0.0004651918417637889,0.018863445023748177
0.0004651918417637889,0.018863445023748177
0.0005923390995246953,0.014439998459402671
0.0005923390995246953,0.014439998459402671
0.0005923390995246953,0.014439998459402671
0.0005923390995246953,0.014439998459402671
0.0008094703307271095,0.005779742681989224
0.0008478400035664544,0.008877060557587167
0.0007834223052102556,0.007616742171343886
0.0007834223052102556,0.007616742171343886
0.0006542864988782235,0.007822136303980886
0.0008454993220218977,0.009885249429557529
0.0007003361411152524,0.010277541636219635
0.0007140825092175427,0.010183241169145707
0.0007953953726892995,0.007094204596029489
0.0008052337240718641,0.007878015755171526
0.0007394954296070884,0.008917590262170962
0.0008348650363497033,0.007753332436542405
0.0007978012117595396,0.0074843860855621815
0.0008366207885290429,0.007596891066843806
0.0008731409960298847,0.006454276319440986
0.0008706494619767366,0.00576864521267923
0.0008494106562695279,0.005155958771176351
0.0007329532865575506,0.004541477445347295
0.0008249527612561866,0.006080689093332183
0.0009560188644874008,0.004783137776505175
0.0009571814110761492,0.0047206475258578925
0.0009433417801325587,0.0038951358892430963
0.000909388457157549,0.005589308876610686
0.000932466339303666,0.007430288970871069
0.000908921224770657,0.006538653499634005
0.0005970583011213266,0.014074370464749453
0.0005970583011213266,0.014074370464749453
0.0006448560470813837,0.012291590421883877
0.0006448560470813837,0.012291590421883877
0.0006448560470813837,0.012291590421883877
0.0006551729582135037,0.011239993925032984
0.0006937190849511065,0.010955657372362402
0.0006688086864197709,0.01072168615913499
0.0006825863715174052,0.012105321372848895
0.000654251541372553,0.012134823873015984
0.000654251541372553,0.012134823873015984
0.000654251541372553,0.012134823873015984
0.000654251541372553,0.012134823873015984
0.0005734638560780925,0.014601948208106114
0.0005734638560780925,0.014601948208106114
0.0005734638560780925,0.014601948208106114
0.0005734638560780925,0.014601948208106114
0.0005734638560780925,0.014601948208106114
0.000575468443992218,0.01398426336713084
0.000575468443992218,0.01398426336713084
0.000575468443992218,0.01398426336713084
0.0006206214739422022,0.013060824187400953
0.0006206214739422022,0.013060824187400953
0.0005667155624599988,0.013666958142855618
0.00068455587903169,0.013022255385194751
0.0006869071943281282,0.011682915974958482
0.0006869071943281282,0.011682915974958482
0.0006372494976859497,0.012502626056520512
0.0006372494976859497,0.012502626056520512
0.0006868149239440933,0.012483830078633917
0.0006868149239440933,0.012483830078633917
0.0006868149239440933,0.012483830078633917
0.0006868149239440933,0.012483830078633917
0.0005958599613455864,0.014419456691847478
0.0005958599613455864,0.014419456691847478
0.0005958599613455864,0.014419456691847478
0.0006818884697024179,0.011340038970559959
0.0006818884697024179,0.011340038970559959
0.0006818884697024179,0.011340038970559959
0.0006660437978608526,0.011933269757884297
0.0006695835693339794,0.01220159338270624
0.0006695835693339794,0.01220159338270624
0.0005157126378322623,0.015305222830218877
0.0006072533893899805,0.012712931813927254
0.0006072533893899805,0.012712931813927254
0.0006072533893899805,0.012712931813927254
0.0006072533893899805,0.012712931813927254
0.0006072533893899805,0.012712931813927254
0.0006739949921272598,0.012657352793440277
0.0007077907268881533,0.010489388017686726
0.0007077907268881533,0.010489388017686726
0.0006673259153267712,0.013368916384980204
0.0006673259153267712,0.013368916384980204
0.0006673259153267712,0.013368916384980204
0.0006673259153267712,0.013368916384980204
0.0006673259153267712,0.013368916384980204
0.0006673259153267712,0.013368916384980204
0.0006635935820239736,0.012229336737327231
0.0006635935820239736,0.012229336737327231
0.000713465321618802,0.009287017107315559
0.000713465321618802,0.009287017107315559
0.000713465321618802,0.009287017107315559
0.0007697231030920029,0.010195820183843374
0.0005080237942297483,0.012331202539889986
0.0005080237942297483,0.012331202539889986
0.0006585997196301579,0.013490573330923473
0.0005580112710235372,0.01383051433491838
0.0005699687642401608,0.0112414969945441
0.0005699687642401608,0.0112414969945441
0.0005066474063781676,0.017650522879967236
0.00047209029438398625,0.015014649376877291
0.00047209029438398625,0.015014649376877291
0.0005864137329681539,0.015794185263148488
0.00048271097796872945,0.016090417689962274
0.00048271097796872945,0.016090417689962274
0.0005530135291105321,0.014521991105437664
0.0006970919932331557,0.012131222930993222
