r,K,Kr,μ,ϵ,ϕ,η,β
6.0,1.7096020013654507,0.052358096223015294,0.04967366536928627,0.0632233371619993,0.02175659827740889,0.04735268818909326,0.07690810849710486
1.7096020013654507,6.0,0.05872763562476242,0.03685183964961194,0.06687487936662555,0.06720427150722853,0.09335635054915165,0.04905836828742132
0.052358096223015294,0.05872763562476242,6.0,1.0317355018918908,0.9076287598905687,0.30994150705199003,0.40248073703933196,0.19656403468205735
0.04967366536928627,0.03685183964961194,1.0317355018918908,6.0,3.7468886933900376,1.7392636301271192,1.7683968114802355,1.6973096978209417
0.0632233371619993,0.06687487936662555,0.9076287598905687,3.7468886933900376,6.0,1.1466059027480746,1.355914453415691,0.9196768662920458
0.02175659827740889,0.06720427150722853,0.30994150705199003,1.7392636301271192,1.1466059027480746,6.0,4.6355060014601515,1.9002052644648506
0.04735268818909326,0.09335635054915165,0.40248073703933196,1.7683968114802355,1.355914453415691,4.6355060014601515,6.0,2.596006224888371
0.07690810849710486,0.04905836828742132,0.19656403468205735,1.6973096978209417,0.9196768662920458,1.9002052644648506,2.596006224888371,6.0
