r,K,Kr,μ,ϵ,ϕ,η,β
6.0,2.2323453854212225,0.074667417219603,0.04824867079134601,0.062361494480896056,0.036474500254173176,0.043951755552212625,0.0472189659647173
2.2323453854212225,6.0,0.07312141588988924,0.02880529610554037,0.04322751937692529,0.061465542984073356,0.07934648493582491,0.05781730137654505
0.074667417219603,0.07312141588988924,6.0,0.8586346026512909,3.175724486872434,0.8202760947839851,0.8749706213317606,0.6784845013693938
0.04824867079134601,0.02880529610554037,0.8586346026512909,6.0,3.227847018768839,0.9341931610896701,0.7589424133473064,0.7768577698257184
0.062361494480896056,0.04322751937692529,3.175724486872434,3.227847018768839,6.0,0.8189654536136433,0.6823182492039321,0.5263336722996154
0.036474500254173176,0.061465542984073356,0.8202760947839851,0.9341931610896701,0.8189654536136433,6.0,4.277311361677413,2.7488018841138553
0.043951755552212625,0.07934648493582491,0.8749706213317606,0.7589424133473064,0.6823182492039321,4.277311361677413,6.0,2.8800686961759916
0.0472189659647173,0.05781730137654505,0.6784845013693938,0.7768577698257184,0.5263336722996154,2.7488018841138553,2.8800686961759916,6.0
