DATE;TIME;STRAIN;SALINITY;REPLICATE;CONTROL;POPULATION;PLATE;WELL;DILUTION;FLORATE;COUNTS;CONCENTRATION
30/03/2023 11:08;8.01;RCC1108;40;2;No;Virus;1*;G12;800;8.8;6670;606363636.4
31/03/2023 10:37;9.02;RCC4221;5;1;No;Host;2;F7;10;55.43;323;58271.69403
31/03/2023 10:37;9.02;RCC4221;10;1;No;Host;2;F8;10;55.43;3076;554934.1512
31/03/2023 10:37;9.02;RCC4221;15;1;No;Host;2;F9;10;55.43;3370;607974.0213
31/03/2023 10:37;9.02;RCC4221;25;1;No;Host;2;F10;10;55.43;8949;1614468.699
31/03/2023 10:37;9.02;RCC4221;35;1;No;Host;2;F11;10;55.43;2446;441277.2867
31/03/2023 10:37;9.02;RCC4221;40;1;No;Host;2;F12;10;55.43;2051;370016.2367
31/03/2023 10:37;9.02;RCC4221;5;2;No;Host;2;G7;10;55.43;281;50694.56973
31/03/2023 10:37;9.02;RCC4221;10;2;No;Host;2;G8;10;55.43;3141;566660.6531
31/03/2023 10:37;9.02;RCC4221;15;2;No;Host;2;G9;10;55.43;4220;761320.5845
31/03/2023 10:37;9.02;RCC4221;25;2;No;Host;2;G10;10;55.43;7714;1391665.163
31/03/2023 10:37;9.02;RCC4221;35;2;No;Host;2;G11;10;55.43;2489;449034.8187
31/03/2023 10:37;9.02;RCC4221;40;2;No;Host;2;G12;10;55.43;2270;409525.5277
31/03/2023 10:50;9.02;RCC1116;5;1;No;Host;8;F1;200;48;9139;38079166.67
31/03/2023 10:50;9.02;RCC1116;10;1;No;Host;8;F2;200;48;18603;77512500
31/03/2023 10:50;9.02;RCC1116;15;1;No;Host;8;F3;200;48;29404;122516666.7
31/03/2023 10:50;9.02;RCC1116;25;1;No;Host;8;F4;100;48;157;327083.3333
31/03/2023 10:50;9.02;RCC1116;35;1;No;Host;8;F5;100;48;1014;2112500
31/03/2023 10:50;9.02;RCC1116;40;1;No;Host;8;F6;100;48;1154;2404166.667
31/03/2023 10:50;9.02;RCC1116;5;2;No;Host;8;F7;200;48;10134;42225000
31/03/2023 10:50;9.02;RCC1116;10;2;No;Host;8;F8;200;48;20925;87187500
31/03/2023 10:50;9.02;RCC1116;15;2;No;Host;8;F9;200;48;25836;107650000
31/03/2023 10:50;9.02;RCC1116;25;2;No;Host;8;F10;100;48;221;460416.6667
31/03/2023 10:50;9.02;RCC1116;35;2;No;Host;8;F11;100;48;875;1822916.667
31/03/2023 10:50;9.02;RCC1116;40;2;No;Host;8;F12;100;48;1007;2097916.667
31/03/2023 11:05;9.02;RCC1123;5;1;No;Host;11;F1;100;55.43;6527;11775211.98
31/03/2023 11:05;9.02;RCC1123;10;1;No;Host;11;F2;100;55.43;13585;24508388.96
31/03/2023 11:05;9.02;RCC1123;15;1;No;Host;11;F3;25;55.43;3796;1712069.277
31/03/2023 11:05;9.02;RCC1123;25;1;No;Host;11;F4;25;55.43;3;1353.057911
31/03/2023 11:05;9.02;RCC1123;35;1;No;Host;11;F5;25;55.43;306;138011.9069
31/03/2023 11:05;9.02;RCC1123;40;1;No;Host;11;F6;25;55.43;454;204762.7638
31/03/2023 11:05;9.02;RCC1123;5;2;No;Host;11;F7;100;55.43;7274;13122857.66
31/03/2023 11:05;9.02;RCC1123;10;2;No;Host;11;F8;100;55.43;13801;24898069.64
31/03/2023 11:05;9.02;RCC1123;15;2;No;Host;11;F9;25;55.43;3805;1716128.45
31/03/2023 11:05;9.02;RCC1123;25;2;No;Host;11;F10;25;55.43;5;2255.096518
31/03/2023 11:05;9.02;RCC1123;35;2;No;Host;11;F11;25;55.43;354;159660.8335
31/03/2023 11:05;9.02;RCC1123;40;2;No;Host;11;F12;25;55.43;522;235432.0765
31/03/2023 11:15;9.01;RCC1108;5;1;No;Host;12;F1;250;55.43;11735;52927115.28
31/03/2023 11:15;9.01;RCC1108;10;1;No;Host;12;F2;250;55.43;982;4429009.562
31/03/2023 11:15;9.01;RCC1108;15;1;No;Host;12;F3;25;55.43;4031;1818058.813
31/03/2023 11:15;9.01;RCC1108;25;1;No;Host;12;F4;25;55.43;1087;490257.983
31/03/2023 11:15;9.01;RCC1108;35;1;No;Host;12;F5;25;55.43;907;409074.5084
31/03/2023 11:15;9.01;RCC1108;40;1;No;Host;12;F6;25;55.43;1413;637290.276
31/03/2023 11:15;9.01;RCC1108;5;2;No;Host;12;F7;250;55.43;9667;43600036.08
31/03/2023 11:15;9.01;RCC1108;10;2;No;Host;12;F8;250;55.43;917;4135847.014
31/03/2023 11:15;9.01;RCC1108;15;2;No;Host;12;F9;25;55.43;3292;1484755.548
31/03/2023 11:15;9.01;RCC1108;25;2;No;Host;12;F10;25;55.43;1046;471766.1916
31/03/2023 11:15;9.01;RCC1108;35;2;No;Host;12;F11;25;55.43;888;400505.1416
31/03/2023 11:15;9.01;RCC1108;40;2;No;Host;12;F12;25;55.43;1525;687804.438
31/03/2023 10:03;9;RCC4221;5;1;Yes;Host;4;B1;1000;55.43;3131;56485657.59
31/03/2023 10:03;9;RCC4221;10;1;Yes;Host;4;B2;1000;55.43;4698;84755547.54
31/03/2023 10:03;9;RCC4221;15;1;Yes;Host;4;B3;1000;55.43;5628;101533465.6
31/03/2023 10:03;9;RCC4221;25;1;Yes;Host;4;B4;1000;55.43;6637;119736604.7
31/03/2023 10:03;9;RCC4221;35;1;Yes;Host;4;B5;1000;55.43;6529;117788201.3
31/03/2023 10:03;9;RCC4221;40;1;Yes;Host;4;B6;1000;55.43;7070;127548259.1
31/03/2023 10:03;9;RCC4221;5;2;Yes;Host;4;C1;1000;55.43;3142;56684106.08
31/03/2023 10:03;9;RCC4221;10;2;Yes;Host;4;C2;1000;55.43;4567;82392206.39
31/03/2023 10:03;9;RCC4221;15;2;Yes;Host;4;C3;1000;55.43;6278;113259967.5
31/03/2023 10:03;9;RCC4221;25;2;Yes;Host;4;C4;1000;55.43;8344;150532202.8
31/03/2023 10:03;9;RCC4221;35;2;Yes;Host;4;C5;1000;55.43;6147;110896626.4
31/03/2023 10:03;9;RCC4221;40;2;Yes;Host;4;C6;1000;55.43;7181;129550784.8
30/03/2023 10:15;8;RCC1116;5;1;Yes;Host;8;A1;400;48;4413;36775000
30/03/2023 10:15;8;RCC1116;10;1;Yes;Host;8;A2;400;48;14136;117800000
30/03/2023 10:15;8;RCC1116;15;1;Yes;Host;8;A3;400;48;18981;158175000
30/03/2023 10:15;8;RCC1116;25;1;Yes;Host;8;A4;400;48;22625;188541666.7
30/03/2023 10:15;8;RCC1116;35;1;Yes;Host;8;A5;400;48;16169;134741666.7
30/03/2023 10:15;8;RCC1116;40;1;Yes;Host;8;A6;400;48;16498;137483333.3
30/03/2023 10:15;8;RCC1116;5;2;Yes;Host;8;A7;400;48;6318;52650000
30/03/2023 10:15;8;RCC1116;10;2;Yes;Host;8;A8;400;48;13655;113791666.7
30/03/2023 10:15;8;RCC1116;15;2;Yes;Host;8;A9;400;48;14604;121700000
30/03/2023 10:15;8;RCC1116;25;2;Yes;Host;8;A10;400;48;21047;175391666.7
30/03/2023 10:15;8;RCC1116;35;2;Yes;Host;8;A11;400;48;15677;130641666.7
30/03/2023 10:15;8;RCC1116;40;2;Yes;Host;8;A12;400;48;15005;125041666.7
31/03/2023 10:17;9;RCC1123;5;1;Yes;Host;11;B1;500;55.43;6385;57595165.07
31/03/2023 10:17;9;RCC1123;10;1;Yes;Host;11;B2;500;55.43;10850;97871188.89
31/03/2023 10:17;9;RCC1123;15;1;Yes;Host;11;B3;500;55.43;13088;118058812.9
31/03/2023 10:17;9;RCC1123;25;1;Yes;Host;11;B4;500;55.43;15700;141620061.3
31/03/2023 10:17;9;RCC1123;35;1;Yes;Host;11;B5;500;55.43;16377;147726862.7
31/03/2023 10:17;9;RCC1123;40;1;Yes;Host;11;B6;500;55.43;13812;124589572.4
31/03/2023 10:17;9;RCC1123;5;2;Yes;Host;11;B7;500;55.43;6852;61807685.37
31/03/2023 10:17;9;RCC1123;10;2;Yes;Host;11;B8;500;55.43;8102;73083167.96
31/03/2023 10:17;9;RCC1123;15;2;Yes;Host;11;B9;500;55.43;12837;115794696
31/03/2023 10:17;9;RCC1123;25;2;Yes;Host;11;B10;500;55.43;15848;142955078.5
31/03/2023 10:17;9;RCC1123;35;2;Yes;Host;11;B11;500;55.43;16286;146906007.6
31/03/2023 10:17;9;RCC1123;40;2;Yes;Host;11;B12;500;55.43;15722;141818509.8
31/03/2023 10:21;9;RCC1108;5;1;Yes;Host;12;B1;500;55.43;5847;52742197.37
31/03/2023 10:21;9;RCC1108;10;1;Yes;Host;12;B2;500;55.43;10430;94082626.74
31/03/2023 10:21;9;RCC1108;15;1;Yes;Host;12;B3;500;55.43;13496;121739130.4
31/03/2023 10:21;9;RCC1108;25;1;Yes;Host;12;B4;500;55.43;16811;151641710.3
31/03/2023 10:21;9;RCC1108;35;1;Yes;Host;12;B5;500;55.43;15008;135377954.2
31/03/2023 10:21;9;RCC1108;40;1;Yes;Host;12;B6;500;55.43;17241;155520476.3
31/03/2023 10:21;9;RCC1108;5;2;Yes;Host;12;B7;500;55.43;6490;58542305.61
31/03/2023 10:21;9;RCC1108;10;2;Yes;Host;12;B8;500;55.43;11532;104023092.2
31/03/2023 10:21;9;RCC1108;15;2;Yes;Host;12;B9;500;55.43;12907;116426123
31/03/2023 10:21;9;RCC1108;25;2;Yes;Host;12;B10;500;55.43;15920;143604546.3
31/03/2023 10:21;9;RCC1108;35;2;Yes;Host;12;B11;500;55.43;15515;139951289.9
31/03/2023 10:21;9;RCC1108;40;2;Yes;Host;12;B12;500;55.43;14973;135062240.7
31/03/2023 10:37;9.02;RCC4221;5;1;No;Virus;10;H1;2000;9.11;33732;7405488474
31/03/2023 10:37;9.02;RCC4221;10;1;No;Virus;10;H2;1000;9.11;8989;986717892.4
31/03/2023 10:37;9.02;RCC4221;15;1;No;Virus;10;H3;1000;9.11;5660;621295279.9
31/03/2023 10:37;9.02;RCC4221;25;1;No;Virus;10;H4;1000;9.11;6500;713501646.5
31/03/2023 10:37;9.02;RCC4221;35;1;No;Virus;10;H5;1000;9.11;4106;450713501.6
31/03/2023 10:37;9.02;RCC4221;40;1;No;Virus;10;H6;1000;9.11;3632;398682766.2
31/03/2023 10:37;9.02;RCC4221;5;2;No;Virus;10;H7;2000;9.11;34416;7555653128
31/03/2023 10:37;9.02;RCC4221;10;2;No;Virus;10;H8;1000;9.11;7953;872996706.9
31/03/2023 10:37;9.02;RCC4221;15;2;No;Virus;10;H9;1000;9.11;5921;649945115.3
31/03/2023 10:37;9.02;RCC4221;25;2;No;Virus;10;H10;1000;9.11;5746;630735455.5
31/03/2023 10:37;9.02;RCC4221;35;2;No;Virus;10;H11;1000;9.11;3906;428759604.8
31/03/2023 10:37;9.02;RCC4221;40;2;No;Virus;10;H12;1000;9.11;3755;412184412.7
31/03/2023 10:50;9.02;RCC1116;5;1;No;Virus;11;H1;2000;8.8;123;27954545.45
31/03/2023 10:50;9.02;RCC1116;10;1;No;Virus;11;H2;2000;8.8;36;8181818.182
31/03/2023 10:50;9.02;RCC1116;15;1;No;Virus;11;H3;2000;8.8;402;91363636.36
31/03/2023 10:50;9.02;RCC1116;25;1;No;Virus;11;H4;2000;8.8;4412;1002727273
31/03/2023 10:50;9.02;RCC1116;35;1;No;Virus;11;H5;2000;8.8;7775;1767045455
31/03/2023 10:50;9.02;RCC1116;40;1;No;Virus;11;H6;2000;8.8;8528;1938181818
31/03/2023 10:50;9.02;RCC1116;5;2;No;Virus;11;H7;2000;8.8;84;19090909.09
31/03/2023 10:50;9.02;RCC1116;10;2;No;Virus;11;H8;2000;8.8;32;7272727.273
31/03/2023 10:50;9.02;RCC1116;15;2;No;Virus;11;H9;2000;8.8;474;107727272.7
31/03/2023 10:50;9.02;RCC1116;25;2;No;Virus;11;H10;2000;8.8;9709;2206590909
31/03/2023 10:50;9.02;RCC1116;35;2;No;Virus;11;H11;2000;8.8;5468;1242727273
31/03/2023 10:50;9.02;RCC1116;40;2;No;Virus;11;H12;2000;8.8;6849;1556590909
31/03/2023 11:05;9.02;RCC1123;5;1;No;Virus;12;H1;3000;8.8;7930;2703409091
31/03/2023 11:05;9.02;RCC1123;10;1;No;Virus;12;H2;3000;8.8;7782;2652954545
31/03/2023 11:05;9.02;RCC1123;15;1;No;Virus;12;H3;3000;8.8;3916;1335000000
31/03/2023 11:05;9.02;RCC1123;25;1;No;Virus;12;H4;3000;8.8;1122;382500000
31/03/2023 11:05;9.02;RCC1123;35;1;No;Virus;12;H5;3000;8.8;1355;461931818.2
31/03/2023 11:05;9.02;RCC1123;40;1;No;Virus;12;H6;3000;8.8;1942;662045454.5
31/03/2023 11:05;9.02;RCC1123;5;2;No;Virus;12;H7;3000;8.8;7801;2659431818
31/03/2023 11:05;9.02;RCC1123;10;2;No;Virus;12;H8;3000;8.8;8762;2987045455
31/03/2023 11:05;9.02;RCC1123;15;2;No;Virus;12;H9;3000;8.8;3213;1095340909
31/03/2023 11:05;9.02;RCC1123;25;2;No;Virus;12;H10;3000;8.8;1098;374318181.8
31/03/2023 11:05;9.02;RCC1123;35;2;No;Virus;12;H11;3000;8.8;1505;513068181.8
31/03/2023 11:05;9.02;RCC1123;40;2;No;Virus;12;H12;3000;8.8;1917;653522727.3
31/03/2023 11:15;9.01;RCC1108;5;1;No;Virus;1*;H1;1000;8.8;12100;1375000000
31/03/2023 11:15;9.01;RCC1108;10;1;No;Virus;1*;H2;1000;8.8;11186;1271136364
31/03/2023 11:15;9.01;RCC1108;15;1;No;Virus;1*;H3;1000;8.8;3600;409090909.1
31/03/2023 11:15;9.01;RCC1108;25;1;No;Virus;1*;H4;1000;8.8;2382;270681818.2
31/03/2023 11:15;9.01;RCC1108;35;1;No;Virus;1*;H5;1000;8.8;3996;454090909.1
31/03/2023 11:15;9.01;RCC1108;40;1;No;Virus;1*;H6;1000;8.8;6961;791022727.3
31/03/2023 11:15;9.01;RCC1108;5;2;No;Virus;1*;H7;1000;8.8;16670;1894318182
31/03/2023 11:15;9.01;RCC1108;10;2;No;Virus;1*;H8;1000;8.8;11923;1354886364
31/03/2023 11:15;9.01;RCC1108;15;2;No;Virus;1*;H9;1000;8.8;3124;355000000
31/03/2023 11:15;9.01;RCC1108;25;2;No;Virus;1*;H10;1000;8.8;2028;230454545.5
31/03/2023 11:15;9.01;RCC1108;35;2;No;Virus;1*;H11;1000;8.8;4992;567272727.3
31/03/2023 11:15;9.01;RCC1108;40;2;No;Virus;1*;H12;1000;8.8;6613;751477272.7
01/04/2023 10:38;10.02;RCC4221;5;1;No;Host;5;E1;10;56.41;177;31377.41535
01/04/2023 10:38;10.02;RCC4221;10;1;No;Host;5;E2;10;56.41;7437;1318383.265
01/04/2023 10:38;10.02;RCC4221;15;1;No;Host;5;E3;10;56.41;4868;862967.5589
01/04/2023 10:38;10.02;RCC4221;25;1;No;Host;5;E4;10;56.41;4054;718666.903
01/04/2023 10:38;10.02;RCC4221;35;1;No;Host;5;E5;10;56.41;5102;904449.5657
01/04/2023 10:38;10.02;RCC4221;40;1;No;Host;5;E6;10;56.41;4183;741535.1888
01/04/2023 10:38;10.02;RCC4221;5;2;No;Host;5;E7;10;56.41;166;29427.40649
01/04/2023 10:38;10.02;RCC4221;10;2;No;Host;5;E8;10;56.41;8880;1574188.974
01/04/2023 10:38;10.02;RCC4221;15;2;No;Host;5;E9;10;56.41;4012;711221.4146
01/04/2023 10:38;10.02;RCC4221;25;2;No;Host;5;E10;10;56.41;3728;660875.7313
01/04/2023 10:38;10.02;RCC4221;35;2;No;Host;5;E11;10;56.41;5081;900726.8215
01/04/2023 10:38;10.02;RCC4221;40;2;No;Host;5;E12;10;56.41;4913;870944.8679
01/04/2023 10:46;10.02;RCC1116;5;1;No;Host;8;G1;200;48;3112;12966666.67
01/04/2023 10:46;10.02;RCC1116;10;1;No;Host;8;G2;200;48;18490;77041666.67
01/04/2023 10:46;10.02;RCC1116;15;1;No;Host;8;G3;200;48;26418;110075000
01/04/2023 10:46;10.02;RCC1116;25;1;No;Host;8;G4;100;48;168;350000
01/04/2023 10:46;10.02;RCC1116;35;1;No;Host;8;G5;100;48;711;1481250
01/04/2023 10:46;10.02;RCC1116;40;1;No;Host;8;G6;100;48;1108;2308333.333
01/04/2023 10:46;10.02;RCC1116;5;2;No;Host;8;G7;200;48;4086;17025000
01/04/2023 10:46;10.02;RCC1116;10;2;No;Host;8;G8;200;48;25306;105441666.7
01/04/2023 10:46;10.02;RCC1116;15;2;No;Host;8;G9;200;48;32105;133770833.3
01/04/2023 10:46;10.02;RCC1116;25;2;No;Host;8;G10;100;48;190;395833.3333
01/04/2023 10:46;10.02;RCC1116;35;2;No;Host;8;G11;100;48;723;1506250
01/04/2023 10:46;10.02;RCC1116;40;2;No;Host;8;G12;100;48;584;1216666.667
01/04/2023 10:53;10.01;RCC1123;5;1;No;Host;11;G1;100;55.43;8423;15195742.38
01/04/2023 10:53;10.01;RCC1123;10;1;No;Host;11;G2;100;55.43;13829;24948583.8
01/04/2023 10:53;10.01;RCC1123;15;1;No;Host;11;G3;2;55.43;48348;1744470.503
01/04/2023 10:53;10.01;RCC1123;25;1;No;Host;11;G4;2;55.43;59;2128.811113
01/04/2023 10:53;10.01;RCC1123;35;1;No;Host;11;G5;2;55.43;4850;174995.4898
01/04/2023 10:53;10.01;RCC1123;40;1;No;Host;11;G6;2;55.43;5034;181634.494
01/04/2023 10:53;10.01;RCC1123;5;2;No;Host;11;G7;100;55.43;9375;16913223.89
01/04/2023 10:53;10.01;RCC1123;10;2;No;Host;11;G8;100;55.43;14726;26566841.06
01/04/2023 10:53;10.01;RCC1123;15;2;No;Host;11;G9;2;55.43;55712;2010174.995
01/04/2023 10:53;10.01;RCC1123;25;2;No;Host;11;G10;2;55.43;80;2886.523543
01/04/2023 10:53;10.01;RCC1123;35;2;No;Host;11;G11;2;55.43;5322;192025.9787
01/04/2023 10:53;10.01;RCC1123;40;2;No;Host;11;G12;2;55.43;6126;221035.5403
01/04/2023 11:02;10;RCC1108;5;1;No;Host;12;H1;250;55.43;15011;67702507.67
01/04/2023 11:02;10;RCC1108;10;1;No;Host;12;H2;250;55.43;1392;6278188.706
01/04/2023 11:02;10;RCC1108;15;1;No;Host;12;H3;25;55.43;7466;3367310.121
01/04/2023 11:02;10;RCC1108;25;1;No;Host;12;H4;25;55.43;2015;908803.8968
01/04/2023 11:02;10;RCC1108;35;1;No;Host;12;H5;25;55.43;1746;787479.7041
01/04/2023 11:02;10;RCC1108;40;1;No;Host;12;H6;25;55.43;2297;1035991.34
01/04/2023 11:02;10;RCC1108;5;2;No;Host;12;H7;250;55.43;8185;36915930
01/04/2023 11:02;10;RCC1108;10;2;No;Host;12;H8;250;55.43;1134;5114558.903
01/04/2023 11:02;10;RCC1108;15;2;No;Host;12;H9;25;55.43;10365;4674815.082
01/04/2023 11:02;10;RCC1108;25;2;No;Host;12;H10;25;55.43;1909;860995.8506
01/04/2023 11:02;10;RCC1108;35;2;No;Host;12;H11;25;55.43;1504;678333.0327
01/04/2023 11:02;10;RCC1108;40;2;No;Host;12;H12;25;55.43;1981;893469.2405
01/04/2023 10:23;10.01;RCC4221;5;1;Yes;Host;5;A1;500;56.41;9950;88193582.7
01/04/2023 10:23;10.01;RCC4221;10;1;Yes;Host;5;A2;500;56.41;12535;111106186.8
01/04/2023 10:23;10.01;RCC4221;15;1;Yes;Host;5;A3;500;56.41;15534;137688353.1
01/04/2023 10:23;10.01;RCC4221;25;1;Yes;Host;5;A4;500;56.41;18375;162870058.5
01/04/2023 10:23;10.01;RCC4221;35;1;Yes;Host;5;A5;500;56.41;17223;152659103
01/04/2023 10:23;10.01;RCC4221;40;1;Yes;Host;5;A6;500;56.41;16675;147801808.2
01/04/2023 10:23;10.01;RCC4221;5;2;Yes;Host;5;A7;500;56.41;8746;77521716.01
01/04/2023 10:23;10.01;RCC4221;10;2;Yes;Host;5;A8;500;56.41;10720;95018613.72
01/04/2023 10:23;10.01;RCC4221;15;2;Yes;Host;5;A9;500;56.41;16315;144610884.6
01/04/2023 10:23;10.01;RCC4221;25;2;Yes;Host;5;A10;500;56.41;18852;167098032.3
01/04/2023 10:23;10.01;RCC4221;35;2;Yes;Host;5;A11;500;56.41;16826;149140223.4
01/04/2023 10:23;10.01;RCC4221;40;2;Yes;Host;5;A12;500;56.41;15480;137209714.6
01/04/2023 10:23;10.01;RCC1116;5;1;Yes;Host;8;C1;400;48;4871;40591666.67
01/04/2023 10:23;10.01;RCC1116;10;1;Yes;Host;8;C2;400;48;20786;173216666.7
01/04/2023 10:23;10.01;RCC1116;15;1;Yes;Host;8;C3;400;48;29613;246775000
01/04/2023 10:23;10.01;RCC1116;25;1;Yes;Host;8;C4;400;48;24232;201933333.3
01/04/2023 10:23;10.01;RCC1116;35;1;Yes;Host;8;C5;400;48;17403;145025000
01/04/2023 10:23;10.01;RCC1116;40;1;Yes;Host;8;C6;400;48;20275;168958333.3
01/04/2023 10:23;10.01;RCC1116;5;2;Yes;Host;8;C7;400;48;12999;108325000
01/04/2023 10:23;10.01;RCC1116;10;2;Yes;Host;8;C8;400;48;27439;228658333.3
01/04/2023 10:23;10.01;RCC1116;15;2;Yes;Host;8;C9;400;48;36934;307783333.3
01/04/2023 10:23;10.01;RCC1116;25;2;Yes;Host;8;C10;400;48;28089;234075000
01/04/2023 10:23;10.01;RCC1116;35;2;Yes;Host;8;C11;400;48;17757;147975000
01/04/2023 10:23;10.01;RCC1116;40;2;Yes;Host;8;C12;400;48;24226;201883333.3
01/04/2023 10:31;10.01;RCC1123;5;1;Yes;Host;11;C1;500;55.43;7111;64143965.36
01/04/2023 10:31;10.01;RCC1123;10;1;Yes;Host;11;C2;500;55.43;5151;46464008.66
01/04/2023 10:31;10.01;RCC1123;15;1;Yes;Host;11;C3;500;55.43;15031;135585423.1
01/04/2023 10:31;10.01;RCC1123;25;1;Yes;Host;11;C4;500;55.43;13658;123200433
01/04/2023 10:31;10.01;RCC1123;35;1;Yes;Host;11;C5;500;55.43;18350;165524084.4
01/04/2023 10:31;10.01;RCC1123;40;1;Yes;Host;11;C6;500;55.43;16408;148006494.7
01/04/2023 10:31;10.01;RCC1123;5;2;Yes;Host;11;C7;500;55.43;8818;79541764.39
01/04/2023 10:31;10.01;RCC1123;10;2;Yes;Host;11;C8;500;55.43;11369;102552769.3
01/04/2023 10:31;10.01;RCC1123;15;2;Yes;Host;11;C9;500;55.43;14428;130146130.3
01/04/2023 10:31;10.01;RCC1123;25;2;Yes;Host;11;C10;500;55.43;15859;143054302.7
01/04/2023 10:31;10.01;RCC1123;35;2;Yes;Host;11;C11;500;55.43;19365;174679776.3
01/04/2023 10:31;10.01;RCC1123;40;2;Yes;Host;11;C12;500;55.43;16056;144831318.8
01/04/2023 10:31;10.01;RCC1108;5;1;Yes;Host;10;E1;500;55.43;14018;126447772
01/04/2023 10:31;10.01;RCC1108;10;1;Yes;Host;10;E2;500;55.43;13316;120115460.9
01/04/2023 10:31;10.01;RCC1108;15;1;Yes;Host;10;E3;500;55.43;26640;240303085
01/04/2023 10:31;10.01;RCC1108;25;1;Yes;Host;10;E4;500;55.43;34879;314622045.8
01/04/2023 10:31;10.01;RCC1108;35;1;Yes;Host;10;E5;500;55.43;34703;313034457.9
01/04/2023 10:31;10.01;RCC1108;40;1;Yes;Host;10;E6;500;55.43;33314;300505141.6
01/04/2023 10:31;10.01;RCC1108;5;2;Yes;Host;10;E7;500;55.43;16057;144840339.2
01/04/2023 10:31;10.01;RCC1108;10;2;Yes;Host;10;E8;500;55.43;23322;210373444
01/04/2023 10:31;10.01;RCC1108;15;2;Yes;Host;10;E9;500;55.43;28093;253409705.9
01/04/2023 10:31;10.01;RCC1108;25;2;Yes;Host;10;E10;500;55.43;36736;331372902.8
01/04/2023 10:31;10.01;RCC1108;35;2;Yes;Host;10;E11;500;55.43;32636;294389319.9
01/04/2023 10:31;10.01;RCC1108;40;2;Yes;Host;10;E12;500;55.43;27237;245688255.5
01/04/2023 10:38;10.02;RCC4221;5;1;No;Virus;10;B1;1000;9.11;31885;3500000000
01/04/2023 10:38;10.02;RCC4221;10;1;No;Virus;10;B2;1000;9.11;6845;751372118.6
01/04/2023 10:38;10.02;RCC4221;15;1;No;Virus;10;B3;1000;9.11;5309;582766191
01/04/2023 10:38;10.02;RCC4221;25;1;No;Virus;10;B4;1000;9.11;6349;696926454.4
01/04/2023 10:38;10.02;RCC4221;35;1;No;Virus;10;B5;1000;9.11;4100;450054884.7
01/04/2023 10:38;10.02;RCC4221;40;1;No;Virus;10;B6;1000;9.11;2685;294731064.8
01/04/2023 10:38;10.02;RCC4221;5;2;No;Virus;10;B7;1000;9.11;24488;2688035126
01/04/2023 10:38;10.02;RCC4221;10;2;No;Virus;10;B8;1000;9.11;4723;518441273.3
01/04/2023 10:38;10.02;RCC4221;15;2;No;Virus;10;B9;1000;9.11;5611;615916575.2
01/04/2023 10:38;10.02;RCC4221;25;2;No;Virus;10;B10;1000;9.11;8027;881119648.7
01/04/2023 10:38;10.02;RCC4221;35;2;No;Virus;10;B11;1000;9.11;3470;380900109.8
01/04/2023 10:38;10.02;RCC4221;40;2;No;Virus;10;B12;1000;9.11;2987;327881449
01/04/2023 10:46;10.02;RCC1116;5;1;No;Virus;2*;E1;5000;9.29;132;71044133.48
01/04/2023 10:46;10.02;RCC1116;10;1;No;Virus;2*;E2;5000;9.29;40;21528525.3
01/04/2023 10:46;10.02;RCC1116;15;1;No;Virus;2*;E3;5000;9.29;987;531216361.7
01/04/2023 10:46;10.02;RCC1116;25;1;No;Virus;2*;E4;5000;9.29;9046;4868675996
01/04/2023 10:46;10.02;RCC1116;35;1;No;Virus;2*;E5;5000;9.29;8161;4392357374
01/04/2023 10:46;10.02;RCC1116;40;1;No;Virus;2*;E6;5000;9.29;8107;4363293864
01/04/2023 10:46;10.02;RCC1116;5;2;No;Virus;2*;E7;5000;9.29;121;65123789.02
01/04/2023 10:46;10.02;RCC1116;10;2;No;Virus;2*;E8;5000;9.29;41;22066738.43
01/04/2023 10:46;10.02;RCC1116;15;2;No;Virus;2*;E9;5000;9.29;957;515069967.7
01/04/2023 10:46;10.02;RCC1116;25;2;No;Virus;2*;E10;5000;9.29;9672;5205597417
01/04/2023 10:46;10.02;RCC1116;35;2;No;Virus;2*;E11;5000;9.29;9129;4913347686
01/04/2023 10:46;10.02;RCC1116;40;2;No;Virus;2*;E12;5000;9.29;8454;4550053821
01/04/2023 10:53;10.01;RCC1123;5;1;No;Virus;3*;A1;1000;9.29;22070;2375672766
01/04/2023 10:53;10.01;RCC1123;10;1;No;Virus;3*;A2;1000;9.29;21943;2362002153
01/04/2023 10:53;10.01;RCC1123;15;1;No;Virus;3*;A3;1000;9.29;11767;1266630786
01/04/2023 10:53;10.01;RCC1123;25;1;No;Virus;3*;A4;1000;9.29;2875;309472551.1
01/04/2023 10:53;10.01;RCC1123;35;1;No;Virus;3*;A5;1000;9.29;4257;458234660.9
01/04/2023 10:53;10.01;RCC1123;40;1;No;Virus;3*;A6;1000;9.29;4573;492249730.9
01/04/2023 10:53;10.01;RCC1123;5;2;No;Virus;3*;A7;1000;9.29;22761;2450053821
01/04/2023 10:53;10.01;RCC1123;10;2;No;Virus;3*;A8;1000;9.29;4283;461033369.2
01/04/2023 10:53;10.01;RCC1123;15;2;No;Virus;3*;A9;1000;9.29;12666;1363401507
01/04/2023 10:53;10.01;RCC1123;25;2;No;Virus;3*;A10;1000;9.29;3330;358449946.2
01/04/2023 10:53;10.01;RCC1123;35;2;No;Virus;3*;A11;1000;9.29;4745;510764262.6
01/04/2023 10:53;10.01;RCC1123;40;2;No;Virus;3*;A12;1000;9.29;5735;617330462.9
