TIME;REPLICATE_1;REPLICATE_2
0;1052962.963;916111.1111
0.995833333;2789676.425;2827426.81
2.001388889;10290832.05;10627889.06
2.995138889;73836053.27;73415869.44
3.996527778;67054166.67;70483333.33
4.002083333;94270833.33;87695833.33
5;155458333.3;165304166.7
5.995138889;95375000;104691666.7
6.999305556;164016666.7;224133333.3
8.002777778;188541666.7;175391666.7
10.00833333;201933333.3;234075000
12.00555556;108741573;102554307.1
13.00138889;197588015;199674157.3
