TIME;REPLICATE_1;REPLICATE_2
0;1378888.889;1289259.259
0.995833333;4179314.33;3469568.567
2.001388889;13378274.27;13131741.14
2.995138889;69307822.17;67360720.32
3.996527778;48429166.67;42862500
4.002083333;58900000;56895833.33
5;123266666.7;130037500
5.995138889;93883333.33;83037500
6.999305556;102141666.7;94883333.33
8.002777778;117800000;113791666.7
10.00833333;173216666.7;228658333.3
12.00555556;110198501.9;141741573
13.00138889;150816479.4;160104868.9
