TIME;REPLICATE_1;REPLICATE_2
0;1499629.63;1428518.519
0.998611111;3208782.743;3389445.3
2.000694444;351694.9153;94375.96302
3.000694444;202588.6325;138810.7297
4.008333333;117075.9566;90900.43785
5.00625;288882.5433;243194.3651
6;533504.664;498762.6118
8.009027778;744632.8703;670214.6852
9.013888889;637290.276;687804.438
10.00486111;1035991.34;893469.2405
11.00069444;1136568.645;847916.2908
12.00833333;2105893.186;2446593.002
13.00208333;2577348.066;662062.6151
