emerg,pop
7.27,5.200000000000001
7.46,4.930000000000001
7.51,5.33
7.88,4.909999999999999
7.75,5.710000000000001
7.72,5.2
7.81,5.500000000000001
7.52,11.450000000000001
7.38,5.97
7.48,9.9
7.42,5.25
7.47,10.53
7.91,5.08
7.66,5.33
7.74,5.1
7.79,5.510000000000001
7.46,6.0200000000000005
7.63,5.04
8.04,4.66
7.79,4.930000000000001
7.35,5.67
7.37,6.54
7.78,5.61
8.0,4.699999999999999
7.66,5.039999999999999
7.6,6.030000000000001
7.68,5.01
7.63,5.170000000000001
7.92,4.57
7.59,4.960000000000001
7.93,5.530000000000001
7.83,4.959999999999999
7.79,5.45
7.64,10.75
7.73,9.66
7.39,10.22
7.26,6.25
7.61,5.03
7.64,9.579999999999998
7.73,5.08
7.62,5.749999999999999
7.65,5.469999999999999
7.55,9.14
7.55,12.370000000000001
7.83,4.84
7.44,5.14
7.71,4.87
7.67,5.83
7.53,9.770000000000001
7.47,5.8
7.84,5.16
7.79,5.14
7.69,4.589999999999999
7.9,5.1
7.29,10.26
7.69,5.47
7.49,5.289999999999999
7.66,5.99
7.55,5.760000000000001
7.44,5.3999999999999995
7.68,5.050000000000001
7.35,9.350000000000001
7.66,5.5
7.75,5.85
7.7,4.62
7.56,5.180000000000001
7.6,5.720000000000001
7.55,6.28
7.68,4.84
7.53,4.81
7.64,5.3999999999999995
7.56,5.61
7.5,6.02
7.77,5.040000000000001
7.72,5.0200000000000005
7.96,4.88
7.47,6.37
7.43,5.880000000000001
7.61,5.11
7.96,5.2299999999999995
8.04,4.73
7.66,6.0600000000000005
7.88,4.750000000000001
7.5,4.9
7.56,5.11
7.73,4.949999999999999
7.73,5.35
7.94,5.12
7.61,5.19
7.45,5.21
7.43,5.300000000000001
7.39,10.760000000000002
7.33,5.77
7.73,4.99
7.91,4.619999999999999
7.73,5.219999999999999
7.7,5.0200000000000005
7.55,5.05
7.61,5.72
7.38,9.2
7.62,5.04
7.68,5.630000000000001
7.09,9.26
7.8,4.750000000000001
7.65,5.129999999999999
7.95,5.44
7.42,9.35
7.63,11.4
7.55,5.2700000000000005
7.61,6.22
7.65,5.129999999999999
7.73,4.949999999999999
7.58,5.83
7.83,5.359999999999999
7.81,5.11
7.4,6.16
7.6,5.02
7.44,5.579999999999999
7.66,10.09
7.65,5.17
7.61,4.909999999999999
7.44,5.239999999999999
7.68,5.640000000000001
7.54,9.450000000000001
7.31,5.81
7.67,6.07
7.48,5.459999999999999
7.48,5.33
7.46,9.94
7.8,4.830000000000001
7.45,5.94
7.92,5.4399999999999995
7.82,5.369999999999999
7.45,5.22
8.02,4.720000000000001
7.77,5.120000000000001
7.72,4.71
7.62,4.999999999999999
7.8,4.69
7.52,5.1
7.87,4.89
7.79,4.819999999999999
7.63,5.670000000000001
7.79,5.090000000000001
7.77,4.690000000000001
7.8,11.379999999999999
7.26,9.280000000000001
7.79,5.14
7.3,5.170000000000001
8.05,10.0
7.69,4.999999999999999
7.66,4.800000000000001
7.78,5.1499999999999995
7.62,5.1499999999999995
7.82,5.0600000000000005
7.89,4.7
7.63,5.340000000000001
7.56,5.5200000000000005
7.81,4.96
7.67,10.030000000000001
7.75,5.8100000000000005
7.52,5.110000000000001
7.65,5.5
7.91,4.970000000000001
7.76,5.01
7.8,5.21
7.78,9.61
7.76,4.75
7.7,10.479999999999999
7.82,5.6
7.71,5.159999999999999
7.85,5.120000000000001
7.72,5.12
7.76,11.23
7.64,10.68
7.64,5.14
7.49,9.59
7.66,10.1
7.94,4.849999999999999
7.9,4.92
7.65,9.899999999999999
7.53,4.930000000000001
7.5,4.98
7.4,5.34
7.91,5.029999999999999
7.4,5.109999999999999
7.77,5.08
7.75,5.119999999999999
7.68,4.75
7.51,4.84
7.7,5.29
7.53,5.47
7.64,5.06
7.37,5.7
7.56,5.21
7.71,5.55
7.54,4.8500000000000005
7.69,4.839999999999999
7.54,9.09
7.28,11.25
7.55,5.44
8.08,5.68
