TIME;REPLICATE_1;REPLICATE_2
0;861851.8519;731851.8519
1.004166667;2170069.337;2453197.227
2.014583333;7448959.938;7235169.492
3.0125;45533670.98;42746201.46
4.01875;45462500;58312500
5.016666667;65791666.67;75695833.33
6.014583333;12522916.67;11566666.67
7.025694444;7845833.333;8181250
8.020833333;4289583.333;4127083.333
9.020833333;2112500;1822916.667
10.01805556;1481250;1506250
11.00972222;1283609.576;1401473.297
12.01944444;1445672.192;1392265.193
13.01388889;1272559.853;1511970.534
