TIME;REPLICATE_1;REPLICATE_2
0;922037.037;915740.7407
0.995833333;1986517.72;1873459.168
2.001388889;6615947.612;6812403.698
2.995138889;37850309.51;48238604.39
3.996527778;56041666.67;48487500
4.002083333;67370833.33;65320833.33
5;140487500;114620833.3
5.995138889;99812500;98779166.67
6.999305556;192800000;245575000
8.002777778;134741666.7;130641666.7
10.00833333;145025000;147975000
12.00555556;61569288.39;53101123.6
13.00138889;165183520.6;194857677.9
