parameters,ess,rhat,ess_per_sec
a,3149.9977494223263,1.0007822446931842,60.73104321397251
b,4673.202416477952,1.0020179798505153,90.09798751596267
c,3733.3318070530536,1.001343913140755,71.97755469756022
σ,2894.8592856665796,1.001872244730844,55.81204761445553
