parameters,ess,rhat,ess_per_sec
a,2350.287132352952,1.0033163917914534,60.91035951777723
k,2117.839278624125,1.0014739985068155,54.886209470381104
s0,3725.821423679953,1.00145646628892,96.55889243974377
σ,2011.2828838733292,1.0011068704049364,52.124679517787
