parameters,ess,rhat,ess_per_sec
a,1615.0212678737232,1.004878793989129,10.599825862405723
b,1330.6042699809677,1.006011234577883,8.733119392378516
c,660.1048983233836,1.011658567698679,4.332448811872854
σ,113.84376225887026,1.046913541707282,0.7471877178768485
