parameters,ess,rhat,ess_per_sec
a,1388.4831127501734,1.00474836096924,54.23126636527646
σm,1353.8576398266368,1.003250756295729,52.8788673134647
μ,1302.4407150982424,1.0070128486533476,50.87062903168544
σ,1635.3737372155554,1.0012960641675783,63.87430134029431
