parameters,ess,rhat,ess_per_sec
a,28.63818050058551,1.4153698011094331,0.1473119544280523
b,39.94689014460565,1.2483614992645118,0.2054828329755184
c,23.706769007681284,1.5398878651846735,0.12194526379301604
σ,18.361857160558277,2.398984569723445,0.09445156842960971
