parameters,ess,rhat,ess_per_sec
a,1886.6828593479802,1.0019266244182545,150.38122583675914
b,1805.4657808078853,1.0022105937201613,143.90768219415634
c,1856.2223722710412,1.0025820667778134,147.9533215583486
σ,1182.6353015350817,1.004090318089918,94.26393284991883
