parameters,ess,rhat,ess_per_sec
a,2124.6512575364764,1.0016273719179292,18.363133373117805
σm,2077.869797252376,1.0018963756426094,17.958806219878447
μ,2788.017147913668,1.0010855497625533,24.096533749750808
σ,4250.195307428059,1.0002592408731221,36.733983054986595
