parameters,ess,rhat,ess_per_sec
a,3016.3404859246216,1.0006750027688134,54.88945982793699
b,4264.078199734829,1.0005913871873813,77.59500299774041
σ,2824.393084304544,1.000172554285816,51.39652219723298
