parameters,ess,rhat,ess_per_sec
a,1526.5100986515033,1.0019261123993755,143.1058496907756
b,1450.6753525304546,1.0017095565695178,135.9965644070924
c,1193.030564798497,1.0051631282131648,111.84312035234808
σ,942.6234732261788,1.0025019692330923,88.36818910904461
