parameters,ess,rhat,ess_per_sec
a,3499.4304128935087,1.0024293036701892,27.465038480021885
k,3316.616484512527,1.0003076399426607,26.030235959255084
s0,2145.2420238089867,1.0029293892813238,16.83678421373622
σ,2768.488694902131,1.0009477504545738,21.728292769257155
