a,k,s0,σ
1.7915493289554971,2.160372301096595,-0.2114946561152955,3.93281989609662
1.6711593059348953,2.3772516656429956,-0.1856063878651284,3.5200094777591158
8.215231291240752,5.38690921236003,-0.14584520666526046,3.785535570420376
12.247240342504048,6.006266576852915,0.06950722180338076,3.0789487841019
6.669644727896368,5.476806439384899,-0.44761513126435304,4.290725586211643
3.6056748374100738,6.101675915709741,-0.652421751265507,1.0281254392578036
1.1313205539425983,6.260272204536968,0.13783648711558882,1.4039620852739743
5.871676893810678,5.238665271160382,0.4689616012559732,2.2196182126748742
2.3247742213617495,5.196716761575371,0.5018450947845992,2.149270935602516
3.047480139364617,4.893213794908913,0.21912128763289473,1.7463149760734331
4.314665939652072,4.818886497802356,-0.2847639048079387,1.9425407017442033
3.1389628770933418,5.625880166257805,-0.3175702873051023,3.453138249097414
3.6426361808247187,5.855710673324536,-0.26847239369794096,3.6094916234154626
4.087406795398579,4.895014269547587,0.2588834324413476,3.8856990680504824
2.922703623215201,3.9726352033366963,1.6139297039274894,1.8715278218508185
2.4578350672741442,3.8859106550672844,1.0242165679068904,1.9782964003946315
2.5952520472837617,3.939298847411674,0.11116333201683659,1.988961100592901
2.3659143373564757,3.8456995894887913,0.2609002065583077,3.885504829343684
5.731831473106306,5.935078508687145,-0.018195118007792388,3.2394770786725298
5.498639568630481,6.571771894912923,0.45673382368864424,2.8516430370847328
3.319791097630845,5.5262933344238965,0.5214550772665554,2.5640461940440202
5.476595493982785,5.409737563450133,0.9132355863305079,2.4475088706784103
4.7032290177119505,5.886716948960678,-0.11017096002331073,2.277142942073373
4.639478774118425,5.9621236113196305,0.7121535354263706,2.264682721726249
4.719720348957573,5.963453007343528,-0.01058201711328266,2.2814389113421103
5.501946969906388,5.692200029118238,-0.16889748560258155,2.151949817169603
6.315256865789491,4.588590442223034,-0.1211260941289396,2.995732949422612
6.405067901245447,4.503696123091493,0.19860361755224787,2.380921647530125
5.913885932554535,5.685542164807041,-0.27339582039829224,2.4404593354453734
4.4224519318649,5.149773839368083,0.000807841458467351,2.473182152650731
2.4189414302964463,4.92015194520948,-0.13922395350374472,2.7310655172584273
9.797871924456889,5.263091702287225,-0.26845918712627537,2.6861405336176047
13.006571750342696,5.63394603124021,-0.09763052062607969,2.379506721811669
6.792018717063321,6.248888152244889,-0.08318950369449496,2.2660300983010835
2.1005302507711576,5.814085485542366,-0.1422679910508755,1.9996787975349686
9.564025765613453,6.778130004766937,0.05165120430537584,4.283988075494114
7.036046295478908,6.872166832468819,-0.49334263516733046,3.9854992752886176
8.36632576466296,6.424429651047081,-5.106420763474967,2.5850534520851163
5.566679193319847,6.03976535176667,3.0643936750891285,2.773516304284831
4.99128619420755,5.846585437961318,0.8223754019113159,2.667446950453256
2.547227811039776,5.914308243236461,-1.6707789624556284,1.9468180066993956
2.4074974907108984,6.2196855472710935,3.092559878333457,1.9761437562204687
6.191847102125974,5.4625492782426655,-6.9550074189583455,1.9889156313842096
5.19633871556337,5.673673466718429,2.570389183066478,2.6593968307724323
4.76677902067853,5.251045723523701,-0.7427579883833175,2.735721024734241
