parameters,ess,rhat,ess_per_sec
a,3791.682043645638,1.0011463344866114,22.995081864053454
k,3864.7919357576925,1.0026356960657465,23.438465020878596
s0,4110.95309680047,1.00112780484873,24.931337045687577
σ,3924.0997077215643,1.0005059569176469,23.798143668978685
