parameters,ess,rhat,ess_per_sec
a,2216.008127689089,1.002400014419833,196.97850023903015
b,2440.7856967463645,1.0014647295779422,216.95872859967685
c,2301.274382635463,1.0025961615378358,204.55772290093006
σ,2962.6187769175813,1.0016354200789166,263.3438912815628
