parameters,ess,rhat,ess_per_sec
a,1068.9845727683407,1.0118049981786361,42.55681248331306
b,945.7507002116558,1.0119957911510316,37.650810152142036
c,1034.850339797568,1.0072003550186575,41.197911533005616
σ,142.0334093953941,1.0361261138493636,5.654421330283614
