parameters,ess,rhat,ess_per_sec
a,1946.362860608733,1.003144349810088,14.159485381992818
σm,1910.683407581852,1.0024502260236203,13.899922941814722
μ,2836.977984947812,1.0020651300990264,20.63857111121644
σ,2001.8529940433525,1.0022955110256813,14.563167423565782
