parameters,ess,rhat,ess_per_sec
a,2614.1724519418144,1.0010202760113585,15.533182321278073
b,3392.3876175142154,1.0011332438852403,20.157268250666775
c,2689.2257646444496,1.0014761616022516,15.979142490875896
σ,3977.273456038485,1.0007606129346893,23.63260835693353
