parameters,ess,rhat,ess_per_sec
a,581.4900790442049,1.003137050472101,3.0569987753091477
σm,496.22825004459855,1.009358273547287,2.6087618814642224
μ,1205.077771955662,1.0037368019458592,6.3353123394228765
σ,759.503970450274,1.0048322148551083,3.9928500780705827
