parameters,ess,rhat,ess_per_sec
a,2851.821808693915,1.000147831336307,40.08914922886704
σm,3540.403777066374,1.0010621737841296,49.76880915791183
μ,3339.423870932869,1.0005864060067944,46.94355779598337
σ,3176.479895746382,1.000954403812569,44.652992054013836
