parameters,ess,rhat,ess_per_sec
a,1835.1235358877075,1.0010493465725878,131.0708903569536
b,2010.7251818410136,1.0015599470645375,143.6129692051292
σ,1570.339700675367,1.0019842985461194,112.15911011180395
