parameters,ess,rhat,ess_per_sec
a,968.9108585016706,1.0035755049025692,8.541626483256085
k,1605.8868977627237,1.0031409584927962,14.157015513538479
s0,1855.3643778238884,1.003629145468326,16.35633388423126
σ,934.4844634232655,1.0029191764375665,8.238133746700862
