parameters,ess,rhat,ess_per_sec
a,2552.9164432341504,1.0001445923458712,226.78479552581953
b,2437.978984209046,1.0004967081942213,216.57448558310793
c,2602.3614393315365,1.0008796202261847,231.17717325500016
σ,2620.8861128783155,1.002056280656713,232.82278696618243
