parameters,ess,rhat,ess_per_sec
a,3611.8395945475354,1.0002776479684765,399.93794646744936
b,3449.7518283437357,1.0004004371235407,381.99001531876155
σ,4459.60401740746,1.0004679317274263,493.81065412550765
