parameters,ess,rhat,ess_per_sec
a,5022.209205039489,1.00060356711989,449.77693041729253
k,5272.572353662855,1.000067025180142,472.1988495130624
s0,4501.035182638519,1.0007018719663103,403.1018433314095
σ,4612.411750059088,1.0010629295469342,413.0764597939359
