c,σ
155.31311924474653,127.69006875159835
121.72901252205475,138.10324817788958
132.05711313064185,142.67749162869814
167.99071947603497,90.5379934223874
182.8740978110036,103.81158173140045
191.5742887262092,95.90713010375408
164.70575984916496,163.92247391136178
270.5709507936544,126.58366523124683
252.21119039401495,117.94946990746087
252.21119039401495,117.94946990746087
206.05936612813014,122.64789121852978
152.0404741515825,288.8869229735414
126.02333367506414,145.64798682308327
184.5297977175225,93.29433057737047
224.89083886739292,155.68538229349224
217.57041340975852,109.41359402727464
175.21938102054938,88.90106601495883
175.21938102054938,88.90106601495883
198.87361745951245,77.28595936132957
219.26962495781487,114.74878020766857
233.09448964400082,159.18761561157427
230.61035255118375,131.12775001249196
171.25065945969789,115.83313297985642
176.02321964963417,103.80050348794832
197.41708727890997,97.53999409912716
210.70423508643944,76.2680097371086
208.3950071172018,84.25894625872095
159.4431839147503,86.0624824084141
140.88320719112392,144.04299369752704
143.7211967371496,134.06159133926283
193.89476502484922,102.52177850823914
137.98432005555125,85.79842709389753
148.04457832372918,106.0221153792899
148.04457832372918,106.0221153792899
184.09348860472994,108.97462625195715
184.09348860472994,108.97462625195715
144.46852679449083,120.49258743873962
134.756611601782,71.48269822988907
282.89072994044307,147.30287768828424
260.8042102050672,219.70603430427698
353.3119521107687,264.0568599436889
324.21055263119865,269.4493369607112
277.66084295854034,170.53789585698573
181.56568267609333,151.85219884978946
264.7027138191989,123.4655084683171
187.61596510625762,188.59729907889476
172.87326607862403,76.81166626456147
169.6378719946861,75.85105925519035
138.37319113091405,136.5679682730479
115.9396370263732,143.0537177134728
149.49804408388525,169.78433785945958
164.2814918591403,113.15541557523176
175.96382083513038,106.76828500671648
210.98430266201586,104.25653977582421
197.94914427727227,100.80831081019025
141.64675999443534,87.91393319234928
182.290117448342,98.86170102488946
211.56223109430388,54.86088127838461
164.76473391757304,93.54032062688484
164.76473391757304,93.54032062688484
164.76473391757304,93.54032062688484
220.02219529166806,94.40417238245993
202.6815962726864,137.45832885522105
244.84474418245858,128.30667047303015
213.01226457111787,170.52818697691117
204.9157989693224,58.92783116165357
204.9157989693224,58.92783116165357
204.9157989693224,58.92783116165357
133.39968706562553,146.85537708266295
174.70598050959453,148.39869314476744
148.2359152468558,107.82726439096479
194.69841355163354,92.7159308269596
177.61055246982207,103.12021382261253
181.8503383328826,65.34255045032356
179.07994547497773,108.10424112278118
175.2308652474643,107.66166820908697
173.08315327590145,108.16174229438153
161.21868330156346,78.53476104951207
165.07517153928725,74.77938434455126
164.71115249431375,80.64745747659794
221.54487782779827,134.07839080759004
221.54487782779827,134.07839080759004
183.32854042799335,183.39613710524029
190.02231398560815,115.83585438158855
231.4856842770558,69.1613228202725
217.78751144185,126.91798712472965
200.85715304437576,95.20301301384102
175.46505920344154,91.02627026041289
175.46505920344154,91.02627026041289
204.22476045576948,101.96858950157696
208.42826453393377,160.72697139318967
160.90002205807278,50.10185987170458
194.64575226635435,151.88966485449876
257.33669182793625,126.9163618735484
237.45688001701726,141.23041425811437
217.7218220265583,94.42088520268169
200.73410428781975,116.66161957306667
197.34061327932938,124.00850676735601
184.66347401693133,99.3830760193316
184.66347401693133,99.3830760193316
231.01556416528138,63.68877148654761
111.93226165860185,204.37652315873748
132.9338027725,140.27644380258897
173.19875864459618,73.01297713796411
155.95223891277598,90.01519079944609
155.95223891277598,90.01519079944609
184.69373546138112,60.237707841416146
207.4349304989218,156.87533185645017
258.8598922365572,216.04544668001654
235.51521324037654,353.93767057529317
200.31247492625354,56.382697594770875
168.76361492519302,192.77481056723576
113.3502748601817,82.13264738096704
113.3502748601817,82.13264738096704
136.66135947946492,83.25564874750164
155.11375177023262,122.21594808665184
187.69449296248473,117.09739385337701
192.4805340351284,82.51447566369706
171.04556651264744,92.10357265665107
158.27451432225874,156.4704987092923
193.51354122021823,90.91863359877388
193.51354122021823,90.91863359877388
189.45966985290502,156.99995814727995
121.75956094075416,79.68761665272343
253.76063244597742,110.71490174354439
132.22056121900133,74.84027299181794
132.22056121900133,74.84027299181794
192.77098870355775,91.50768905844342
137.8561137581789,104.37947529386166
209.16453883071537,97.7552650412947
175.1632978282592,80.17871301487372
175.1632978282592,80.17871301487372
166.50553907187506,137.1372551262596
177.74934493644946,82.02748713302054
172.13339217906625,123.72356682610905
171.58849878332748,64.39195889363161
147.00827444827874,133.003361390601
175.75087534997675,54.5824277481221
143.15771047966194,160.67658384004318
153.14599389041936,155.61615441472216
208.77418329375357,119.65363326202905
143.0793302577207,76.98807329324417
220.04012749081332,99.25832177861723
228.3030312148067,110.17211734334823
157.90807097285077,101.52559300334251
134.86287906628638,78.81566836128702
181.32148091063337,134.41479766385083
163.41976540115076,93.36195388632053
163.41976540115076,93.36195388632053
163.41976540115076,93.36195388632053
203.2579958083192,92.81179016404593
179.6048885736098,101.55796772790933
181.28093475431893,81.50792140056917
208.66753045614615,159.04548048783434
160.12407586835653,99.689372532474
148.70800823014727,56.769342712650456
230.98773646283607,180.20280041295518
153.34936277184917,63.659767633253836
195.18905564671087,235.55327684466255
156.7971845384842,115.96922464852142
154.71890683678572,102.1978983140998
260.1798862609035,129.3654202518609
155.9995552395006,89.26213366032168
216.47031232746696,101.18008864141997
146.52010819929168,89.92502443167143
146.52010819929168,89.92502443167143
237.0151665758737,88.64692310345387
240.0432932547808,120.63877878729704
155.2173508287862,148.06813475847454
249.69358313528517,98.36284661267534
243.37544082815697,83.18633881750722
179.78230337158718,67.85257458846043
237.9037700097013,125.95900319471556
237.9037700097013,125.95900319471556
128.54044789094831,86.1518431350432
133.24426948526587,102.45877288732947
124.60403382788995,113.7691383530512
219.12422633129447,75.70568856565922
219.12422633129447,75.70568856565922
158.29742480343228,117.24000392482878
147.04649883561018,87.4177023851364
179.05596534357468,57.73579305698146
147.7092218790083,97.67980886104542
181.08077821337443,116.69437644891718
191.62735239151615,77.52719671129768
178.6155560249792,106.87945051616678
172.84554071430182,112.65348301722811
191.19956934015732,111.20450518626839
191.4297448716897,123.67292191614888
172.53581508814145,64.67586220625542
207.10177554205424,124.87723877331082
177.60649219063166,118.08733342002522
175.80999444978212,114.80060239199581
184.30357091851803,67.34760944962306
194.40414130263068,109.13606903277514
165.82768082137713,85.56609278657679
169.53436279802972,92.15121878861156
174.17851949462317,93.98861923420621
174.17851949462317,93.98861923420621
187.83039616501836,85.81101385967291
173.33345540011476,136.86209313637852
162.65704726124665,114.17794955917596
163.92710148047638,79.19655048929413
200.46792611035653,140.94747735372567
186.32261732324298,53.81897211873708
202.04035802802045,164.53183364914096
199.10548582362904,147.3713508791346
191.34563233454637,56.08721498661375
199.21408716670453,70.56734831888967
176.0990933204261,112.8643500574345
181.77356103290728,109.49903677032519
184.98762127034126,73.33478409895932
199.3381788206136,124.10240972893646
162.57941523358258,78.90848668995825
227.34324587920213,121.06535749737286
181.12944991261637,90.01040209108368
232.7370618410786,126.7912133431831
261.79520011040836,211.36358314704117
234.20805877971156,119.54525769872626
175.2126725783412,133.97450442162045
139.73995655490663,172.1086399081612
120.66349287950224,226.41235540455148
178.68112689057085,123.58765308114204
184.30410419142973,109.34325582838014
184.30410419142973,109.34325582838014
177.65794825086422,75.53851314295623
186.09780482268008,61.1438870301719
178.12663411495197,164.44387772440467
174.88447333495955,92.10318768273942
150.60181575028466,88.6094499664692
187.3604683595372,99.36338865002432
163.932748380225,96.02397927697729
187.0395083579628,90.30442949919693
220.50891474820415,108.7961012003879
210.74083418361366,133.73758772533552
209.57670773238013,57.63087474370439
173.59341587466136,85.95097940596956
146.48885234103946,116.59535715284663
199.1262503579173,74.0813128721378
199.1262503579173,74.0813128721378
166.60152521452164,106.42401065427232
157.60434596528424,150.31792913112616
203.34918811202834,173.69271317145245
179.4873499871683,115.75170676381133
163.606571178137,132.55742767523228
248.1870948849096,79.88200065089437
195.4139606043542,436.1943537115394
232.43211095380727,175.66639988476916
246.43390296546121,126.1835329315558
254.1536213256179,388.72464326591455
278.5444935163915,468.9847891274274
255.19992380233109,287.5088371654157
217.5205695466078,135.5068166183785
159.5446834929905,64.61199417709196
177.7745893365923,64.70864748233228
177.7745893365923,64.70864748233228
206.98255540118925,115.59366029143163
159.31162343855544,84.22088735842041
147.65399094627844,61.11558174955888
236.49311177428268,94.5075026725181
172.43082093810523,129.73293875322153
212.19390090516964,210.71847310475073
124.43389038141139,86.67012927637624
174.12886981623194,110.26322397953427
166.2301697242101,82.54426402913685
168.81024991053619,75.86646506744906
168.81024991053619,75.86646506744906
168.81024991053619,75.86646506744906
208.5461427427896,118.72175331588483
223.712197595357,114.7051610322307
198.19407429364367,133.837312633647
173.4693962911919,124.95348159549167
172.08408119044816,82.32228311187104
172.08408119044816,82.32228311187104
181.30261583198353,54.109355162256975
172.02797202523115,97.6696296368478
208.1295263825991,84.63773129363506
189.36631558736931,142.77371988014792
153.82708541333085,85.4906113508577
195.56164814615767,117.4558068263469
164.42917940310525,76.58089174901909
218.45321363873734,118.23806110205626
196.74574185775302,124.21987636248896
212.04502473035524,90.23974128799955
184.0362202523939,86.38205181994267
198.72965012816712,61.662058473341354
198.72965012816712,61.662058473341354
183.01453773601887,77.60637117313482
183.01453773601887,77.60637117313482
183.01453773601887,77.60637117313482
190.02665619415257,110.52519618120871
180.6195807565057,70.05325117105289
185.47792802430118,72.17524796315551
185.6370908275747,159.89140917306793
166.95506219556344,73.30490720710085
204.02036423729788,106.45467022113723
172.03181095449472,98.41085390363106
227.52888276800104,129.4671025963676
203.06775815795686,171.74169638431965
193.77058112336996,138.37219317805716
177.52135757974781,155.46484015366178
162.98816384508268,67.00592522413284
153.9605954800202,61.56002221547166
171.8879352447832,82.81008782986996
171.8879352447832,82.81008782986996
171.8879352447832,82.81008782986996
136.22978598252945,79.92406828170928
