parameters,ess,rhat,ess_per_sec
a,3844.9252814339716,1.000710931489347,571.2264569059533
b,3437.452539902171,1.0006205488156554,510.6897251377464
σ,3325.6179847529556,1.001476035609031,494.07487516757624
