a,σm,µ,σ
5741.091418728968,13.214636959735536,9.953999230205829,84.10510261941687
5627.767932788583,12.385064375776071,9.803842109736522,102.06307880689144
2030.7100270598107,11.475196140393477,9.92255733634919,169.850445100401
2056.3588221102373,8.666079624752868,10.115365314611045,132.5365645015131
7039.290249091648,12.364924086828939,9.951680855641456,130.34762032775606
7132.125430363251,10.813908577322941,9.838081459803883,157.8146674634695
4820.248153541373,11.272747490453119,9.945922103322713,64.79009209763261
9226.648780992078,15.21707799334904,10.24480845387276,96.6823704228044
6508.426417850239,12.30406181457221,10.254972694930443,117.0386323308194
8056.7122218226295,20.601021180268592,9.891340370937709,129.96768436403147
9072.551791014059,16.24478978709149,10.40769041117619,127.9677365096941
8730.919112997473,19.10702298547642,9.772059687413915,108.98727331773628
9523.305522657827,19.366819190482996,9.797844822445763,105.84720407131736
8303.290605589298,17.633899690727343,9.858687541162322,144.91489798513203
7161.448083490652,17.716747947061037,9.417415208195859,116.11421757579156
8429.391964654602,12.116156006032641,8.812933990614464,154.1245486730658
10917.39498816907,11.528700837357652,10.103428817609961,129.68813867766028
6955.335874652898,17.037795102539956,9.916739269279406,223.73079860763133
6695.504954533182,16.810599667601664,10.094008967219304,223.97238153703753
5823.631717143649,15.845464371710298,9.991280829006374,159.90125916612175
10446.037171627835,14.367281854020247,9.582150709210387,80.13578034178497
10123.422033618575,16.379794338119584,10.005903989061078,89.55659796834672
9235.114870626037,18.90315560098383,9.983346186251627,69.95637206244967
10308.131597343383,19.04823392303928,10.028819988521533,65.43838146411518
6106.515997574396,8.835612355477068,9.917078581417554,226.23606885924167
5132.855316924124,9.49642593954837,9.955845265988911,420.2914538099019
4613.344106275044,5.971797705165063,9.154300643956722,161.60502636158688
3162.9717341097175,14.519473043317968,9.194460086056715,98.40989734492132
3058.922421125291,13.845554578269262,8.862824067973843,100.10671300943699
2919.244222134743,12.281034185350817,9.817997122945847,103.33479609456846
