parameters,ess,rhat,ess_per_sec
a,4030.419025277843,1.0007340689483026,449.47240161456926
b,3835.426555228478,1.0006400539365625,427.72683787537386
σ,4295.595332111368,1.0008600150038531,479.04486808423866
