parameters,ess,rhat,ess_per_sec
a,95.018903277952,1.060437137651488,0.5549618512060835
σm,92.97360727032255,1.0583085935360392,0.5430162149221313
μ,76.19913021943312,1.0665007911907214,0.44504418497832055
σ,35.35692112794672,1.1979823133701082,0.20650356639788525
