parameters,ess,rhat,ess_per_sec
a,5127.392993088188,1.0004075269838946,284.9184815007884
b,5506.422681304769,1.0016067097193642,305.98036682066953
c,5527.645164660806,1.000176707398416,307.15965573798655
σ,6192.669469185527,1.0003819069407045,344.1136624352927
