parameters,ess,rhat,ess_per_sec
a,4421.068220055873,1.0004868656856212,45.40203150731056
b,5466.53609095707,1.000511926449567,56.138433402040235
c,4850.165315779741,1.0001675239318724,49.80863165235521
σ,4325.548108698153,1.000986351000943,44.42109050174737
