parameters,ess,rhat,ess_per_sec
a,3986.55315766578,1.000658871823877,285.4265882197881
b,3715.9751426183775,1.000877367288174,266.05392300554
c,4091.900864762324,1.0006632891585483,292.96920346261356
σ,3832.5759363223287,1.000728158020529,274.4022292777496
