parameters,ess,rhat,ess_per_sec
a,2601.0817878098605,1.0011028853289825,29.77156153065036
b,2367.8503420659463,1.0011247527600637,27.102032117777064
c,2155.9091971476983,1.0009639994645396,24.67618804536785
σ,1788.3057771283864,1.0008488857161795,20.46865874380078
