parameters,ess,rhat,ess_per_sec
a,3088.683443381464,1.0028465478132975,19.192117584002634
k,2324.6032203621794,1.00156742975363,14.444360893293437
s0,2649.3738177775294,1.0014988401885974,16.462384302839837
σ,2698.0220844603487,1.001024895005096,16.764669490541824
