parameters,ess,rhat,ess_per_sec
a,2822.5846107214065,1.0008976315375728,20.839495368723654
k,1860.5391633988816,1.003063014472641,13.736593451159754
s0,2880.640233138516,1.0014891000466175,21.268127293483037
σ,1807.2144995873316,1.002695693897269,13.342890785766308
