parameters,ess,rhat,ess_per_sec
a,2299.473372116886,1.001282583129246,350.04922699298004
σm,2369.6996221313475,1.0013272261258286,360.73978111300767
μ,3508.995538917242,1.000462449241743,534.1749945071156
σ,2374.4442240760036,1.0011825244920358,361.46205268320955
