a,b,σ
0.047374071163376996,0.8599342265363662,0.5718478914184295
0.027686605815247844,0.8788683231316241,0.6130890773882322
0.05308129058357203,0.36567807338685926,0.4227453426825751
0.03308593970204754,0.5586324514411717,0.4541396131192996
0.032492123186059985,0.5846858558048582,0.5236687891097817
0.03656282734947425,0.5199755725348422,0.4289377275833127
0.05274463572136767,0.6302947731688427,0.5654380114575428
0.02185180708242207,0.6506152885867398,0.5029345978562039
0.03453375573923978,0.7347575421017152,0.49003363261007393
0.03453375573923978,0.7347575421017152,0.49003363261007393
0.031141063974553518,0.46752884077185786,0.49106239480916486
0.04313190755078189,0.5387880154185813,0.623184895835771
0.053693598147912525,0.44383466815968736,0.5837535357217946
0.05517827373506634,0.5866936375730963,0.46268439424038527
0.050153734932408156,0.7062835926254225,0.574501937515677
0.03053812454470517,0.3346067009002803,0.6501343646288511
0.05581178680101928,0.5413944691654238,0.6350044804914027
0.043058480710376656,0.38442714447145154,0.3783000537282247
0.05133436402221925,0.46857649269821816,0.5273926855315242
0.042704626072712415,0.30154966089180457,0.4496872619830602
0.042704626072712415,0.30154966089180457,0.4496872619830602
0.05589269606138636,0.3847190617322099,0.5761122910015692
0.029894787082284324,0.5765533994900909,0.5463025577804367
0.02819646168078016,0.5845671903560601,0.5588518581621202
0.036251764075000636,0.6130038925883122,0.6121844584542817
0.017289577954349156,0.61285298223906,0.6727649877562688
0.0408027207879762,0.370298108269895,0.42021327546736476
0.044348008571059694,0.43044250363961034,0.42382595668261275
0.04042162059631238,0.3868731506027153,0.46429778999520643
0.02951889183579759,0.5986891578177322,0.5156355380624988
0.05071221895427236,0.48578366290634223,0.38418906310910084
0.04318185125695351,0.49209304913871377,0.42927004339695857
0.04592780597173274,0.3831398110758669,0.44026272511084025
0.052093959669175405,0.24492138544218947,0.5586233930910753
0.041870962748962626,0.40200394233980863,0.5128437945326467
0.051507464975902195,0.5114076157713554,0.6072516964653479
0.02593592586508109,0.5639404715010382,0.47075108614734384
0.03560542784213183,0.42797611826109055,0.519207260196532
0.03550972758689497,0.773367341420133,0.5171269209243177
0.03226112844503248,0.7884212286593235,0.43495393154333295
0.05150365336665885,0.427851678701989,0.5429911460843888
0.03121759161482629,0.5844840792446642,0.4763846924599381
0.05361604238726159,0.827956459925535,0.4645580645422914
0.04089011026830569,0.7616932916394581,0.5077696342454078
0.051012498127944284,0.8293375703358671,0.5359211503038934
0.06681666950088072,0.4440822809320519,0.5349481163964999
0.051148366059177164,0.505663860629493,0.43306622596934513
0.03267142730879158,0.6244774766501167,0.4837449081365336
0.043858428775831015,0.8460015615806797,0.46779755553969093
0.03468020770552904,0.6403582975659299,0.5293132931061563
0.034486198190437634,0.5314247943705231,0.4821582779028524
0.011179964122920438,0.7985460572030035,0.4921711799293934
0.06503104400299442,0.46110520414236583,0.5448849060367489
0.022354008071731712,0.4534848930706959,0.6835591538947148
0.015879090809182372,0.3798204070612588,0.6726286612060902
0.04789881599553425,1.0612050953292191,0.4977512865727019
0.008805785242675057,1.0357802824643447,0.6204271367421559
0.02015757294311804,1.1066372847345252,0.6828601044116287
0.04153815665548066,1.0957808900669974,0.6612619111755544
0.02111260405198223,0.5073551473864627,0.5391423016634778
0.05835687680524515,0.5091676631318675,0.5059509772959472
0.03609128597268452,0.4129783473220191,0.49336716759443144
0.030329528292513785,0.3865814327351127,0.5018684223352211
0.060881515244124884,0.44361026895371436,0.6073770360557758
0.03219943338502773,0.38003549903685807,0.6247219776128389
0.04648802408046926,0.3952935140433218,0.605812374549633
0.04168270006087482,0.5354802880120059,0.4527282005430114
0.04650249582776311,0.4908914277491833,0.5463060399435162
0.047514541437541524,0.46844119878080087,0.5815746997945354
